OBJNR,STAT,INACT
V2RELEASED    00000225,I0001,X
V2RELEASED    00000226,I0001,X
V2RELEASED    00000227,I0001,X
V2RELEASED    00000228,I0001,X
V2RELEASED    00000229,I0001,X
V2RELEASED    00000230,I0001,X
V2RELEASED    00000231,I0001,X
V2RELEASED    00000232,I0001,X
V2RELEASED    00000233,I0001,X
V2RELEASED    00000234,I0001,X
V2RELEASED    00000235,I0001,X
V2RELEASED    00000236,I0001,X
V2RELEASED    00000237,I0001,X
V2RELEASED    00000238,I0001,X
V2RELEASED    00000239,I0001,X
V2RELEASED    00000240,I0001,X
V2RELEASED    00000241,I0001,X
V2RELEASED    00000242,I0001,X
V2RELEASED    00000243,I0001,X
V2RELEASED    00000244,I0001,X
V2RELEASED    00000245,I0001,X
V2RELEASED    00000246,I0001,X
V2RELEASED    00000247,I0001,X
V2RELEASED    00000248,I0001,X
V2RELEASED    00000249,I0001,X
V2RELEASED    00000250,I0001,X
V2RELEASED    00000251,I0001,X
V2RELEASED    00000252,I0001,X
V2RELEASED    00000253,I0001,X
V2RELEASED    00000254,I0001,X
V2RELEASED    00000255,I0001,X
V2RELEASED    00000256,I0001,X
V2RELEASED    00000257,I0001,X
V2RELEASED    00000258,I0001,X
V2RELEASED    00000259,I0001,X
V2RELEASED    00000260,I0001,X
V2RELEASED    00000261,I0001,X
V2RELEASED    00000262,I0001,X
V2RELEASED    00000263,I0001,X
V2RELEASED    00000264,I0001,X
V2RELEASED    00000265,I0001,X
V2RELEASED    00000266,I0001,X
V2RELEASED    00000267,I0001,X
V2RELEASED    00000268,I0001,X
V2RELEASED    00000269,I0001,X
V2RELEASED    00000270,I0001,X
V2RELEASED    00000271,I0001,X
V2RELEASED    00000272,I0001,X
V2RELEASED    00000273,I0001,X
V2RELEASED    00000274,I0001,X
V2RELEASED    00000275,I0001,X
V2RELEASED    00000276,I0001,X
V2RELEASED    00000277,I0001,X
V2RELEASED    00000278,I0001,X
V2RELEASED    00000279,I0001,X
V2RELEASED    00000280,I0001,X
V2RELEASED    00000281,I0001,X
V2RELEASED    00000282,I0001,X
V2RELEASED    00000283,I0001,X
V2RELEASED    00000284,I0001,X
V2RELEASED    00000285,I0001,X
V2RELEASED    00000286,I0001,X
V2RELEASED    00000287,I0001,X
V2RELEASED    00000288,I0001,X
V2RELEASED    00000289,I0001,X
V2RELEASED    00000290,I0001,X
V2RELEASED    00000291,I0001,X
V2RELEASED    00000292,I0001,X
V2RELEASED    00000293,I0001,X
V2RELEASED    00000294,I0001,X
V2RELEASED    00000295,I0001,X
V2RELEASED    00000296,I0001,X
V2RELEASED    00000297,I0001,X
V2RELEASED    00000298,I0001,X
V2RELEASED    00000299,I0001,X
V2RELEASED    00000300,I0001,X
V2RELEASED    00000301,I0001,X
V2RELEASED    00000302,I0001,X
V2RELEASED    00000303,I0001,X
V2RELEASED    00000304,I0001,X
V2RELEASED    00000305,I0001,X
V2RELEASED    00000306,I0001,X
V2RELEASED    00000307,I0001,X
V2RELEASED    00000308,I0001,X
V2RELEASED    00000309,I0001,X
V2RELEASED    00000310,I0001,X
V2RELEASED    00000311,I0001,X
V2RELEASED    00000312,I0001,X
V2RELEASED    00000313,I0001,X
V2RELEASED    00000314,I0001,X
V2RELEASED    00000315,I0001,X
V2RELEASED    00000316,I0001,X
IE000000000010000692,I0099,X
IE000000000010000693,I0099,X
IE000000000010000694,I0099,X
IE000000000010000695,I0099,X
IE000000000010000696,I0099,X
IE000000000010000697,I0099,X
IE000000000010000698,I0099,X
IE000000000010000699,I0099,X
IE000000000010000700,I0099,X
IE000000000010000701,I0099,X
IE000000000010000702,I0099,X
IE000000000010000703,I0099,X
IE000000000010000704,I0099,X
IE000000000010000705,I0099,X
IE000000000010000706,I0099,X
IE000000000010000707,I0099,X
IE000000000010000708,I0099,X
IE000000000010000709,I0099,X
IE000000000010000710,I0099,X
IE000000000010000711,I0099,X
IE000000000010000712,I0099,X
IE000000000010000713,I0099,X
IE000000000010000714,I0099,X
IE000000000010000715,I0099,X
IE000000000010000716,I0099,X
IE000000000010000717,I0099,X
IE000000000010000718,I0099,X
IE000000000010000719,I0099,X
IE000000000010000720,I0099,X
IE000000000010000721,I0099,X
IE000000000010000722,I0099,X
IE000000000010000723,I0099,X
IE000000000010000724,I0099,X
IE000000000010000725,I0099,X
IE000000000010000726,I0099,X
IE000000000010000727,I0099,X
IE000000000010000728,I0099,X
IE000000000010000729,I0099,X
IE000000000010000730,I0099,X
IE000000000010000731,I0099,X
IE000000000010000732,I0099,X
IE000000000010000733,I0099,X
IE000000000010000734,I0099,X
IE000000000010000735,I0099,X
IE000000000010000736,I0099,X
IE000000000010000737,I0099,X
IE000000000010000738,I0099,X
IE000000000010000739,I0099,X
IE000000000010000740,I0099,X
IE000000000010000741,I0099,X
IE000000000010000742,I0099,X
IE000000000010000743,I0099,X
IE000000000010000744,I0099,X
IE000000000010000745,I0099,X
IE000000000010000746,I0099,X
IE000000000010000747,I0099,X
IE000000000010000748,I0099,X
IE000000000010000749,I0099,X
IE000000000010000750,I0099,X
IE000000000010000751,I0099,X
IE000000000010000752,I0099,X
IE000000000010000753,I0099,X
IE000000000010000754,I0099,X
IE000000000010000755,I0099,X
IE000000000010000756,I0099,X
IE000000000010000757,I0099,X
IE000000000010000758,I0099,X
IE000000000010000759,I0099,X
IE000000000010000760,I0099,X
IE000000000010000761,I0099,X
IE000000000010000762,I0099,X
IE000000000010000763,I0099,X
IE000000000010000764,I0099,X
IE000000000010000765,I0099,X
IE000000000010000766,I0099,X
IE000000000010000767,I0099,X
IE000000000010000768,I0099,X
IE000000000010000769,I0099,X
IE000000000010000770,I0099,X
IE000000000010000771,I0099,X
IE000000000010000772,I0099,X
IE000000000010000773,I0099,X
IE000000000010000774,I0099,X
IE000000000010000775,I0099,X
IE000000000010000776,I0099,X
IE000000000010000777,I0099,X
IE000000000010000778,I0099,X
IE000000000010000779,I0099,X
IE000000000010000780,I0099,X
IE000000000010000781,I0099,X
IE000000000010000782,I0099,X
IE000000000010000783,I0099,X
IE000000000010000784,I0099,X
IE000000000010000785,I0099,X
IE000000000010000786,I0099,X
IE000000000010000787,I0099,X
IE000000000010000788,I0099,X
IE000000000010000789,I0099,X
IE000000000010000790,I0099,X
IE000000000010000791,I0099,X
IE000000000010000802,I0099,X
IE000000000010000803,I0099,X
IE000000000010000804,I0099,X
IE000000000010000805,I0099,X
IE000000000010000806,I0099,X
IE000000000010000807,I0099,X
IE000000000010000808,I0099,X
IE000000000010000809,I0099,X
IE000000000010000810,I0099,X
IE000000000010000811,I0099,X
IE000000000010000812,I0099,X
IE000000000010000813,I0099,X
IE000000000010000814,I0099,X
IE000000000010000815,I0099,X
IE000000000010000816,I0099,X
IE000000000010000817,I0099,X
IE000000000010000818,I0099,X
IE000000000010000819,I0099,X
IE000000000010000820,I0099,X
IE000000000010000821,I0099,X
IE000000000010000822,I0099,X
IE000000000010000823,I0099,X
IE000000000010000824,I0099,X
IE000000000010000825,I0099,X
IE000000000010000826,I0099,X
IE000000000010000827,I0099,X
IE000000000010000828,I0099,X
IE000000000010000829,I0099,X
IE000000000010000830,I0099,X
IE000000000010000831,I0099,X
IE000000000010000832,I0099,X
IE000000000010000833,I0099,X
IE000000000010000834,I0099,X
IE000000000010000835,I0099,X
IE000000000010000836,I0099,X
IE000000000010000837,I0099,X
IE000000000010000838,I0099,X
IE000000000010000839,I0099,X
IE000000000010000840,I0099,X
IE000000000010000841,I0099,X
IE000000000010000842,I0099,X
IE000000000010000843,I0099,X
IE000000000010000844,I0099,X
IE000000000010000845,I0099,X
IE000000000010000846,I0099,X
IE000000000010000847,I0099,X
IE000000000010000848,I0099,X
IE000000000010000849,I0099,X
IE000000000010000850,I0099,X
IE000000000010000851,I0099,X
IE000000000010000852,I0099,X
IE000000000010000853,I0099,X
IE000000000010000854,I0099,X
IE000000000010000855,I0099,X
IE000000000010000856,I0099,X
IE000000000010000857,I0099,X
IE000000000010000858,I0099,X
IE000000000010000859,I0099,X
IE000000000010000860,I0099,X
IE000000000010000861,I0099,X
IE000000000010000862,I0099,X
IE000000000010000863,I0099,X
IE000000000010000864,I0099,X
IE000000000010000865,I0099,X
IE000000000010000866,I0099,X
IE000000000010000867,I0099,X
IE000000000010000868,I0099,X
IE000000000010000869,I0099,X
IE000000000010000870,I0099,X
IE000000000010000871,I0099,X
IE000000000010000872,I0099,X
IE000000000010000873,I0099,X
IE000000000010000874,I0099,X
IE000000000010000875,I0099,X
IE000000000010000876,I0099,X
IE000000000010000877,I0099,X
IE000000000010000878,I0099,X
IE000000000010000879,I0099,X
IE000000000010000880,I0099,X
IE000000000010000881,I0099,X
IE000000000010000882,I0099,X
IE000000000010000883,I0099,X
IE000000000010000884,I0099,X
IE000000000010000885,I0099,X
IE000000000010000886,I0099,X
IE000000000010000887,I0099,X
IE000000000010000888,I0099,X
IE000000000010000889,I0099,X
IE000000000010000890,I0099,X
IE000000000010000891,I0099,X
IE000000000010000892,I0099,X
IE000000000010000893,I0099,X
IE000000000010000894,I0099,X
IE000000000010000895,I0099,X
IE000000000010000896,I0099,X
IE000000000010000897,I0099,X
IE000000000010000898,I0099,X
IE000000000010000899,I0099,X
IE000000000010000900,I0099,X
IE000000000010000901,I0099,X
IE000000000010000902,I0099,X
IE000000000010000903,I0099,X
IE000000000010000904,I0099,X
IE000000000010000905,I0099,X
IE000000000010000906,I0099,X
IE000000000010000907,I0099,X
IE000000000010000908,I0099,X
IE000000000010000909,I0099,X
IE000000000010000910,I0099,X
IE000000000010000911,I0099,X
IE000000000010000912,I0099,X
IE000000000010000913,I0099,X
IE000000000010000914,I0099,X
IE000000000010000915,I0099,X
IE000000000010000916,I0099,X
IE000000000010000917,I0099,X
IE000000000010000918,I0099,X
IE000000000010000919,I0099,X
IE000000000010000920,I0099,X
IE000000000010000921,I0099,X
IE000000000010000922,I0099,X
IE000000000010000923,I0099,X
IE000000000010000924,I0099,X
IE000000000010000925,I0099,X
IE000000000010000926,I0099,X
IE000000000010000927,I0099,X
IE000000000010000928,I0099,X
IE000000000010000929,I0099,X
IE000000000010000930,I0099,X
IE000000000010000931,I0099,X
IE000000000010000932,I0099,X
IE000000000010000933,I0099,X
IE000000000010000934,I0099,X
IE000000000010000935,I0099,X
IE000000000010000936,I0099,X
IE000000000010000937,I0099,X
IE000000000010000938,I0099,X
IE000000000010000939,I0099,X
IE000000000010000940,I0099,X
V2RELEASED    00000318,I0001,X
V2RELEASED    00000319,I0001,X
V2RELEASED    00000320,I0001,X
V2RELEASED    00000321,I0001,X
V2RELEASED    00000322,I0001,X
V2RELEASED    00000323,I0001,X
V2RELEASED    00000324,I0001,X
V2RELEASED    00000325,I0001,X
V2RELEASED    00000326,I0001,X
V2RELEASED    00000327,I0001,X
V2RELEASED    00000328,I0001,X
V2RELEASED    00000329,I0001,X
V2RELEASED    00000330,I0001,X
V2RELEASED    00000331,I0001,X
V2RELEASED    00000332,I0001,X
V2RELEASED    00000333,I0001,X
V2RELEASED    00000334,I0001,X
V2RELEASED    00000335,I0001,X
V2RELEASED    00000336,I0001,X
V2RELEASED    00000337,I0001,X
V2RELEASED    00000338,I0001,X
V2RELEASED    00000339,I0001,X
V2RELEASED    00000340,I0001,X
V2RELEASED    00000341,I0001,X
V2RELEASED    00000342,I0001,X
V2RELEASED    00000343,I0001,X
V2RELEASED    00000344,I0001,X
V2RELEASED    00000366,I0001,X
V2RELEASED    00000367,I0001,X
V2RELEASED    00000368,I0001,X
V2RELEASED    00000384,I0001,X
V2RELEASED    00000385,I0001,X
V2RELEASED    00000386,I0001,X
V2RELEASED    00000387,I0001,X
V2RELEASED    00000388,I0001,X
V2RELEASED    00000389,I0001,X
V2RELEASED    00000390,I0001,X
V2RELEASED    00000391,I0001,X
V2RELEASED    00000392,I0001,X
V2RELEASED    00000394,I0001,X
V2RELEASED    00000395,I0001,X
V2RELEASED    00000396,I0001,X
V2RELEASED    00000397,I0001,X
V2RELEASED    00000398,I0001,X
V2RELEASED    00000399,I0001,X
V2RELEASED    00000400,I0001,X
V2RELEASED    00000401,I0001,X
V2RELEASED    00000402,I0001,X
IE000000000010001038,I0099,X
IE000000000010001039,I0099,X
IE000000000010001040,I0099,X
IE000000000010001041,I0099,X
IE000000000010001042,I0099,X
IE000000000010001043,I0099,X
IE000000000010001044,I0099,X
IE000000000010001045,I0099,X
IE000000000010001046,I0099,X
IE000000000010001047,I0099,X
IE000000000010001153,I0099,X
IE000000000010001448,I0099,X
IE000000000010001449,I0099,X
IE000000000010001450,I0099,X
IE000000000010001451,I0099,X
IE000000000010001452,I0099,X
IE000000000010001453,I0099,X
IE000000000010001454,I0099,X
IE000000000010001455,I0099,X
IE000000000010001456,I0099,X
IE000000000010001457,I0099,X
IE000000000010001458,I0099,X
IE000000000010001459,I0099,X
IE000000000010001460,I0099,X
IE000000000010001461,I0099,X
IE000000000010001462,I0099,X
IE000000000010001463,I0099,X
IE000000000010001464,I0099,X
IE000000000010001465,I0099,X
IE000000000010001466,I0099,X
IE000000000010001467,I0099,X
IE000000000010001468,I0099,X
IE000000000010001469,I0099,X
IE000000000010001470,I0099,X
IE000000000010001471,I0099,X
IE000000000010001472,I0099,X
IE000000000010001473,I0099,X
IE000000000010001474,I0099,X
IE000000000010001475,I0099,X
IE000000000010001476,I0099,X
IE000000000010001477,I0099,X
IE000000000010001478,I0099,X
IE000000000010001479,I0099,X
IE000000000010001480,I0099,X
IE000000000010001481,I0099,X
IE000000000010001482,I0099,X
IE000000000010001483,I0099,X
IE000000000010001484,I0099,X
IE000000000010001485,I0099,X
IE000000000010001486,I0099,X
IE000000000010001487,I0099,X
IE000000000010001488,I0099,X
IE000000000010001489,I0099,X
IE000000000010001490,I0099,X
IE000000000010001491,I0099,X
IE000000000010001492,I0099,X
IE000000000010001493,I0099,X
IE000000000010001494,I0099,X
IE000000000010001495,I0099,X
IE000000000010001496,I0099,X
IE000000000010001497,I0099,X
IE000000000010001498,I0099,X
IE000000000010001499,I0099,X
IE000000000010001500,I0099,X
IE000000000010001501,I0099,X
IE000000000010001502,I0099,X
IE000000000010001503,I0099,X
IE000000000010001504,I0099,X
IE000000000010001505,I0099,X
IE000000000010001506,I0099,X
IE000000000010001507,I0099,X
IE000000000010001508,I0099,X
IE000000000010001509,I0099,X
IE000000000010001510,I0099,X
IE000000000010001511,I0099,X
IE000000000010001512,I0099,X
IE000000000010001513,I0099,X
IE000000000010001514,I0099,X
IE000000000010001515,I0099,X
IE000000000010001516,I0099,X
IE000000000010001517,I0099,X
IE000000000010001518,I0099,X
IE000000000010001519,I0099,X
IE000000000010001520,I0099,X
IE000000000010001521,I0099,X
IE000000000010001522,I0099,X
IE000000000010001523,I0099,X
IE000000000010001524,I0099,X
IE000000000010001525,I0099,X
IE000000000010001526,I0099,X
IE000000000010001527,I0099,X
IE000000000010001528,I0099,X
IE000000000010001529,I0099,X
IE000000000010001530,I0099,X
IE000000000010001531,I0099,X
IE000000000010001532,I0099,X
IE000000000010001533,I0099,X
IE000000000010001534,I0099,X
IE000000000010001535,I0099,X
IE000000000010001536,I0099,X
IE000000000010001537,I0099,X
IE000000000010001538,I0099,X
IE000000000010001539,I0099,X
IE000000000010001540,I0099,X
IE000000000010001541,I0099,X
IE000000000010001542,I0099,X
IE000000000010001543,I0099,X
IE000000000010001544,I0099,X
IE000000000010001545,I0099,X
IE000000000010001546,I0099,X
IE000000000010001547,I0099,X
IE000000000010001548,I0099,X
IE000000000010001549,I0099,X
IE000000000010001550,I0099,X
IE000000000010001551,I0099,X
IE000000000010001552,I0099,X
IE000000000010001553,I0099,X
IE000000000010001554,I0099,X
IE000000000010001555,I0099,X
IE000000000010001556,I0099,X
IE000000000010001557,I0099,X
IE000000000010001558,I0099,X
IE000000000010001559,I0099,X
IE000000000010001560,I0099,X
IE000000000010001561,I0099,X
IE000000000010001562,I0099,X
IE000000000010001563,I0099,X
IE000000000010001564,I0099,X
IE000000000010001579,I0099,X
IE000000000010001580,I0099,X
IE000000000010002345,I0099,X
IE000000000010002346,I0099,X
IE000000000010002347,I0099,X
IE000000000010002348,I0099,X
IE000000000010002349,I0099,X
IE000000000010002350,I0099,X
IE000000000010002351,I0099,X
IE000000000010002352,I0099,X
IE000000000010002353,I0099,X
IE000000000010002354,I0099,X
IE000000000010002355,I0099,X
IE000000000010002356,I0099,X
IE000000000010002357,I0099,X
IE000000000010002358,I0099,X
IE000000000010002359,I0099,X
IE000000000010002360,I0099,X
IE000000000010002361,I0099,X
IE000000000010002362,I0099,X
IE000000000010002363,I0099,X
IE000000000010002364,I0099,X
IE000000000010002365,I0099,X
IE000000000010002366,I0099,X
IE000000000010002367,I0099,X
IE000000000010002368,I0099,X
IE000000000010002369,I0099,X
IE000000000010002370,I0099,X
IE000000000010002371,I0099,X
IE000000000010002372,I0099,X
IE000000000010002373,I0099,X
IE000000000010002374,I0099,X
IE000000000010002375,I0099,X
IE000000000010002376,I0099,X
IE000000000010002377,I0099,X
IE000000000010002378,I0099,X
IE000000000010002379,I0099,X
IE000000000010002380,I0099,X
IE000000000010002381,I0099,X
IE000000000010002382,I0099,X
IE000000000010002383,I0099,X
IE000000000010002384,I0099,X
IE000000000010002405,I0099,X
IE000000000010002406,I0099,X
IE000000000010002407,I0099,X
IE000000000010002408,I0099,X
IE000000000010002409,I0099,X
IE000000000010002493,I0099,X
IE000000000010002494,I0099,X
IE000000000010002495,I0099,X
IE000000000010002496,I0099,X
IE000000000010002497,I0099,X
IE000000000010002498,I0099,X
IE000000000010002499,I0099,X
IE000000000010002500,I0099,X
IE000000000010002501,I0099,X
IE000000000010002502,I0099,X
IE000000000010002503,I0099,X
IE000000000010002504,I0099,X
IE000000000010002505,I0099,X
IE000000000010002506,I0099,X
IE000000000010002507,I0099,X
IE000000000010002508,I0099,X
IE000000000010002509,I0099,X
IE000000000010002510,I0099,X
IE000000000010002511,I0099,X
IE000000000010002512,I0099,X
IE000000000010002513,I0099,X
IE000000000010002514,I0099,X
IE000000000010002536,I0099,X
IE000000000010002537,I0099,X
IE000000000010002538,I0099,X
IE000000000010002539,I0099,X
IE000000000010002540,I0099,X
IE000000000010002541,I0099,X
IE000000000010002542,I0099,X
IE000000000010002543,I0099,X
IE000000000010002544,I0099,X
IE000000000010002545,I0099,X
IE000000000217100024,I0099,X
OR000000100100,I0001,X
IE000000000010002556,I0099,X
IE000000000010002557,I0099,X
IE000000000010002558,I0099,X
IE000000000010002559,I0099,X
IE000000000010002560,I0099,X
IE000000000010002561,I0099,X
IE000000000010002562,I0099,X
IE000000000010002563,I0099,X
IE000000000010002564,I0099,X
IE000000000010002565,I0099,X
IE000000000010002566,I0099,X
IE000000000010002567,I0099,X
IE000000000010002568,I0099,X
IE000000000010002569,I0099,X
IE000000000010002570,I0099,X
IE000000000010002571,I0099,X
IE000000000010002572,I0099,X
IE000000000010002573,I0099,X
IE000000000010002574,I0099,X
IE000000000010002616,I0099,X
IE000000000010002617,I0099,X
IE000000000010002618,I0099,X
IE000000000010002619,I0099,X
IE000000000010002620,I0099,X
IE000000000010002621,I0099,X
IE000000000010002622,I0099,X
IE000000000010002623,I0099,X
IE000000000010002624,I0099,X
IE000000000010002625,I0099,X
IE000000000010002626,I0099,X
IE000000000010002627,I0099,X
IE000000000010002628,I0099,X
IE000000000010002629,I0099,X
IE000000000010002630,I0099,X
IE000000000010002631,I0099,X
IE000000000010002632,I0099,X
IE000000000010002633,I0099,X
IE000000000010002634,I0099,X
IE000000000010002635,I0099,X
IE000000000010002636,I0099,X
IE000000000010002637,I0099,X
IE000000000010002638,I0099,X
IE000000000010002639,I0099,X
IE000000000010002640,I0099,X
IE000000000010002641,I0099,X
IE000000000010002642,I0099,X
IE000000000010002643,I0099,X
IE000000000010002644,I0099,X
IE000000000010002645,I0099,X
IE000000000010002646,I0099,X
IE000000000010002647,I0099,X
IE000000000010002648,I0099,X
IE000000000010002649,I0099,X
IE000000000010002650,I0099,X
IE000000000010002651,I0099,X
IE000000000010002652,I0099,X
IE000000000010002653,I0099,X
IE000000000010002654,I0099,X
IE000000000010002655,I0099,X
IE000000000010002656,I0099,X
IE000000000010002657,I0099,X
IE000000000010002658,I0099,X
IE000000000010002659,I0099,X
IE000000000010002660,I0099,X
IE000000000010002661,I0099,X
IE000000000010002662,I0099,X
IE000000000010002663,I0099,X
IE000000000010002664,I0099,X
IE000000000010002665,I0099,X
IE000000000010002666,I0099,X
IE000000000010002667,I0099,X
IE000000000010002668,I0099,X
IE000000000010002669,I0099,X
IE000000000010002670,I0099,X
IE000000000010002793,I0099,X
IE000000000010002804,I0099,X
IE000000000010002805,I0099,X
IE000000000010002806,I0099,X
IE000000000010002807,I0099,X
IE000000000010002808,I0099,X
