VBELN,VKORG,VTWEG,SPART,AUART,KUNNR,BSTNK,ERDAT
0000003694,1710,10,00,TA,USCU_L04,4500045221,20201016
0000003695,1710,10,00,TA,USCU_S13,4500045252,20201016
0000003696,1710,10,00,TA,USCU_S03,4500045191,20201016
0000003697,1710,10,00,TA,USCU_S16,4500045312,20201016
0000003698,1710,10,00,TA,USCU_L04,4500045405,20201016
0000003699,1710,10,00,TA,USCU_S11,4500045435,20201016
0000003700,1710,10,00,TA,USCU_S03,4500045374,20201016
0000003701,1710,10,00,TA,USCU_S16,4500045496,20201016
0000003702,1710,10,00,TA,USCU_L09,4500045466,20201016
0000003703,1710,10,00,TA,USCU_L01,4500045343,20201016
0020001883,1710,10,00,AG,0017100001,102210_TG11_01,20201022
0000004622,1710,10,00,TA,0017100001,TESTVC01,20211119
0020001896,1710,10,00,AG,EWM17-CU01,459999999,20201101
0000003920,1710,10,00,TA,0017100001,Call Off,20201112
0000004002,1710,10,00,TA,USCU_S14,4500127838,20210125
0000003921,1710,10,00,CBFD,0017100001,FREE OF CHARGE,20201112
0050000002,1710,10,00,PV,,,20201103
0000003922,1710,10,00,TA,0017100001,PO,20201112
0000003842,1710,10,00,TA,0017100001,4364,20201104
0000004003,1710,10,00,TA,USCU_L01,4500126024,20210125
0050000003,1710,10,00,PV,,,20201104
0000004004,1710,10,00,TA,USCU_L10,4500127474,20210125
0020001904,1710,10,00,AG,0017100003,10,20201104
0000004572,1710,10,00,TA,USCU_L03,4500149641,20211111
0000004573,1710,10,00,TA,USCU_L10,4500151086,20211111
0000004574,1710,10,00,TA,USCU_L05,4500150363,20211111
0000004575,1710,10,00,TA,USCU_S07,4500148563,20211111
0000004005,1710,10,00,TA,USCU_L04,4500128924,20210125
0000003849,1710,10,00,TA,0017100001,6,20201104
0060000080,1710,10,00,G2,0017100001,,20201104
0060000081,1710,10,00,G2,0017100001,50,20201104
0070000009,1710,10,00,L2,0017100001,18,20201104
0070000010,1710,10,00,L2,0017100001,19,20201104
0060000082,1710,10,00,RK,0017100001,,20201104
0070000011,1710,10,00,CBII,0017100001,,20201104
0060000083,1710,10,00,CBRE,0017100001,90003308,20201104
0000003850,1710,10,00,TA,EWM17-CU01,EWM Cust,20201104
0000003851,1710,10,00,TA,EWM17-CU01,EWM Cust,20201104
0000003852,1710,10,00,TA,0017100003,CUSt,20201104
0000003853,1710,10,00,TA,0017100002,242,20201104
0000003854,1710,10,00,TA,0017100003,2424,20201104
0000003855,1710,10,00,TA,0017100004,987,20201104
0020001906,1710,10,00,AG,EWM17-CU02,4599909999,20201104
0000003856,1710,10,00,TA,EWM17-CU01,4599009999,20201104
0000003857,1710,10,00,TA,EWM17-CU02,4599909999,20201104
0000003858,1710,10,00,TA,0017100001,345,20201105
0000003859,1710,10,00,TA,0017100001,3443,20201105
0000003860,1710,10,00,TA,0017100002,24,20201105
0000003751,1710,10,00,TA,0017100003,3453,20201030
0000003645,1710,10,00,TA,USCU_L10,4500041402,20200821
0000004576,1710,10,00,TA,USCU_L01,4500147491,20211111
0000003742,1710,10,00,TA,0017100003,345,20201023
0000004790,1710,10,00,TA,USCU_S14,4500098241,20220523
0000004791,1710,10,00,TA,USCU_L02,4500098088,20220523
0000004792,1710,10,00,TA,USCU_L09,4500098211,20220523
0000004793,1710,10,00,TA,USCU_S07,4500098006,20220523
0000004794,1710,10,00,TA,USCU_S15,4500098060,20220523
0000004795,1710,10,00,TA,USCU_L05,4500097976,20220523
0000004796,1710,10,00,TA,USCU_S04,4500097947,20220523
0000004797,1710,10,00,TA,USCU_L01,4500097918,20220523
0000004798,1710,10,00,TA,USCU_L09,4500098030,20220523
0000004799,1710,10,00,TA,USCU_L03,4500096850,20220523
0000004800,1710,10,00,TA,USCU_L09,4500096974,20220523
0000004801,1710,10,00,TA,USCU_S17,4500097005,20220523
0000004802,1710,10,00,TA,USCU_S07,4500096943,20220523
0000004803,1710,10,00,TA,USCU_L08,4500096912,20220523
0000004804,1710,10,00,TA,USCU_S04,4500096881,20220523
0000004805,1710,10,00,TA,USCU_L10,4500097157,20220523
0000004806,1710,10,00,TA,USCU_L03,4500097035,20220523
0000004807,1710,10,00,TA,USCU_S09,4500097127,20220523
0000004808,1710,10,00,TA,USCU_L05,4500097096,20220523
0000004809,1710,10,00,TA,USCU_S17,4500097187,20220523
0000004810,1710,10,00,TA,USCU_S05,4500097066,20220523
0000004811,1710,10,00,TA,USCU_S09,4500097308,20220523
0000004812,1710,10,00,TA,USCU_L05,4500097278,20220523
0000004813,1710,10,00,TA,USCU_S02,4500097247,20220523
0000004814,1710,10,00,TA,USCU_S16,4500097369,20220523
0000004815,1710,10,00,TA,USCU_L10,4500097339,20220523
0000004816,1710,10,00,TA,USCU_L03,4500097217,20220523
0000004817,1710,10,00,TA,USCU_S09,4500098368,20220526
0000004818,1710,10,00,TA,USCU_S03,4500098306,20220526
0000004819,1710,10,00,TA,USCU_L07,4500098337,20220526
0000004820,1710,10,00,TA,USCU_S16,4500098428,20220526
0000004821,1710,10,00,TA,USCU_L01,4500098275,20220526
0000004822,1710,10,00,TA,USCU_L10,4500098399,20220526
0000004823,1710,10,00,TA,USCU_L05,4500098153,20220526
0000004824,1710,10,00,TA,USCU_S11,4500098183,20220526
0000004825,1710,10,00,TA,USCU_S17,4500098244,20220526
0000004826,1710,10,00,TA,USCU_S03,4500098122,20220526
0000004827,1710,10,00,TA,USCU_L09,4500098214,20220526
0000004828,1710,10,00,TA,USCU_L01,4500098091,20220526
0000004829,1710,10,00,TA,USCU_S13,4500098009,20220526
0000004830,1710,10,00,TA,USCU_S02,4500097950,20220526
0000004831,1710,10,00,TA,USCU_S15,4500098063,20220526
0000004832,1710,10,00,TA,USCU_L02,4500097919,20220526
0000004833,1710,10,00,TA,USCU_L10,4500098032,20220526
0000004834,1710,10,00,TA,USCU_L10,4500096977,20220526
0000004835,1710,10,00,TA,USCU_L02,4500096853,20220526
0000004836,1710,10,00,TA,USCU_S17,4500097008,20220526
0000004837,1710,10,00,TA,USCU_L06,4500096915,20220526
0000004838,1710,10,00,TA,USCU_S02,4500096884,20220526
0000004839,1710,10,00,TA,USCU_S10,4500096946,20220526
0000004840,1710,10,00,TA,USCU_L10,4500097160,20220526
0000004841,1710,10,00,TA,USCU_L01,4500097038,20220526
0000004842,1710,10,00,TA,USCU_S04,4500097069,20220526
0000004843,1710,10,00,TA,USCU_S14,4500097190,20220526
0000004844,1710,10,00,TA,USCU_L04,4500097099,20220526
0000004845,1710,10,00,TA,USCU_S07,4500097130,20220526
0000004846,1710,10,00,TA,USCU_S08,4500097311,20220526
0000004847,1710,10,00,TA,USCU_S04,4500097250,20220526
0000004848,1710,10,00,TA,USCU_S15,4500097372,20220526
0000004849,1710,10,00,TA,USCU_L08,4500097281,20220526
0000004850,1710,10,00,TA,USCU_L01,4500097220,20220526
0000004851,1710,10,00,TA,USCU_L09,4500097342,20220526
0020001958,1710,10,00,AG,EWM17-CU01,800088889,20220616
0000004852,1710,10,00,TA,EWM17-CU02,800088888,20220616
0000004853,1710,10,00,TA,EWM17-CU01,800088889,20220616
0020001960,1710,10,00,AG,0017100001,ABC,20220620
0000003889,1710,10,00,CBFD,0017100003,,20201109
8000000341,1710,10,00,SRVO,0017100001,8000000341,20220620
0020001605,1710,10,00,AG,0017100001,0314_TG11_05,20200314
0000003946,1710,10,00,CCFU,0017100003,100,20201115
0020001961,1710,10,00,AG,EWM17-CU01,4599009999,20220623
0020001962,1710,10,00,AG,EWM17-CU01,4599009999,20220623
0020001963,1710,10,00,AG,EWM17-CU01,4599009999,20220623
0000004859,1710,10,00,TA,0017186001,62322,20220623
0000004858,1710,10,00,TA,EWM17-CU01,4599009999,20220623
0000000659,1710,10,00,TA,USCU_S04,4500068483,20181023
0000005348,1710,10,00,TA,USCU_S04,4500097947,20230523
0000004860,1710,10,00,TA,0017100011,45600012,20220624
0030000009,1710,10,00,LZ,0017100003,11223344,20221027
0000004862,1710,10,00,TA,0017100011,45600013,20220624
0000005006,1710,10,00,TA,0017100003,PO23786923,20221027
0000004864,1710,10,00,TA,USCU_S05,4500100387,20220628
0000004865,1710,10,00,TA,USCU_S09,4500100446,20220628
0000004866,1710,10,00,TA,USCU_L05,4500100417,20220628
0000004867,1710,10,00,TA,USCU_S17,4500100505,20220628
0000004868,1710,10,00,TA,USCU_L10,4500100476,20220628
0000004869,1710,10,00,TA,USCU_L02,4500100357,20220628
0000004870,1710,10,00,TA,USCU_S04,4500100214,20220628
0000004871,1710,10,00,TA,USCU_S10,4500100270,20220628
0000004872,1710,10,00,TA,USCU_S17,4500100328,20220628
0000004873,1710,10,00,TA,USCU_L04,4500100241,20220628
0000004874,1710,10,00,TA,USCU_L03,4500100184,20220628
0000004875,1710,10,00,TA,USCU_L09,4500100299,20220628
0000004876,1710,10,00,TA,USCU_S02,4500100038,20220628
0000004877,1710,10,00,TA,USCU_S16,4500100154,20220628
0000004878,1710,10,00,TA,USCU_S10,4500100097,20220628
0000004879,1710,10,00,TA,USCU_L07,4500100067,20220628
0000004880,1710,10,00,TA,USCU_L03,4500100009,20220628
0000004881,1710,10,00,TA,USCU_L09,4500100125,20220628
0000004882,1710,10,00,TA,USCU_L10,4500099081,20220628
0000004883,1710,10,00,TA,USCU_S16,4500099111,20220628
0000004884,1710,10,00,TA,USCU_L03,4500098962,20220628
0000004885,1710,10,00,TA,USCU_S11,4500099051,20220628
0000004886,1710,10,00,TA,USCU_S03,4500098991,20220628
0000004887,1710,10,00,TA,USCU_L05,4500099021,20220628
0000004888,1710,10,00,TA,USCU_S05,4500099169,20220628
0000004889,1710,10,00,TA,USCU_S10,4500099229,20220628
0000004890,1710,10,00,TA,USCU_L06,4500099199,20220628
0000004891,1710,10,00,TA,USCU_L09,4500099259,20220628
0000004892,1710,10,00,TA,USCU_S16,4500099287,20220628
0000004893,1710,10,00,TA,USCU_L02,4500099140,20220628
0000004894,1710,10,00,TA,USCU_S01,4500099346,20220628
0000004895,1710,10,00,TA,USCU_S09,4500099406,20220628
0000004896,1710,10,00,TA,USCU_S16,4500099465,20220628
0000004897,1710,10,00,TA,USCU_L07,4500099376,20220628
0000004898,1710,10,00,TA,USCU_L02,4500099317,20220628
0000004899,1710,10,00,TA,USCU_L10,4500099436,20220628
0000004900,1710,10,00,TA,USCU_S08,4500102578,20220701
0000004901,1710,10,00,TA,USCU_S03,4500102520,20220701
0000004902,1710,10,00,TA,USCU_L06,4500102549,20220701
0000004903,1710,10,00,TA,USCU_L10,4500102609,20220701
0000004685,1710,10,00,TA,USCU_S06,4500091653,20220223
0000004905,1710,10,00,TA,USCU_S16,4500102640,20220701
0000004906,1710,10,00,TA,USCU_S13,4500102397,20220701
0000004907,1710,10,00,TA,USCU_S06,4500102337,20220701
0000004908,1710,10,00,TA,USCU_S17,4500102458,20220701
0000004909,1710,10,00,TA,USCU_L08,4500102367,20220701
0000004910,1710,10,00,TA,USCU_L03,4500102306,20220701
0000004911,1710,10,00,TA,USCU_L09,4500102427,20220701
0000004912,1710,10,00,TA,USCU_S16,4500102276,20220701
0000004913,1710,10,00,TA,USCU_S10,4500102215,20220701
0000004914,1710,10,00,TA,USCU_L07,4500102184,20220701
0000004915,1710,10,00,TA,USCU_S06,4500102153,20220701
0000004635,1710,10,00,TA,USCU_L10,4500091737,20220224
0000004686,1710,10,00,TA,USCU_L03,4500091625,20220223
0000004918,1710,10,00,TA,USCU_L10,4500101157,20220701
0000004919,1710,10,00,TA,USCU_L03,4500101033,20220701
0000004920,1710,10,00,TA,USCU_S15,4500101188,20220701
0000004921,1710,10,00,TA,USCU_S06,4500101064,20220701
0000004922,1710,10,00,TA,USCU_L08,4500101095,20220701
0000004923,1710,10,00,TA,USCU_S07,4500101126,20220701
0000004924,1710,10,00,TA,USCU_S12,4500101311,20220701
0000004925,1710,10,00,TA,USCU_L07,4500101280,20220701
0000004926,1710,10,00,TA,USCU_S03,4500101249,20220701
0000004927,1710,10,00,TA,USCU_S15,4500101373,20220701
0000004928,1710,10,00,TA,USCU_L10,4500101342,20220701
0000004929,1710,10,00,TA,USCU_L02,4500101218,20220701
0000004930,1710,10,00,TA,USCU_L01,4500101402,20220701
0000004931,1710,10,00,TA,USCU_L10,4500101521,20220701
0000004932,1710,10,00,TA,USCU_S02,4500101433,20220701
0000004933,1710,10,00,TA,USCU_L06,4500101462,20220701
0000004934,1710,10,00,TA,USCU_S16,4500101552,20220701
0000004935,1710,10,00,TA,USCU_S12,4500101493,20220701
0000004936,1710,10,00,TA,USCU_S10,4500106821,20220929
0000004937,1710,10,00,TA,USCU_L06,4500106793,20220929
0000004938,1710,10,00,TA,USCU_S14,4500106881,20220929
0000004939,1710,10,00,TA,USCU_L01,4500106735,20220929
0000004940,1710,10,00,TA,USCU_L10,4500106851,20220929
0000004941,1710,10,00,TA,USCU_S02,4500106589,20220929
0000004942,1710,10,00,TA,USCU_S07,4500106647,20220929
0000004943,1710,10,00,TA,USCU_L03,4500106559,20220929
0000004944,1710,10,00,TA,USCU_L04,4500106618,20220929
0000004945,1710,10,00,TA,USCU_S16,4500106705,20220929
0000004946,1710,10,00,TA,USCU_L10,4500106675,20220929
0000004947,1710,10,00,TA,USCU_S13,4500106471,20220929
0000004948,1710,10,00,TA,USCU_S04,4500106412,20220929
0000004949,1710,10,00,TA,USCU_L07,4500106442,20220929
0000004950,1710,10,00,TA,USCU_S17,4500106529,20220929
0000004951,1710,10,00,TA,USCU_L02,4500106382,20220929
0000004952,1710,10,00,TA,USCU_L10,4500106499,20220929
0000004953,1710,10,00,TA,USCU_L01,4500105355,20220929
0000004954,1710,10,00,TA,USCU_L09,4500105475,20220929
0000004955,1710,10,00,TA,USCU_S14,4500105504,20220929
0000004956,1710,10,00,TA,USCU_S01,4500105385,20220929
0000004957,1710,10,00,TA,USCU_L07,4500105415,20220929
0000004958,1710,10,00,TA,USCU_S11,4500105445,20220929
0000004959,1710,10,00,TA,USCU_S10,4500105623,20220929
0000004960,1710,10,00,TA,USCU_S04,4500105564,20220929
0000004961,1710,10,00,TA,USCU_L07,4500105594,20220929
0000004962,1710,10,00,TA,USCU_L09,4500105653,20220929
0000004963,1710,10,00,TA,USCU_S15,4500105681,20220929
0000004964,1710,10,00,TA,USCU_L02,4500105534,20220929
0000004965,1710,10,00,TA,USCU_S01,4500105739,20220929
0000004966,1710,10,00,TA,USCU_S09,4500105798,20220929
0000004967,1710,10,00,TA,USCU_L08,4500105769,20220929
0000004968,1710,10,00,TA,USCU_S17,4500105857,20220929
0000004969,1710,10,00,TA,USCU_L02,4500105711,20220929
0000004970,1710,10,00,TA,USCU_L09,4500105828,20220929
0000004971,1710,10,00,TA,USCU_S10,4500108926,20221017
0000004972,1710,10,00,TA,USCU_S05,4500108864,20221017
0000004973,1710,10,00,TA,USCU_L06,4500108895,20221017
0000004974,1710,10,00,TA,USCU_S17,4500108988,20221017
0000004975,1710,10,00,TA,USCU_L01,4500108833,20221017
0000004976,1710,10,00,TA,USCU_L10,4500108957,20221017
0000004977,1710,10,00,TA,USCU_S07,4500108744,20221017
0000004978,1710,10,00,TA,USCU_L03,4500108653,20221017
0000004979,1710,10,00,TA,USCU_S03,4500108684,20221017
0000004980,1710,10,00,TA,USCU_S15,4500108804,20221017
0000004981,1710,10,00,TA,USCU_L04,4500108713,20221017
0000004982,1710,10,00,TA,USCU_L10,4500108773,20221017
0000004983,1710,10,00,TA,USCU_S10,4500108564,20221017
0000004984,1710,10,00,TA,USCU_S16,4500108623,20221017
0000004985,1710,10,00,TA,USCU_L06,4500108534,20221017
0000004986,1710,10,00,TA,USCU_S03,4500108504,20221017
0000004987,1710,10,00,TA,USCU_L02,4500108474,20221017
0000004988,1710,10,00,TA,USCU_L10,4500107533,20221017
0000004989,1710,10,00,TA,USCU_L02,4500107411,20221017
0000004990,1710,10,00,TA,USCU_S15,4500107564,20221017
0000004991,1710,10,00,TA,USCU_S10,4500107502,20221017
0000004992,1710,10,00,TA,USCU_S02,4500107440,20221017
0000004993,1710,10,00,TA,USCU_L04,4500107471,20221017
0000004994,1710,10,00,TA,USCU_L10,4500107719,20221017
0000004995,1710,10,00,TA,USCU_L02,4500107595,20221017
0000004996,1710,10,00,TA,USCU_S16,4500107749,20221017
0000004997,1710,10,00,TA,USCU_S06,4500107626,20221017
0000004998,1710,10,00,TA,USCU_S11,4500107688,20221017
0000004999,1710,10,00,TA,USCU_L07,4500107657,20221017
0000005000,1710,10,00,TA,USCU_S08,4500107868,20221017
0000005001,1710,10,00,TA,USCU_L06,4500107838,20221017
0000005002,1710,10,00,TA,USCU_S17,4500107927,20221017
0000005003,1710,10,00,TA,USCU_S03,4500107810,20221017
0000005004,1710,10,00,TA,USCU_L10,4500107898,20221017
0000005005,1710,10,00,TA,USCU_L01,4500107780,20221017
0060000184,1710,10,00,G2,0017100001,11223344,20221027
0010000150,1710,10,00,AF,0017100003,11223344,20221028
0040000023,1710,10,00,KM,0017100001,11223344,20221028
0040000024,1710,10,00,VC01,0017100001,11223344,20221028
0000003750,1710,10,00,TA,0017100001,435,20201029
0000005007,1710,10,00,TA,0017100001,Call-off order,20221028
0000004353,1710,10,00,TA,0017100001,17100001,20211026
0000005023,1710,10,00,TA,0017100001,11223344,20221103
0000005009,1710,10,00,TA,0017100001,Call-off order,20221028
0000005008,1710,10,00,TA,0017100001,Call-off order,20221028
0000004364,1710,10,00,TA,0017100003,1348796,20211028
0040000026,1710,10,00,KM,0017100001,11223344,20221028
0020001964,1710,10,00,AG,0017100001,Opportunity,20221028
0000004605,1710,10,00,TA,0017100001,WIL5550012,20211111
0000004619,1710,10,00,OR1,BP_US_01,Sales order FI-CA,20211118
0000004625,1710,10,00,TA,0017100004,400010112021-2LN.1,20211122
0000004633,1710,10,00,TA,0017100002,W2022001,20220223
0000005011,1710,10,00,TA,0017100002,11223344,20221031
0000004854,1710,10,00,TA,0017100001,ABC,20220620
0000004855,1710,10,00,SRVP,0017100001,0000000272,20220621
0000004863,1710,10,00,TA,0017100011,45600013,20220624
0000005010,1710,10,00,TA,0017100003,11223344,20221031
0000005014,1710,10,00,TA,0017100001,46,20221101
0030000000,1710,10,00,LP,0017100001,45,20201115
0030000001,1710,10,00,LP,0017100003,46,20201115
0000005025,1710,10,00,TA,0017100002,Ref. 5024,20221103
0000005026,1710,10,00,TA,0017100001,11223344,20221103
0000005024,1710,10,00,TA,0017100002,Ref. PO,20221103
0000005027,1710,10,00,TA,0017100004,11223344,20221103
0000005463,1710,10,00,TA,USCU_S11,4500107503,20231018
0000005058,1710,10,00,TA,0017100273,PO number,20221113
0020001934,1710,10,00,AG,0017100001,Ext. Ref. 01,20210612
0000005030,1710,10,00,ED,0017100003,11223344,20221107
0000005028,1710,10,00,TA,0017100011,Ref. PO,20221104
0000006242,1010,10,00,SRVP,0010100001,0000000614,20251103
0070000019,1710,10,00,CBII,0017100003,,20221107
0060000185,1710,10,00,RK,0017100273,,20221107
0060000186,1710,10,00,KRZU,0017100003,11223344,20221107
0060000187,1710,10,00,KRZU,0017100003,11223344,20221107
0000005031,1710,10,00,TA,EWM17-CU01,EWM17CU01,20221107
0000005032,1710,10,00,TA,EWM17-CU01,EWM17CU01,20221107
0000005033,1710,10,00,TA,0017100003,17100003,20221107
0030000010,1710,10,00,LK,0017100003,11223344,20221107
0000005034,1710,10,00,EDKO,0017100003,11223344,20221107
0000005035,1710,10,00,TA,0017100001,10,20221107
0020001980,1710,10,00,AG,0017100001,test,20231024
0050000004,1710,10,00,PV,,,20221108
8000000505,1710,10,00,SRVO,0017100001,8000000505,20240326
0020001966,1710,10,00,AG,0017100001,PO Number,20221108
0060000217,1710,10,00,KRZU,0017100003,Cons. Return,20231106
0060000188,1710,10,00,CBAR,0017100003,,20221108
0060000189,1710,10,00,GA2,0017100003,,20221108
0060000190,1710,10,00,CBAR,0017100003,,20221108
0000005040,1710,10,00,SD2,0017100003,,20221108
0000005039,1710,10,00,TA,0017100003,17100003,20221108
0050000005,1710,10,00,PV,,,20221114
0000005042,1710,10,00,TA,0017100001,PO 4500001439,20221109
0000005043,1710,10,00,TA,0017100003,17100003,20221110
0000005029,1710,10,00,TA,0017100011,PO Reference,20221104
0020001967,1710,10,00,AG,0017100001,Opp,20221110
0060000191,1710,10,00,RE2,0017100003,,20221110
0060000192,1710,10,00,GA2,0017100003,,20221110
0000005045,1710,10,00,TA,0017100001,17100001,20221110
0060000193,1710,10,00,CBRE,0017100001,,20221110
0000005044,1710,10,00,TA,0017100001,Opp,20221110
0030000011,1710,10,00,LZJ,0017154801,1,20221110
0020001968,1710,10,00,AG,0017100001,11223344,20221111
0000005041,1710,10,00,TA,0017100003,PO 4500001440,20221109
0000005047,1710,10,00,TA,0017100012,11223344,20221111
0000005048,1710,10,00,TA,0017100013,11223344,20221111
0000005049,1710,10,00,TA,0017100014,11223344,20221111
0000005050,1710,10,00,TA,0017100012,11223344,20221111
0020001969,1710,10,00,AG,0017100001,11223344,20221111
0000005051,1710,10,00,TA,0017100001,11223344,20221111
0000005052,1710,10,00,TA,0017100001,11223344,20221111
0000005053,1710,10,00,TA,0017100002,11223344,20221111
0000005054,1710,10,00,TA,EWM17-CU01,ewm17-cu01,20221113
0000005056,1710,10,00,TA,EWM17-CU01,EWM17-CU01,20221113
0000005057,1710,10,00,TA,EWM17-CU01,EWM17-CU01,20221113
0000005055,1710,10,00,TA,EWM17-CU01,EWM17-CU01,20221113
0000005046,1710,10,00,TA,0017100001,11223344,20221111
0000005060,1710,10,00,CCFU,0017100003,11223344,20221114
0200000010,1710,10,00,CCIS,0017100003,11223344,20221114
0060000194,1710,10,00,CCPU,0017100003,,20221114
0000005059,1710,10,00,TA,0017100003,11223344,20221114
0000005061,1710,10,00,TA,0017100003,11223344,20221114
0200000011,1710,10,00,CCRE,0017100003,11223344,20221115
0000005063,1710,10,00,TA,0017100001,PO number,20221115
0030000012,1710,10,00,LZJ,0017154801,x,20221115
0000005065,1710,10,00,TA,0017100002,11223344,20221116
0000004861,1710,10,00,TA,0017100011,45600012,20220624
0000005064,1710,10,00,TA,0017100003,11223344,20221116
0000005066,1710,10,00,TA,0017100003,11223344,20221116
0000005067,1710,10,00,SRVP,0017100001,0000000301,20221116
0060000218,1710,10,00,CBAR,0017100001,,20231107
0000005069,1710,10,00,SRVP,0017100001,0000000303,20221116
0200000013,1710,10,00,CCRE,0017100003,Test Consignment Ret,20231027
0000005073,1710,10,00,TA,0017100002,Test,20221117
0000005074,1710,10,00,TA,0017100002,teest2,20221117
0000005068,1710,10,00,SRVP,0017100001,0000000302,20221116
0000005071,1710,10,00,SRVP,0017100001,0000000304,20221117
0050000006,1710,10,00,PV,,,20221119
0000005076,1710,10,00,TA,0017100002,11223344,20221119
0000005075,1710,10,00,TA,0017100003,50000006,20221119
0020001987,1710,10,00,AG,0017100001,,20231107
0000005078,1710,10,00,TA,0017100051,CR56789,20221120
0020001970,1710,10,00,AG,0017100001,4500001500,20221120
0020001971,1710,10,00,AG,0017100003,,20221120
0000005079,1710,10,00,TA,0017100001,4500001500,20221120
0000005080,1710,10,00,TA,0017100003,4500001500,20221120
0000005017,1710,10,00,TA,0017100001,11223344,20221102
