VBELN,POSNR,MATNR,WERKS,LGORT,LFIMG,VRKME,PSTYV,VGBEL
0080005767,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005767,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005767,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005768,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005769,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005769,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005769,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005770,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005771,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005771,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005771,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005772,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005773,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005773,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005773,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005774,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005775,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005775,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005775,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005776,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005777,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005777,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005777,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005778,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005779,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005779,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005779,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005780,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005781,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005781,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005781,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005782,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005783,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005783,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005783,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005784,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005785,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005785,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005785,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005786,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005787,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005787,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005787,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005788,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005789,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005789,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005789,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005790,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005791,000010,MZ-FG-C900,1710,171A,3,ST,TAN,0000005911
0080005792,000010,MZ-FG-C900,1710,171A,37,ST,TAN,0000005912
0080005793,000010,MZ-FG-C900,1710,171A,25,ST,TAN,0000005913
0080005794,000010,MZ-FG-C900,1710,171A,58,ST,TAN,0000005914
0080005795,000010,MZ-FG-C900,1710,171A,106,ST,TAN,0000005915
0080005796,000010,MZ-FG-C900,1710,171A,128,ST,TAN,0000005916
0080005797,000010,MZ-FG-C990,1710,171A,164,ST,TAN,0000005917
0080005798,000010,MZ-FG-C990,1710,171A,254,ST,TAN,0000005918
0080005799,000010,MZ-FG-C990,1710,171A,20,ST,TAN,0000005919
0080005800,000010,MZ-FG-C990,1710,171A,188,ST,TAN,0000005920
0080005801,000010,MZ-FG-C990,1710,171A,26,ST,TAN,0000005921
0080005802,000010,MZ-FG-C990,1710,171A,24,ST,TAN,0000005922
0080005821,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005821,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005821,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005822,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005823,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005823,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005823,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005824,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005825,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005825,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005825,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005826,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005827,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005827,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005827,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005828,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005829,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005829,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005829,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005830,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005831,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005831,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005831,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005832,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005833,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005833,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005833,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005834,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005835,000010,MZ-FG-C900,1710,171A,47,ST,TAN,0000005941
0080005836,000010,MZ-FG-C900,1710,171A,54,ST,TAN,0000005942
0080005837,000010,MZ-FG-C900,1710,171A,16,ST,TAN,0000005943
0080005838,000010,MZ-FG-C900,1710,171A,32,ST,TAN,0000005944
0080005839,000010,MZ-FG-C900,1710,171A,35,ST,TAN,0000005945
0080005840,000010,MZ-FG-C900,1710,171A,49,ST,TAN,0000005946
0080005841,000010,MZ-FG-C990,1710,171A,152,ST,TAN,0000005947
0080005842,000010,MZ-FG-C990,1710,171A,18,ST,TAN,0000005948
0080005843,000010,MZ-FG-C990,1710,171A,33,ST,TAN,0000005949
0080005844,000010,MZ-FG-C990,1710,171A,16,ST,TAN,0000005950
0080005845,000010,MZ-FG-C990,1710,171A,25,ST,TAN,0000005951
0080005846,000010,MZ-FG-C990,1710,171A,23,ST,TAN,0000005952
0080005865,000010,TG11,1710,171A,1,ST,NLN,4500001975
0080005866,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005866,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005866,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005867,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005868,000020,TG11,1710,171A,1,ST,SRVV,8000000574
0080005869,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005869,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005869,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005870,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005871,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005871,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005871,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005872,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005873,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005873,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005873,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005874,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005875,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005875,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005875,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005876,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005880,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005880,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005880,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005881,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005882,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005882,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005882,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005883,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005884,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005884,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005884,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005885,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005886,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005886,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005886,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005887,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005888,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005888,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005888,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005889,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005890,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005890,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005890,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005891,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005892,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005892,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005892,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005893,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005894,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005894,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005894,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005895,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005896,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005896,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005896,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005897,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005898,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005898,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005898,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005899,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005900,000010,MZ-FG-C900,1710,171A,6,ST,TAN,0000005974
0080005901,000010,MZ-FG-C900,1710,171A,73,ST,TAN,0000005975
0080005902,000010,MZ-FG-C900,1710,171A,11,ST,TAN,0000005976
0080005903,000010,MZ-FG-C900,1710,171A,22,ST,TAN,0000005977
0080005904,000010,MZ-FG-C900,1710,171A,53,ST,TAN,0000005978
0080005905,000010,MZ-FG-C900,1710,171A,48,ST,TAN,0000005979
0080005906,000010,MZ-FG-C990,1710,171A,61,ST,TAN,0000005980
0080005907,000010,MZ-FG-C990,1710,171A,40,ST,TAN,0000005981
0080005908,000010,MZ-FG-C990,1710,171A,96,ST,TAN,0000005982
0080005909,000010,MZ-FG-C990,1710,171A,30,ST,TAN,0000005983
0080005910,000010,MZ-FG-C990,1710,171A,18,ST,TAN,0000005984
0080005911,000010,MZ-FG-C990,1710,171A,10,ST,TAN,0000005985
0080005930,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005930,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005930,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005931,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005932,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005932,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005932,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005933,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005934,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005934,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005934,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005935,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005936,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005936,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005936,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005937,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005938,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005938,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005938,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005939,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005940,000010,MZ-FG-C900,1710,171A,37,ST,TAN,0000006005
0080005941,000010,MZ-FG-C900,1710,171A,107,ST,TAN,0000006006
0080005942,000010,MZ-FG-C900,1710,171A,12,ST,TAN,0000006007
0080005943,000010,MZ-FG-C900,1710,171A,53,ST,TAN,0000006008
0080005944,000010,MZ-FG-C900,1710,171A,15,ST,TAN,0000006009
0080005945,000010,MZ-FG-C900,1710,171A,60,ST,TAN,0000006010
0080005946,000010,MZ-FG-C990,1710,171A,36,ST,TAN,0000006011
0080005947,000010,MZ-FG-C990,1710,171A,2,ST,TAN,0000006012
0080005948,000010,MZ-FG-C990,1710,171A,36,ST,TAN,0000006013
0080005949,000010,MZ-FG-C990,1710,171A,72,ST,TAN,0000006014
0080005950,000010,MZ-FG-C990,1710,171A,175,ST,TAN,0000006015
0084000111,000040,TG11,1710,171R,10,ST,RENV,0060000248
0080005971,000030,TG11,1710,171R,10,ST,DLN3,
0080005974,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005974,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005974,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005975,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005976,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005976,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005976,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005977,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005978,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005978,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005978,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005979,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005980,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005980,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005980,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005981,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005982,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005982,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005982,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005983,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005984,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005984,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005984,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005985,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005986,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005986,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005986,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005987,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005988,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005988,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005988,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005989,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005990,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005990,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005990,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005991,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005992,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005992,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005992,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005993,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005994,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005994,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005994,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005995,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005996,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005996,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005996,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005997,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005998,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005998,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005998,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005999,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080006000,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080006000,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080006000,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080006001,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080006002,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080006002,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080006002,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080006003,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080006004,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080006004,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080006004,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080006005,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080006006,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080006006,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080006006,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080006007,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080006008,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080006008,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080006008,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080006009,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080006010,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080006010,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080006010,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080006011,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080006012,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080006012,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080006012,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080006013,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080006014,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080006014,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080006014,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080006015,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080006016,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080006016,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080006016,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080006017,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080006018,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080006018,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080006018,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080006019,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080006020,000010,MZ-FG-C900,1710,171A,35,ST,TAN,0000006034
0080006021,000010,MZ-FG-C900,1710,171A,43,ST,TAN,0000006035
0080006022,000010,MZ-FG-C900,1710,171A,27,ST,TAN,0000006036
0080006023,000010,MZ-FG-C900,1710,171A,43,ST,TAN,0000006037
0080006024,000010,MZ-FG-C900,1710,171A,31,ST,TAN,0000006038
0080006025,000010,MZ-FG-C900,1710,171A,85,ST,TAN,0000006039
0080006026,000010,MZ-FG-C990,1710,171A,7,ST,TAN,0000006040
0080006027,000010,MZ-FG-C990,1710,171A,5,ST,TAN,0000006041
0080006028,000010,MZ-FG-C990,1710,171A,8,ST,TAN,0000006042
0080006029,000010,MZ-FG-C990,1710,171A,3,ST,TAN,0000006043
0080006030,000010,MZ-FG-C990,1710,171A,156,ST,TAN,0000006044
0080006031,000010,MZ-FG-C990,1710,171A,3,ST,TAN,0000006045
0080006050,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080006050,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080006050,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080006051,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080006052,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080006052,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080006052,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080006053,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080006054,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080006054,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080006054,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080006055,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080006056,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080006056,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080006056,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080006057,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080006058,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080006058,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080006058,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080006059,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080006060,000010,MZ-FG-C900,1710,171A,20,ST,TAN,0000006064
0080006061,000010,MZ-FG-C900,1710,171A,10,ST,TAN,0000006065
0080006062,000010,MZ-FG-C900,1710,171A,5,ST,TAN,0000006066
0080006063,000010,MZ-FG-C900,1710,171A,7,ST,TAN,0000006067
0080006064,000010,MZ-FG-C900,1710,171A,9,ST,TAN,0000006068
0080006065,000010,MZ-FG-C900,1710,171A,100,ST,TAN,0000006069
0080006066,000010,MZ-FG-C990,1710,171A,26,ST,TAN,0000006070
0080006067,000010,MZ-FG-C990,1710,171A,2,ST,TAN,0000006071
0080006068,000010,MZ-FG-C990,1710,171A,13,ST,TAN,0000006072
0080006069,000010,MZ-FG-C990,1710,171A,8,ST,TAN,0000006073
0080006070,000010,MZ-FG-C990,1710,171A,14,ST,TAN,0000006074
0080006071,000010,MZ-FG-C990,1710,171A,31,ST,TAN,0000006075
0080006090,000010,MZ-FG-C900,1710,171A,22,ST,TAN,0000006094
0080006091,000010,MZ-FG-C900,1710,171A,124,ST,TAN,0000006095
0080006092,000010,MZ-FG-C900,1710,171A,46,ST,TAN,0000006096
0080006093,000010,MZ-FG-C900,1710,171A,20,ST,TAN,0000006097
0080006094,000010,MZ-FG-C900,1710,171A,15,ST,TAN,0000006098
0080006095,000010,MZ-FG-C900,1710,171A,44,ST,TAN,0000006099
0080006096,000010,MZ-FG-C990,1710,171A,90,ST,TAN,0000006100
0080006097,000010,MZ-FG-C990,1710,171A,42,ST,TAN,0000006101
0080006098,000010,MZ-FG-C990,1710,171A,146,ST,TAN,0000006102
0080006099,000010,MZ-FG-C990,1710,171A,235,ST,TAN,0000006103
0080006100,000010,MZ-FG-C990,1710,171A,17,ST,TAN,0000006104
0080006101,000010,MZ-FG-C990,1710,171A,16,ST,TAN,0000006105
0080006120,000010,MZ-FG-C900,1710,171A,118,ST,TAN,0000006124
0080006121,000010,MZ-FG-C900,1710,171A,71,ST,TAN,0000006125
0080006122,000010,MZ-FG-C900,1710,171A,10,ST,TAN,0000006126
0080006123,000010,MZ-FG-C900,1710,171A,10,ST,TAN,0000006127
0080006124,000010,MZ-FG-C900,1710,171A,29,ST,TAN,0000006128
0080006125,000010,MZ-FG-C900,1710,171A,3,ST,TAN,0000006129
0080006126,000010,MZ-FG-C990,1710,171A,85,ST,TAN,0000006130
0080006127,000010,MZ-FG-C990,1710,171A,4,ST,TAN,0000006131
0080006128,000010,MZ-FG-C990,1710,171A,28,ST,TAN,0000006132
0080006129,000010,MZ-FG-C990,1710,171A,46,ST,TAN,0000006133
0080006130,000010,MZ-FG-C990,1710,171A,108,ST,TAN,0000006134
