MATNR,WERKS,LGORT,LABST
MZ-RM-R300-01,1710,171C,0
MZ-RM-R300-02,1710,171C,0
MZ-RM-R300-03,1710,171C,0
MZ-RM-R300-04,1710,171C,0
MZ-RM-R300-05,1710,171C,0
MZ-RM-R300-06,1710,171C,0
MZ-RM-R300-07,1710,171C,0
MZ-RM-R300-08,1710,171C,0
MZ-RM-R300-09,1710,171C,0
MZ-FG-C900,1710,171A,0
MZ-FG-C950,1710,171A,0
MZ-FG-C990,1710,171A,0
MZ-FG-M500,1710,171A,0
MZ-FG-M525,1710,171A,0
MZ-FG-M550,1710,171A,0
MZ-FG-R100,1710,171A,0
MZ-FG-R200,1710,171A,0
MZ-FG-R300,1710,171A,0
TG11,1010,101R,0
FG126,1010,101A,0
FG126,1010,101B,0
FG126,1010,101R,0
FG226,1010,101A,0
FG226,1010,101B,0
FG29,1010,101A,0
FG29,1010,101B,0
FG29,1010,101R,0
RM09,1010,101B,0
RM09,1010,101C,0
RM120,1010,101B,0
RM120,1010,101C,0
RM122,1010,101B,0
RM122,1010,101C,0
RM124,1010,101B,0
RM124,1010,101C,0
RM128,1010,101B,0
RM128,1010,101C,0
RM12,1010,101B,0
RM12,1010,101C,0
RM13,1010,101B,0
RM13,1010,101C,0
RM14,1010,101B,0
RM14,1010,101C,0
RM15,1010,101B,0
RM15,1010,101C,0
RM16,1010,101B,0
RM16,1010,101C,0
RM17,1010,101B,0
RM17,1010,101C,0
RM18,1010,101B,0
RM18,1010,101C,0
RM19,1010,101B,0
RM19,1010,101C,0
RM20,1010,101B,0
RM20,1010,101C,0
RM27,1010,101B,0
RM27,1010,101C,0
RM30,1010,101B,0
RM30,1010,101C,0
SG124,1010,101B,0
SG21,1010,101B,0
SG224,1010,101B,0
SG22,1010,101B,0
SG24,1010,101B,0
SG25,1010,101B,0
SG23,1010,101B,0
RM129,1010,101B,0
RM129,1010,101C,0
SP001,1010,101B,0
SP002,1010,101B,0
SP003,1010,101B,0
SP004,1010,101B,0
SP005,1010,101B,0
SP006,1010,101B,0
FG233,1010,101A,0
RM233-1,1010,101B,0
RM233-1,1010,101C,0
RM233-2,1010,101B,0
RM233-2,1010,101E,0
RM233-4,1010,101B,0
RM233-4,1010,101C,0
RM234,1010,101B,0
RM234,1010,101C,0
SG233,1010,101B,0
FG129,1010,101A,0
FG129,1010,101B,0
SG29,1010,101B,0
RMPI001,1010,101C,0
RMPI002,1010,101C,0
RMPI003,1010,101C,0
RMPI004,1010,101C,0
RMPI005,1010,101C,0
SGPI001,1010,101C,0
CM-FL-V01,1010,101A,0
SF-FL-COMB,1010,101B,0
SF-FL-CWEIGHT,1010,101B,0
SF-FL-ELECTRIC,1010,101B,0
SF-FL-TIRE-CUSH,1010,101B,0
SF-FL-TIRE-PNEU,1010,101B,0
CM-FL-V00,1010,101A,0
FG-FL-MV-V00,1010,101A,0
EWMS4-50,1010,101D,0
EWMS4-50,1010,101S,0
EWMS4-502,1010,101D,0
EWMS4-502,1010,101S,0
EWMS4-503,1010,101D,0
EWMS4-503,1010,101S,0
EWMS4-601,1010,101D,0
EWMS4-601,1010,101S,0
F-10A,1010,101A,0
F-10A,1010,101R,0
F-10B,1010,101A,0
F-10B,1010,101R,0
R-302,1010,101B,0
R-302,1010,101C,0
R-401,1010,101B,0
R-401,1010,101C,0
S-201,1010,101B,0
S-202,1010,101B,0
S-301,1010,101B,0
FG129,1710,171B,0
SG29,1710,171B,0
RM124,1710,171B,0
RM20,1710,171B,0
RM124,1710,171A,0
FG228,1710,171A,0
RM33,1710,171B,0
RM33,1710,171C,0
RM34,1710,171B,0
RM34,1710,171C,0
SG27,1710,171B,0
SGPI001,1710,171B,0
CM-MLFL-KM-VXX,1710,171A,0
SF-FL-FORKSEAT-VXX,1710,171B,0
CM-FL-V00,1710,171R,0
FG-FL-MV-V01,1710,171A,0
FG-FL-MV-V02,1710,171A,0
S-203,1710,171B,0
F-20A,1710,171A,0
F-20A,1710,171R,0
R-311,1710,171B,0
R-311,1710,171C,0
R-410,1710,171B,0
R-410,1710,171C,0
R-411,1710,171B,0
R-411,1710,171C,0
R-412,1710,171B,0
R-412,1710,171C,0
S-208,1710,171B,0
S-210,1710,171B,0
S-310,1710,171B,0
S-315,1710,171B,0
SG26,1710,171B,0
RMPI001,1710,171B,0
RMPI002,1710,171B,0
RMPI003,1710,171B,0
RMPI004,1710,171B,0
RMPI005,1710,171B,0
SGPI001-V00,1710,171B,0
SWN-CFG-SW-S1,1710,171B,0
FG1_CP,1710,171A,0
FG1_CP,1710,171B,0
FG1_CP,1710,171R,0
RM1_CP,1710,171B,0
RM1_CP,1710,171C,0
RM2_CP,1710,171B,0
RM2_CP,1710,171C,0
RM3_CP,1710,171B,0
RM3_CP,1710,171C,0
RM4_CP,1710,171B,0
RM4_CP,1710,171C,0
SDBOMERLAHD,1710,171A,0
SDBOMERLAHD,1710,171R,0
SDBOMLUMFHD,1710,171A,0
SDBOMLUMFHD,1710,171R,0
SDBOMERLAIT01,1710,171A,0
SDBOMERLAIT01,1710,171R,0
SDBOMLUMFIT01,1710,171A,0
SDBOMLUMFIT01,1710,171R,0
SDBOMERLAIT02,1710,171A,0
SDBOMERLAIT02,1710,171R,0
SDBOMLUMFIT02,1710,171A,0
SDBOMLUMFIT02,1710,171R,0
FGME01,1710,171A,0
FGME01,1710,171B,0
FGME02,1710,171A,0
FGME02,1710,171B,0
RMME01,1710,171A,0
RMME01,1710,171B,0
RMME01,1710,171C,0
RMME02,1710,171A,0
RMME02,1710,171B,0
RMME02,1710,171C,0
RMME03,1710,171A,0
RMME03,1710,171B,0
RMME03,1710,171C,0
RMME04,1710,171A,0
RMME04,1710,171B,0
RMME04,1710,171C,0
RMME05,1710,171A,0
RMME05,1710,171B,0
RMME05,1710,171C,0
RMME06,1710,171A,0
RMME06,1710,171B,0
RMME06,1710,171C,0
RMME07,1710,171A,0
RMME07,1710,171B,0
RMME07,1710,171C,0
RMME08,1710,171A,0
RMME08,1710,171B,0
RMME08,1710,171C,0
SGME01,1710,171A,0
SGME01,1710,171B,0
SGME02,1710,171A,0
SGME02,1710,171B,0
FGME03,1710,171A,0
FGME03,1710,171B,0
FGME04,1710,171A,0
FGME04,1710,171B,0
RMME10,1710,171A,0
RMME10,1710,171B,0
RMME10,1710,171C,0
RMME11,1710,171A,0
RMME11,1710,171B,0
RMME11,1710,171C,0
RMME12,1710,171A,0
RMME12,1710,171B,0
RMME12,1710,171C,0
RMME13,1710,171A,0
RMME13,1710,171B,0
RMME13,1710,171C,0
RMME14,1710,171A,0
RMME14,1710,171B,0
RMME14,1710,171C,0
RMME15,1710,171A,0
RMME15,1710,171B,0
RMME15,1710,171C,0
RMME16,1710,171A,0
RMME16,1710,171B,0
RMME16,1710,171C,0
SGME03,1710,171A,0
SGME03,1710,171B,0
SGME04,1710,171A,0
SGME04,1710,171B,0
RM33,1710,171A,0
RM34,1710,171A,0
RM33,1010,101B,0
RM33,1010,101C,0
RM34,1010,101B,0
RM34,1010,101C,0
SG27,1010,101B,0
SGPI001,1010,101B,0
CM-FL-V00,1010,101R,0
FG-FL-MV-V01,1010,101A,0
FG-FL-MV-V02,1010,101A,0
S-203,1010,101B,0
SG26,1010,101B,0
RMPI001,1010,101B,0
RMPI002,1010,101B,0
RMPI003,1010,101B,0
RMPI004,1010,101B,0
RMPI005,1010,101B,0
SGPI001-V00,1010,101B,0
SWN-CFG-SW-S1,1010,101B,0
FG1_CP,1010,101A,0
FG1_CP,1010,101B,0
FG1_CP,1010,101R,0
RM1_CP,1010,101B,0
RM1_CP,1010,101C,0
RM2_CP,1010,101B,0
RM2_CP,1010,101C,0
RM3_CP,1010,101B,0
RM3_CP,1010,101C,0
RM4_CP,1010,101B,0
RM4_CP,1010,101C,0
SG1_CP,1010,101B,0
CM-MLFL-KM-VXX,1010,101A,0
SF-FL-FORKSEAT-VXX,1010,101B,0
SDBOMERLAHD,1010,101A,0
SDBOMERLAHD,1010,101R,0
SDBOMLUMFHD,1010,101A,0
SDBOMLUMFHD,1010,101R,0
SDBOMERLAIT01,1010,101A,0
SDBOMERLAIT01,1010,101R,0
SDBOMLUMFIT01,1010,101A,0
SDBOMLUMFIT01,1010,101R,0
SDBOMERLAIT02,1010,101A,0
SDBOMERLAIT02,1010,101R,0
SDBOMLUMFIT02,1010,101A,0
SDBOMLUMFIT02,1010,101R,0
FGME01,1010,101A,0
SGME04,1010,101A,0
SGME04,1010,101B,0
SG23,1710,171A,0
FG228,1710,171B,0
SG1010,1710,171B,0
RM128,1710,171A,0
RM15,1710,171A,0
SG6100,1710,171A,0
SG1_CP,1710,171B,0
ZTRAY01,1710,171A,0
ZTRAY01,1010,101A,0
ZCART01,1010,101A,0
ZPRINTER01,1010,101A,0
ZPRINTER01,1710,171A,0
TG11,1010,101A,0
FG227,1710,171B,0
FG227,1710,171A,0
CM-FL-V00,1710,171A,0
CM-FL-V01,1710,171A,0
CM-FL-V00-3P,1710,171A,0
RM14,1710,171A,0
ZCART01,1710,171A,0
CM-FL-V00-3P,1710,171B,0
TG11,1710,171H,0
SG21,1720,172A,0
EWMS4-50,1710,171S,0
FG-FL-MV-V00,1710,171B,0
RM1420,1010,0001,0
SG3_CP,1710,171A,0
RMPC07,1710,171A,0
RMPC08,1710,171A,0
TG11,1710,171A,0
RM20,1710,171A,0
TG11,1710,VAN1,0
TG11,1710,171V,0
CM-MLFL-KM-VXX,1010,101R,0
CM-MLFL-KM-VXX,1710,171R,0
TG11,1410,141A,0
TG11,1410,141R,0
FG126,1410,141A,0
FG126,1410,141B,0
FG126,1410,141R,0
RM12,1410,141B,0
RM12,1410,141C,0
RM120,1410,141B,0
RM120,1410,141C,0
RM122,1410,141B,0
RM122,1410,141C,0
RM124,1410,141B,0
RM124,1410,141C,0
RM128,1410,141B,0
RM128,1410,141C,0
RM13,1410,141B,0
RM13,1410,141C,0
RM14,1410,141B,0
RM14,1410,141C,0
RM16,1410,141B,0
RM16,1410,141C,0
RM20,1410,141B,0
RM20,1410,141C,0
RM27,1410,141B,0
RM27,1410,141C,0
SG124,1410,141B,0
SG21,1410,141B,0
SG22,1410,141B,0
SG224,1410,141B,0
SG25,1410,141B,0
SG23,1410,141B,0
RM129,1410,141B,0
RM129,1410,141C,0
FG130,1410,141A,0
FG130,1410,141B,0
SG30,1410,141B,0
FG228,1410,141A,0
FG228,1410,141B,0
FG228,1410,141R,0
SP001,1410,141B,0
SP002,1410,141B,0
SP003,1410,141B,0
SP004,1410,141B,0
SP005,1410,141B,0
SP006,1410,141B,0
RM233-1,1410,141B,0
RM233-2,1410,141E,0
RM233-4,1410,141B,0
SG233,1410,141B,0
SG234,1410,141B,0
FG129,1410,141A,0
FG129,1410,141B,0
SG29,1410,141B,0
RMPI001,1410,141C,0
RMPI002,1410,141C,0
RMPI003,1410,141C,0
RMPI004,1410,141C,0
RMPI005,1410,141C,0
SGPI001,1410,141B,0
SGPI001-V00,1410,141B,0
RMPI001,1410,141B,0
RMPI002,1410,141B,0
RMPI003,1410,141B,0
RMPI004,1410,141B,0
RMPI005,1410,141B,0
QM006,1410,141B,0
SDBOMERLAHD,1410,141A,0
SDBOMERLAHD,1410,141R,0
SDBOMERLAIT01,1410,141A,0
SDBOMERLAIT01,1410,141R,0
SDBOMERLAIT02,1410,141A,0
SDBOMERLAIT02,1410,141R,0
SDBOMLUMFHD,1410,141A,0
SDBOMLUMFHD,1410,141R,0
SDBOMLUMFIT01,1410,141A,0
SDBOMLUMFIT01,1410,141R,0
SDBOMLUMFIT02,1410,141A,0
SDBOMLUMFIT02,1410,141R,0
CM-FL-V01,1410,141A,0
SF-FL-COMB,1410,141B,0
SF-FL-CWEIGHT,1410,141B,0
SF-FL-ELECTRIC,1410,141B,0
SF-FL-TIRE-CUSH,1410,141B,0
SF-FL-TIRE-PNEU,1410,141B,0
CM-MLFL-KM-VXX,1410,141A,0
SF-FL-FORKSEAT-VXX,1410,141B,0
CM-FL-V00,1410,141A,0
CM-FL-V00,1410,141R,0
FG-FL-MV-V00,1410,141A,0
FG-FL-MV-V01,1410,141A,0
FG-FL-MV-V02,1410,141A,0
RM33,1410,141B,0
RM33,1410,141C,0
RM34,1410,141B,0
RM34,1410,141C,0
SG27,1410,141B,0
SG26,1410,141B,0
F-10A,1410,141A,0
F-10A,1410,141R,0
F-10B,1410,141A,0
F-10B,1410,141R,0
R-302,1410,141B,0
R-302,1410,141C,0
R-401,1410,141B,0
R-401,1410,141C,0
S-201,1410,141B,0
S-202,1410,141B,0
S-301,1410,141B,0
S-203,1410,141B,0
SWN-CFG-SW-S1,1410,141B,0
TG11,2510,251A,0
TG11,2510,251R,0
FG126,2510,251A,0
FG126,2510,251B,0
FG126,2510,251R,0
RM12,2510,251B,0
RM12,2510,251C,0
RM120,2510,251B,0
RM120,2510,251C,0
RM122,2510,251B,0
RM122,2510,251C,0
RM124,2510,251B,0
RM124,2510,251C,0
RM128,2510,251B,0
RM128,2510,251C,0
RM13,2510,251B,0
RM13,2510,251C,0
RM14,2510,251B,0
RM14,2510,251C,0
RM16,2510,251B,0
RM16,2510,251C,0
RM20,2510,251B,0
RM20,2510,251C,0
RM27,2510,251B,0
RM27,2510,251C,0
SG124,2510,251B,0
SG21,2510,251B,0
SG22,2510,251B,0
SG224,2510,251B,0
SG25,2510,251B,0
SG23,2510,251B,0
RM129,2510,251B,0
RM129,2510,251C,0
FG130,2510,251A,0
FG130,2510,251B,0
SG30,2510,251B,0
FG228,2510,251A,0
FG228,2510,251B,0
FG228,2510,251R,0
SP001,2510,251B,0
SP002,2510,251B,0
SP003,2510,251B,0
SP004,2510,251B,0
SP005,2510,251B,0
SP006,2510,251B,0
RM33,2510,251B,0
RM33,2510,251C,0
RM34,2510,251B,0
RM34,2510,251C,0
SG27,2510,251B,0
RM233-1,2510,251B,0
RM233-2,2510,251E,0
RM233-4,2510,251B,0
SG233,2510,251B,0
SG234,2510,251B,0
FG129,2510,251A,0
FG129,2510,251B,0
SG29,2510,251B,0
RMPI001,2510,251C,0
RMPI002,2510,251C,0
RMPI003,2510,251C,0
RMPI004,2510,251C,0
RMPI005,2510,251C,0
SGPI001,2510,251B,0
SGPI001-V00,2510,251B,0
RMPI001,2510,251B,0
RMPI002,2510,251B,0
RMPI003,2510,251B,0
RMPI004,2510,251B,0
RMPI005,2510,251B,0
QM006,2510,251B,0
SDBOMERLAHD,2510,251A,0
SDBOMERLAHD,2510,251R,0
SDBOMERLAIT01,2510,251A,0
SDBOMERLAIT01,2510,251R,0
SDBOMERLAIT02,2510,251A,0
SDBOMERLAIT02,2510,251R,0
SDBOMLUMFHD,2510,251A,0
SDBOMLUMFHD,2510,251R,0
SDBOMLUMFIT01,2510,251A,0
SDBOMLUMFIT01,2510,251R,0
SDBOMLUMFIT02,2510,251A,0
SDBOMLUMFIT02,2510,251R,0
CM-FL-V01,2510,251A,0
SF-FL-COMB,2510,251B,0
SF-FL-CWEIGHT,2510,251B,0
SF-FL-ELECTRIC,2510,251B,0
SF-FL-TIRE-CUSH,2510,251B,0
SF-FL-TIRE-PNEU,2510,251B,0
CM-MLFL-KM-VXX,2510,251A,0
SF-FL-FORKSEAT-VXX,2510,251B,0
CM-FL-V00,2510,251A,0
CM-FL-V00,2510,251R,0
FG-FL-MV-V00,2510,251A,0
FG-FL-MV-V01,2510,251A,0
FG-FL-MV-V02,2510,251A,0
EWMS4-50,2510,251D,0
EWMS4-50,2510,251S,0
EWMS4-502,2510,251D,0
EWMS4-502,2510,251S,0
EWMS4-503,2510,251D,0
EWMS4-503,2510,251S,0
EWMS4-601,2510,251D,0
EWMS4-601,2510,251S,0
F-10A,2510,251A,0
F-10A,2510,251R,0
F-10B,2510,251A,0
F-10B,2510,251R,0
R-302,2510,251B,0
R-302,2510,251C,0
R-401,2510,251B,0
R-401,2510,251C,0
S-201,2510,251B,0
S-202,2510,251B,0
S-301,2510,251B,0
S-203,2510,251B,0
F-20A,2510,251A,0
F-20A,2510,251R,0
R-311,2510,251B,0
R-311,2510,251C,0
R-410,2510,251B,0
R-410,2510,251C,0
R-411,2510,251B,0
R-411,2510,251C,0
R-412,2510,251B,0
R-412,2510,251C,0
S-208,2510,251B,0
S-210,2510,251B,0
S-310,2510,251B,0
S-315,2510,251B,0
SG26,2510,251B,0
SWN-CFG-SW-S1,2510,251B,0
FG1_CP,2510,251A,0
FG1_CP,2510,251B,0
FG1_CP,2510,251R,0
RM1_CP,2510,251B,0
RM1_CP,2510,251C,0
RM2_CP,2510,251B,0
RM2_CP,2510,251C,0
SG1_CP,2510,251B,0
RMJIT01,2510,251B,0
RMJIT01,2510,251C,0
RMJIT02,2510,251B,0
RMJIT02,2510,251C,0
SGJIT01,2510,251B,0
SGJIT02,2510,251B,0
FG111,2510,251A,0
FG111_A,2510,251A,0
FG111_B,2510,251A,0
FG111_C,2510,251A,0
RM27_1,2510,251B,0
RM27_1,2510,251C,0
AVC_RBT_BASE_FRAME,2510,251B,0
AVC_RBT_CNTRL_CAB,2510,251A,0
AVC_RBT_CNTRL_CAB,2510,251R,0
AVC_RBT_D_ARM_50,2510,251B,0
AVC_RBT_L_ARM_45,2510,251B,0
AVC_RBT_SEALING,2510,251A,0
AVC_RBT_SEALING,2510,251R,0
AVC_RBT_APPL_UNIT,2510,251A,0
AVC_RBT_BUNDLE,2510,251A,0
AVC_RBT_CNTRL_BRD,2510,251A,0
AVC_RBT_CNTRL_BRD,2510,251R,0
AVC_RBT_CNTRL_UNIT,2510,251A,0
AVC_RBT_ROBOT,2510,251A,0
TG11,3010,301A,0
TG11,3010,301R,0
FG126,3010,301A,0
FG126,3010,301B,0
FG126,3010,301R,0
RM12,3010,301B,0
RM12,3010,301C,0
RM120,3010,301B,0
RM120,3010,301C,0
RM122,3010,301B,0
RM122,3010,301C,0
RM124,3010,301B,0
RM124,3010,301C,0
RM128,3010,301B,0
RM128,3010,301C,0
RM13,3010,301B,0
RM13,3010,301C,0
RM14,3010,301B,0
RM14,3010,301C,0
RM16,3010,301B,0
RM16,3010,301C,0
RM20,3010,301B,0
RM20,3010,301C,0
RM27,3010,301B,0
RM27,3010,301C,0
SG124,3010,301B,0
SG21,3010,301B,0
SG22,3010,301B,0
SG224,3010,301B,0
SG25,3010,301B,0
SG23,3010,301B,0
RM129,3010,301B,0
RM129,3010,301C,0
FG130,3010,301A,0
FG130,3010,301B,0
SG30,3010,301B,0
FG228,3010,301A,0
FG228,3010,301B,0
FG228,3010,301R,0
SP001,3010,301B,0
SP002,3010,301B,0
SP003,3010,301B,0
SP004,3010,301B,0
SP005,3010,301B,0
SP006,3010,301B,0
RM33,3010,301B,0
RM33,3010,301C,0
RM34,3010,301B,0
RM34,3010,301C,0
SG27,3010,301B,0
RM233-1,3010,301B,0
RM233-2,3010,301E,0
RM233-4,3010,301B,0
SG233,3010,301B,0
SG234,3010,301B,0
FG129,3010,301A,0
FG129,3010,301B,0
SG29,3010,301B,0
RMPI001,3010,301C,0
RMPI002,3010,301C,0
RMPI003,3010,301C,0
RMPI004,3010,301C,0
RMPI005,3010,301C,0
SGPI001,3010,301B,0
SGPI001-V00,3010,301B,0
RMPI001,3010,301B,0
RMPI002,3010,301B,0
RMPI003,3010,301B,0
RMPI004,3010,301B,0
RMPI005,3010,301B,0
QM006,3010,301B,0
SDBOMERLAHD,3010,301A,0
SDBOMERLAHD,3010,301R,0
SDBOMERLAIT01,3010,301A,0
SDBOMERLAIT01,3010,301R,0
SDBOMERLAIT02,3010,301A,0
SDBOMERLAIT02,3010,301R,0
SDBOMLUMFHD,3010,301A,0
SDBOMLUMFHD,3010,301R,0
SDBOMLUMFIT01,3010,301A,0
SDBOMLUMFIT01,3010,301R,0
SDBOMLUMFIT02,3010,301A,0
SDBOMLUMFIT02,3010,301R,0
CM-FL-V01,3010,301A,0
SF-FL-COMB,3010,301B,0
SF-FL-CWEIGHT,3010,301B,0
SF-FL-ELECTRIC,3010,301B,0
SF-FL-TIRE-CUSH,3010,301B,0
SF-FL-TIRE-PNEU,3010,301B,0
CM-MLFL-KM-VXX,3010,301A,0
SF-FL-FORKSEAT-VXX,3010,301B,0
CM-FL-V00,3010,301A,0
CM-FL-V00,3010,301R,0
FG-FL-MV-V00,3010,301A,0
FG-FL-MV-V01,3010,301A,0
FG-FL-MV-V02,3010,301A,0
EWMS4-50,3010,301D,0
EWMS4-50,3010,301S,0
EWMS4-502,3010,301D,0
EWMS4-502,3010,301S,0
EWMS4-503,3010,301D,0
EWMS4-503,3010,301S,0
EWMS4-601,3010,301D,0
EWMS4-601,3010,301S,0
F-10A,3010,301A,0
F-10A,3010,301R,0
F-10B,3010,301A,0
F-10B,3010,301R,0
R-302,3010,301B,0
R-302,3010,301C,0
R-401,3010,301B,0
R-401,3010,301C,0
S-201,3010,301B,0
S-202,3010,301B,0
S-301,3010,301B,0
S-203,3010,301B,0
F-20A,3010,301A,0
F-20A,3010,301R,0
R-311,3010,301B,0
R-311,3010,301C,0
R-410,3010,301B,0
R-410,3010,301C,0
R-411,3010,301B,0
R-411,3010,301C,0
R-412,3010,301B,0
R-412,3010,301C,0
S-208,3010,301B,0
S-210,3010,301B,0
S-310,3010,301B,0
S-315,3010,301B,0
SG26,3010,301B,0
SWN-CFG-SW-S1,3010,301B,0
FG1_CP,3010,301A,0
FG1_CP,3010,301B,0
FG1_CP,3010,301R,0
RM1_CP,3010,301B,0
RM1_CP,3010,301C,0
RM2_CP,3010,301B,0
RM2_CP,3010,301C,0
SG1_CP,3010,301B,0
RMJIT01,3010,301B,0
RMJIT01,3010,301C,0
RMJIT02,3010,301B,0
RMJIT02,3010,301C,0
SGJIT01,3010,301B,0
SGJIT02,3010,301B,0
FG111,3010,301A,0
FG111_A,3010,301A,0
FG111_B,3010,301A,0
FG111_C,3010,301A,0
RM27_1,3010,301B,0
RM27_1,3010,301C,0
AVC_RBT_BASE_FRAME,3010,301B,0
AVC_RBT_CNTRL_CAB,3010,301A,0
AVC_RBT_CNTRL_CAB,3010,301R,0
AVC_RBT_D_ARM_50,3010,301B,0
AVC_RBT_L_ARM_45,3010,301B,0
AVC_RBT_SEALING,3010,301A,0
AVC_RBT_SEALING,3010,301R,0
AVC_RBT_APPL_UNIT,3010,301A,0
AVC_RBT_BUNDLE,3010,301A,0
AVC_RBT_CNTRL_BRD,3010,301A,0
AVC_RBT_CNTRL_BRD,3010,301R,0
AVC_RBT_CNTRL_UNIT,3010,301A,0
AVC_RBT_ROBOT,3010,301A,0
TG11,3910,391A,0
TG11,3910,391R,0
FG126,3910,391A,0
FG126,3910,391B,0
FG126,3910,391R,0
RM12,3910,391B,0
RM12,3910,391C,0
RM120,3910,391B,0
RM120,3910,391C,0
RM122,3910,391B,0
RM122,3910,391C,0
RM124,3910,391B,0
RM124,3910,391C,0
RM128,3910,391B,0
RM128,3910,391C,0
RM13,3910,391B,0
RM13,3910,391C,0
RM14,3910,391B,0
RM14,3910,391C,0
RM16,3910,391B,0
RM16,3910,391C,0
RM20,3910,391B,0
RM20,3910,391C,0
RM27,3910,391B,0
RM27,3910,391C,0
SG124,3910,391B,0
SG21,3910,391B,0
SG22,3910,391B,0
SG224,3910,391B,0
SG25,3910,391B,0
SG23,3910,391B,0
RM129,3910,391B,0
RM129,3910,391C,0
FG130,3910,391A,0
FG130,3910,391B,0
SG30,3910,391B,0
FG228,3910,391A,0
FG228,3910,391B,0
FG228,3910,391R,0
SP001,3910,391B,0
SP002,3910,391B,0
SP003,3910,391B,0
SP004,3910,391B,0
SP005,3910,391B,0
SP006,3910,391B,0
RM33,3910,391B,0
RM33,3910,391C,0
RM34,3910,391B,0
RM34,3910,391C,0
SG27,3910,391B,0
RM233-1,3910,391B,0
RM233-2,3910,391E,0
RM233-4,3910,391B,0
SG233,3910,391B,0
SG234,3910,391B,0
FG129,3910,391A,0
FG129,3910,391B,0
SG29,3910,391B,0
RMPI001,3910,391C,0
RMPI002,3910,391C,0
RMPI003,3910,391C,0
RMPI004,3910,391C,0
RMPI005,3910,391C,0
SGPI001,3910,391B,0
SGPI001-V00,3910,391B,0
RMPI001,3910,391B,0
RMPI002,3910,391B,0
RMPI003,3910,391B,0
RMPI004,3910,391B,0
RMPI005,3910,391B,0
QM006,3910,391B,0
SDBOMERLAHD,3910,391A,0
SDBOMERLAHD,3910,391R,0
SDBOMERLAIT01,3910,391A,0
SDBOMERLAIT01,3910,391R,0
SDBOMERLAIT02,3910,391A,0
SDBOMERLAIT02,3910,391R,0
SDBOMLUMFHD,3910,391A,0
SDBOMLUMFHD,3910,391R,0
SDBOMLUMFIT01,3910,391A,0
SDBOMLUMFIT01,3910,391R,0
SDBOMLUMFIT02,3910,391A,0
SDBOMLUMFIT02,3910,391R,0
CM-FL-V01,3910,391A,0
SF-FL-COMB,3910,391B,0
SF-FL-CWEIGHT,3910,391B,0
SF-FL-ELECTRIC,3910,391B,0
SF-FL-TIRE-CUSH,3910,391B,0
SF-FL-TIRE-PNEU,3910,391B,0
CM-MLFL-KM-VXX,3910,391A,0
SF-FL-FORKSEAT-VXX,3910,391B,0
CM-FL-V00,3910,391A,0
CM-FL-V00,3910,391R,0
FG-FL-MV-V00,3910,391A,0
FG-FL-MV-V01,3910,391A,0
FG-FL-MV-V02,3910,391A,0
F-10A,3910,391A,0
F-10A,3910,391R,0
F-10B,3910,391A,0
F-10B,3910,391R,0
R-302,3910,391B,0
R-302,3910,391C,0
R-401,3910,391B,0
R-401,3910,391C,0
S-201,3910,391B,0
S-202,3910,391B,0
S-301,3910,391B,0
S-203,3910,391B,0
F-20A,3910,391A,0
F-20A,3910,391R,0
R-311,3910,391B,0
R-311,3910,391C,0
R-410,3910,391B,0
R-410,3910,391C,0
R-411,3910,391B,0
R-411,3910,391C,0
R-412,3910,391B,0
R-412,3910,391C,0
S-208,3910,391B,0
S-210,3910,391B,0
S-310,3910,391B,0
S-315,3910,391B,0
SG26,3910,391B,0
SWN-CFG-SW-S1,3910,391B,0
FG1_CP,3910,391A,0
FG1_CP,3910,391B,0
FG1_CP,3910,391R,0
RM1_CP,3910,391B,0
RM1_CP,3910,391C,0
RM2_CP,3910,391B,0
RM2_CP,3910,391C,0
SG1_CP,3910,391B,0
RMJIT01,3910,391B,0
RMJIT01,3910,391C,0
RMJIT02,3910,391B,0
RMJIT02,3910,391C,0
SGJIT01,3910,391B,0
SGJIT02,3910,391B,0
FG111,3910,391A,0
FG111_A,3910,391A,0
FG111_B,3910,391A,0
FG111_C,3910,391A,0
RM27_1,3910,391B,0
RM27_1,3910,391C,0
AVC_RBT_BASE_FRAME,3910,391B,0
AVC_RBT_CNTRL_CAB,3910,391A,0
AVC_RBT_CNTRL_CAB,3910,391R,0
AVC_RBT_D_ARM_50,3910,391B,0
AVC_RBT_L_ARM_45,3910,391B,0
AVC_RBT_SEALING,3910,391A,0
AVC_RBT_SEALING,3910,391R,0
AVC_RBT_APPL_UNIT,3910,391A,0
AVC_RBT_BUNDLE,3910,391A,0
AVC_RBT_CNTRL_BRD,3910,391A,0
AVC_RBT_CNTRL_BRD,3910,391R,0
AVC_RBT_CNTRL_UNIT,3910,391A,0
AVC_RBT_ROBOT,3910,391A,0
TG11,3310,331A,0
TG11,3310,331R,0
FG126,3310,331A,0
FG126,3310,331B,0
FG126,3310,331R,0
RM12,3310,331B,0
RM12,3310,331C,0
RM120,3310,331B,0
RM120,3310,331C,0
RM122,3310,331B,0
RM122,3310,331C,0
RM124,3310,331B,0
RM124,3310,331C,0
RM128,3310,331B,0
RM128,3310,331C,0
RM13,3310,331B,0
RM13,3310,331C,0
RM14,3310,331B,0
RM14,3310,331C,0
RM16,3310,331B,0
RM16,3310,331C,0
RM20,3310,331B,0
RM20,3310,331C,0
RM27,3310,331B,0
RM27,3310,331C,0
