VBELN,VSTEL,VKORG,LFART,KUNNR,WADAT_IST,LFDAT,WADAT
0080004322,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004323,1710,1710,LF,0017100011,00000000,20221114,20221110
0080004324,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004325,1710,1710,LF,0017100003,20221107,20221107,20221107
0210000013,171C,1710,CCLF,0017100003,20221107,20221107,20221107
0210000014,171C,1710,CCLR,0017100003,20221107,20221107,20221107
0210000015,171C,1710,CCLR,0017100003,20221107,20221107,20221107
0080004326,1710,1710,LF,EWM17-CU01,00000000,20221115,20221114
0080004327,1710,1710,LF,EWM17-CU01,00000000,20221115,20221114
0080004328,1710,1710,LF,0017100003,00000000,20221116,20221114
0080004329,1710,1710,LFKO,0017100003,00000000,20221107,20221107
0080004330,1710,1710,LFKO,0017100003,00000000,20221107,20221107
0080004331,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004332,1710,1710,LF,0017100003,00000000,20221128,20221123
0080004333,1710,1710,LF,0017100003,00000000,20211109,20211105
0084000078,171R,1710,LR2,0017100003,00000000,20221108,20221108
0080004360,1710,1710,LF,0017100001,20221114,20221122,20221118
1000002200,1710,,EL,,20221109,20221109,00000000
0080004335,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004378,1010,1710,LF,0017100002,20221117,20221125,20221123
0080004337,1710,1710,LF,0017100003,00000000,20221118,20221116
0080004338,1710,1710,LF,0017100001,00000000,20221118,20221116
0080004339,1710,1710,LF,0017100003,20221110,20221121,20221117
0084000079,1710,1710,LR2,0017100003,20221110,20221110,20221110
0080004340,1710,1710,LF,0017100001,20221110,20221121,20221117
0080004341,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004342,1710,1710,LF,0017100001,00000000,20221121,20221117
0084000080,171R,1710,LR,0017100001,20221110,20221110,20221110
1000002201,1710,,EL,,20221110,20221109,00000000
0080004346,1710,1710,LF,0017100012,20221111,20221122,20221118
0080004343,1710,1710,LF,0017100012,20221111,20221122,20221118
0080004344,1710,1710,LF,0017100013,20221111,20221122,20221118
0080004345,1710,1710,LF,0017100014,20221111,20221122,20221118
0080004347,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004349,1710,1710,LF,0017100001,20221111,20221122,20221118
0080004350,1710,1710,LF,0017100001,20221111,20221122,20221118
0080004351,1710,1710,LF,0017100002,20221111,20221121,20221118
0080004352,171R,1710,RL,0017100006,20221112,20221112,20221112
0180000034,1710,,EL,,20221112,20221112,00000000
0080004353,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004356,1710,1710,LF,EWM17-CU01,00000000,20221121,20221118
0080004383,1010,1710,LF,0017100002,20221119,20221125,20221125
0080004334,1710,1710,LF,0017100003,20221108,20221108,20221108
0080004357,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004358,1710,1710,LF,EWM17-CU01,00000000,20221121,20221118
0080004348,1710,1710,LF,0017100001,00000000,20221122,20221118
0080004359,1710,1710,LF,0017100001,00000000,20221122,20221118
0080004336,1710,1710,LF,0017100003,00000000,20221115,20221115
0080004361,1710,1710,LF,0017100003,00000000,20221122,20221118
0210000016,171C,1710,CCLF,0017100003,20221114,20221114,20221114
0084000081,171R,1710,LR,0017100003,20221114,20221114,20221114
0080004362,1710,1710,LO,0017100003,20221114,20221118,20221118
0080004363,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004364,1710,1710,LF,0017100003,00000000,20221122,20221118
0080004365,1710,1710,LF,0017100003,20221114,20221122,20221118
0080004368,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004369,1710,1710,LF,0017100011,00000000,20221123,20221121
0080004386,1710,1710,LF,0017100051,20221119,20221129,20221129
0080004371,1710,1710,LF,0017100003,00000000,20221124,20221122
0080004372,1710,1710,LF,0017100003,00000000,20221123,20221122
0080004373,1710,1710,LF,0017100001,00000000,20221116,20221116
0080004374,1710,1710,LF,0017100001,20221116,20221116,20221116
0080004375,1710,1710,LB,0017100007,20221116,20221031,20221031
0080004376,1710,1710,LF,0017100005,20221117,20221125,20221123
0080004367,1010,1710,LF,0017100002,20221116,20221122,20221122
1000002300,1710,,EL,,20221117,20221117,00000000
0080004377,1010,1710,LF,0017100002,20221117,20221125,20221123
0080004354,1710,1710,LF,EWM17-CU01,20221113,20221121,20221118
0180000007,1710,,EL,,20190315,20190315,00000000
0080004379,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004380,1710,1710,LF,0017100001,00000000,20221116,20221116
0080004439,1710,1710,LF,0017100001,20221125,20221125,20221125
0180000035,1710,,EL,,20221118,20221121,00000000
0080004382,1710,1710,LF,0017100003,00000000,20211109,20211105
0180000019,1710,,EL,,20221118,20211101,00000000
0080004355,1710,1710,LF,EWM17-CU01,20221113,20221121,20221118
0080004384,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004385,1710,1710,LF,0017100003,00000000,20221201,20221129
1000002400,1710,,EL,,20221123,20221123,00000000
0080004387,1710,1710,LF,0017100001,00000000,20221201,20221129
0080004388,1710,1710,LF,0017100003,00000000,20221201,20221129
0080004389,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004390,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004392,1710,1710,LO,0017100003,00000000,20221130,20221130
0080004400,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004394,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004395,1710,1710,LF,0017100003,00000000,20221202,20221130
0080004391,1710,1710,LF,0017100001,20221122,20221201,20221129
0080004396,1710,1710,LO,0017100001,20221122,20221130,20221130
0084000082,1710,1710,LR,0017100001,20221122,20221202,20221130
0084000083,1710,1710,CBG5,0017100001,20221122,20221130,20221130
0180000037,,,EL,,00000000,20221128,00000000
0080004401,1710,1710,LF,USCU_S12,20221123,20221201,20221201
0080004397,1710,1710,LF,EWM17-CU01,00000000,20221202,20221201
0080004398,1710,1710,LF,EWM17-CU02,00000000,20221202,20221201
0080004402,1710,1710,LF,USCU_L08,20221123,20221201,20221201
0080004399,1710,1710,LF,EWM17-CU01,00000000,20221202,20221201
0080004403,1710,1710,LF,USCU_S15,20221123,20221201,20221201
0080004404,1710,1710,LF,USCU_S06,20221123,20221201,20221201
0080004405,1710,1710,LF,USCU_L02,20221123,20221201,20221201
0080004406,1710,1710,LF,USCU_L10,20221123,20221201,20221201
0080004407,1710,1710,LF,USCU_S09,20221123,20221201,20221201
0080004408,1710,1710,LF,USCU_S01,20221123,20221201,20221201
0080004409,1710,1710,LF,USCU_S17,20221123,20221201,20221201
0080004410,1710,1710,LF,USCU_L09,20221123,20221201,20221201
0080004411,1710,1710,LF,USCU_L02,20221123,20221201,20221201
0080004412,1710,1710,LF,USCU_S13,20221123,20221201,20221201
0080004413,1710,1710,LF,USCU_S14,20221123,20221201,20221201
0080004414,1710,1710,LF,USCU_L05,20221123,20221201,20221201
0080004415,1710,1710,LF,USCU_S04,20221123,20221201,20221201
0080004416,1710,1710,LF,USCU_L01,20221123,20221201,20221201
0080004417,1710,1710,LF,USCU_L10,20221123,20221201,20221201
0080004418,1710,1710,LF,USCU_L03,20221123,20221201,20221201
0080004419,1710,1710,LF,USCU_L09,20221123,20221201,20221201
0080004420,1710,1710,LF,USCU_S16,20221123,20221201,20221201
0080004421,1710,1710,LF,USCU_S03,20221123,20221201,20221201
0080004422,1710,1710,LF,USCU_L05,20221123,20221201,20221201
0080004423,1710,1710,LF,USCU_S11,20221123,20221201,20221201
0080004424,1710,1710,LF,USCU_L09,20221123,20221201,20221201
0080004425,1710,1710,LF,USCU_S13,20221123,20221201,20221201
0080004426,1710,1710,LF,USCU_L03,20221123,20221201,20221201
0080004427,1710,1710,LF,USCU_S16,20221123,20221201,20221201
0080004428,1710,1710,LF,USCU_S04,20221123,20221201,20221201
0080004429,1710,1710,LF,USCU_L04,20221123,20221201,20221201
0080004430,1710,1710,LF,USCU_L10,20221123,20221201,20221201
0080004431,1710,1710,LF,USCU_L01,20221123,20221201,20221201
0080004432,1710,1710,LF,USCU_L04,20221123,20221201,20221201
0080004433,1710,1710,LF,USCU_S16,20221123,20221201,20221201
0080004434,1710,1710,LF,USCU_S10,20221123,20221201,20221201
0080004435,1710,1710,LF,USCU_S06,20221123,20221201,20221201
0080004436,1710,1710,LF,0017100080,20221123,20221205,20221201
0080004370,1710,1710,LF,0017100003,20221123,20221124,20221122
0080004437,1710,1710,LF,0017100003,20221123,20221206,20221202
0180000039,1710,,EL,,20221124,20221124,00000000
0180000041,1710,,EL,,20221124,20221124,00000000
0080004438,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004442,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004443,1710,1010,LF,0010100002,20221125,20221202,20221202
0080004444,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004445,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004446,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004447,1710,1710,LF,0017100001,00000000,20221206,20221202
0180000038,FOBP,,EL,,20221129,20221123,00000000
0180000042,FORP,,EL,,00000000,20221129,00000000
0080004381,1710,1710,LF,0017100001,20221129,20221117,20221117
0080004448,1710,1010,LF,0010100002,20221129,20221205,20221205
0080004449,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004450,1710,1710,LF,0017100001,00000000,20221207,20221205
0080004451,1710,1710,LF,0017100003,00000000,20221216,20221214
0080004452,1710,1710,LF,0017100004,00000000,20221205,20221202
0080004453,1710,1710,LF,0017100004,00000000,20221205,20221202
0080004454,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004455,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004456,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004457,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004458,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004459,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004460,1710,1710,LF,USCU_L06,00000000,20230203,20230203
0080004461,1710,1710,LF,USCU_L06,00000000,20230203,20230203
0080004462,1710,1710,LF,USCU_S15,20230130,20230203,20230203
0080004463,1710,1710,LF,USCU_S08,20230130,20230203,20230203
0080004464,1710,1710,LF,USCU_S03,20230130,20230203,20230203
0080004465,1710,1710,LF,USCU_L07,20230130,20230203,20230203
0080004466,1710,1710,LF,USCU_L01,20230130,20230203,20230203
0080004467,1710,1710,LF,USCU_L09,20230130,20230203,20230203
0080004468,1710,1710,LF,USCU_L07,20230130,20230203,20230203
0080004469,1710,1710,LF,USCU_S10,20230130,20230203,20230203
0080004470,1710,1710,LF,USCU_L10,20230130,20230203,20230203
0080004471,1710,1710,LF,USCU_S17,20230130,20230203,20230203
0080004472,1710,1710,LF,USCU_S04,20230130,20230203,20230203
0080004473,1710,1710,LF,USCU_L01,20230130,20230203,20230203
0080004474,1710,1710,LF,USCU_L01,20230130,20230203,20230203
0080004475,1710,1710,LF,USCU_S03,20230130,20230203,20230203
0080004476,1710,1710,LF,USCU_L07,20230130,20230203,20230203
0080004477,1710,1710,LF,USCU_S12,20230130,20230203,20230203
0080004478,1710,1710,LF,USCU_L10,20230130,20230203,20230203
0080004479,1710,1710,LF,USCU_S16,20230130,20230203,20230203
0080004480,1710,1710,LF,USCU_L06,20230130,20230203,20230203
0080004481,1710,1710,LF,USCU_S12,20230130,20230203,20230203
0080004482,1710,1710,LF,USCU_L10,20230130,20230203,20230203
0080004483,1710,1710,LF,USCU_S06,20230130,20230203,20230203
0080004484,1710,1710,LF,USCU_S14,20230130,20230203,20230203
0080004485,1710,1710,LF,USCU_L03,20230130,20230203,20230203
0080004486,1710,1710,LF,USCU_L03,20230130,20230203,20230203
0080004487,1710,1710,LF,USCU_S02,20230130,20230203,20230203
0080004488,1710,1710,LF,USCU_L04,20230130,20230203,20230203
0080004489,1710,1710,LF,USCU_S10,20230130,20230203,20230203
0080004490,1710,1710,LF,USCU_L09,20230130,20230203,20230203
0080004491,1710,1710,LF,USCU_S16,20230130,20230203,20230203
0080004492,1710,1710,LF,USCU_S14,20230130,20230203,20230203
0080004493,1710,1710,LF,USCU_L09,20230130,20230203,20230203
0080004494,1710,1710,LF,USCU_L01,20230130,20230203,20230203
0080004495,1710,1710,LF,USCU_L07,20230130,20230203,20230203
0080004496,1710,1710,LF,USCU_S06,20230130,20230203,20230203
0080004497,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004498,1710,1710,LF,USCU_L10,00000000,20230203,20230203
0080004499,1710,1710,LF,USCU_L04,00000000,20230203,20230203
0080004500,1710,1710,LF,USCU_S06,00000000,20230203,20230203
0080004501,1710,1710,LF,USCU_L03,00000000,20230203,20230203
0080004502,1710,1710,LF,USCU_L09,00000000,20230203,20230203
0080004503,1710,1710,LF,USCU_S16,00000000,20230203,20230203
0080004504,1710,1710,LF,USCU_S10,00000000,20230203,20230203
0080004505,1710,1710,LF,USCU_L07,00000000,20230203,20230203
0080004506,1710,1710,LF,USCU_L01,00000000,20230203,20230203
0080004507,1710,1710,LF,USCU_S12,00000000,20230203,20230203
0080004508,1710,1710,LF,USCU_S14,00000000,20230203,20230203
0080004509,1710,1710,LF,USCU_S02,00000000,20230203,20230203
0080004510,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004511,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004512,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004513,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004514,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004515,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004516,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004517,1710,1710,LF,USCU_S04,20230207,20230213,20230213
0080004518,1710,1710,LF,USCU_L07,20230207,20230213,20230213
0080004519,1710,1710,LF,USCU_S16,20230207,20230213,20230213
0080004520,1710,1710,LF,USCU_L10,20230207,20230213,20230213
0080004521,1710,1710,LF,USCU_L02,20230207,20230213,20230213
0080004522,1710,1710,LF,USCU_S02,20230207,20230213,20230213
0080004523,1710,1710,LF,USCU_S11,20230207,20230213,20230213
0080004524,1710,1710,LF,USCU_L05,20230207,20230213,20230213
0080004525,1710,1710,LF,USCU_L01,20230207,20230213,20230213
0080004526,1710,1710,LF,USCU_L09,20230207,20230213,20230213
0080004527,1710,1710,LF,USCU_S17,20230207,20230213,20230213
0080004528,1710,1710,LF,USCU_S09,20230207,20230213,20230213
0080004529,1710,1710,LF,USCU_S05,20230207,20230213,20230213
0080004530,1710,1710,LF,USCU_S15,20230207,20230213,20230213
0080004531,1710,1710,LF,USCU_L02,20230207,20230213,20230213
0080004532,1710,1710,LF,USCU_L09,20230207,20230213,20230213
0080004533,1710,1710,LF,USCU_L10,20230207,20230213,20230213
0080004534,1710,1710,LF,USCU_L01,20230207,20230213,20230213
0080004535,1710,1710,LF,USCU_S16,20230207,20230213,20230213
0080004536,1710,1710,LF,USCU_L07,20230207,20230213,20230213
0080004537,1710,1710,LF,USCU_S04,20230207,20230213,20230213
0080004538,1710,1710,LF,USCU_S11,20230207,20230213,20230213
0080004539,1710,1710,LF,USCU_L02,20230207,20230213,20230213
0080004540,1710,1710,LF,USCU_L10,20230207,20230213,20230213
0080004541,1710,1710,LF,USCU_S10,20230207,20230213,20230213
0080004542,1710,1710,LF,USCU_S03,20230207,20230213,20230213
0080004543,1710,1710,LF,USCU_L04,20230207,20230213,20230213
0080004544,1710,1710,LF,USCU_S13,20230207,20230213,20230213
0080004545,1710,1710,LF,USCU_S03,20230207,20230213,20230213
0080004546,1710,1710,LF,USCU_L07,20230207,20230213,20230213
0080004547,1710,1710,LF,USCU_S17,20230207,20230213,20230213
0080004548,1710,1710,LF,USCU_L03,20230207,20230213,20230213
0080004549,1710,1710,LF,USCU_L10,20230207,20230213,20230213
0080004550,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004551,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004552,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004553,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004554,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004555,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004556,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004557,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004558,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004559,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004560,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004561,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004562,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004563,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004564,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004565,1710,1710,LF,USCU_S10,20230224,20230302,20230302
0080004566,1710,1710,LF,USCU_S04,20230224,20230302,20230302
0080004567,1710,1710,LF,USCU_S17,20230224,20230302,20230302
0080004568,1710,1710,LF,USCU_L06,20230224,20230302,20230302
0080004569,1710,1710,LF,USCU_L03,20230224,20230302,20230302
0080004570,1710,1710,LF,USCU_L09,20230224,20230302,20230302
0080004571,1710,1710,LF,USCU_S11,20230224,20230302,20230302
0080004572,1710,1710,LF,USCU_S03,20230224,20230302,20230302
0080004573,1710,1710,LF,USCU_L04,20230224,20230302,20230302
0080004574,1710,1710,LF,USCU_S17,20230224,20230302,20230302
0080004575,1710,1710,LF,USCU_L03,20230224,20230302,20230302
0080004576,1710,1710,LF,USCU_S07,20230224,20230302,20230302
0080004577,1710,1710,LF,USCU_L08,20230224,20230302,20230302
0080004578,1710,1710,LF,USCU_S16,20230224,20230302,20230302
0080004579,1710,1710,LF,USCU_S05,20230224,20230302,20230302
0080004580,1710,1710,LF,USCU_L10,20230224,20230302,20230302
0080004581,1710,1710,LF,USCU_L02,20230224,20230302,20230302
0080004582,1710,1710,LF,USCU_S13,20230224,20230302,20230302
0080004583,1710,1710,LF,USCU_L07,20230224,20230302,20230302
0080004584,1710,1710,LF,USCU_S04,20230224,20230302,20230302
0080004585,1710,1710,LF,USCU_S16,20230224,20230302,20230302
0080004586,1710,1710,LF,USCU_L01,20230224,20230302,20230302
0080004587,1710,1710,LF,USCU_L09,20230224,20230302,20230302
0080004588,1710,1710,LF,USCU_L09,20230224,20230302,20230302
0080004589,1710,1710,LF,USCU_L02,20230224,20230302,20230302
0080004590,1710,1710,LF,USCU_S11,20230224,20230302,20230302
0080004591,1710,1710,LF,USCU_S06,20230224,20230302,20230302
0080004592,1710,1710,LF,USCU_S17,20230224,20230302,20230302
0080004593,1710,1710,LF,USCU_L06,20230224,20230302,20230302
0080004594,1710,1710,LF,USCU_L10,20230224,20230302,20230302
0080004595,1710,1710,LF,USCU_L01,20230224,20230302,20230302
0080004596,1710,1710,LF,USCU_S15,20230224,20230302,20230302
0080004597,1710,1710,LF,USCU_L08,20230224,20230302,20230302
0080004598,1710,1710,LF,USCU_S01,20230224,20230302,20230302
0080004600,1710,1710,LF,EWM17-CU02,20230313,20230320,20230317
0080004599,1710,1710,LF,EWM17-CU01,20230313,20230320,20230317
0080004601,1710,1010,LF,0010100002,20230316,20230322,20230322
0080004602,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004603,1710,1710,LF,0017100001,00000000,20230322,20230322
0080004604,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004605,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004606,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004607,1710,1710,LF,0017100100,00000000,20230328,20230324
0080004608,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004610,1710,1710,LF,0017100001,20230321,20230321,20230321
0080004611,1710,1710,LF,0017100001,20230321,20230321,20230321
0080004612,1710,1710,LF,0017100001,20230322,20230321,20230321
0080004613,1710,1710,LF,0017100001,20230322,20230321,20230321
0080004614,1710,1710,LF,0017100001,20230322,20230322,20230322
0080004615,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004616,1710,1710,LF,0017100001,00000000,20230321,20230321
0080004617,1710,1710,LF,0017100001,00000000,20230322,20230322
0080004618,1710,1010,LF,0010100002,20230322,20230327,20230327
0080004619,1710,1710,LF,0017100001,20230323,20230323,20230323
0080004620,1710,1710,LF,0017100003,00000000,20211109,20211105
0080004621,1710,1010,LF,0010100002,00000000,20221202,20221202
0080004622,1710,1710,LF,0017100001,00000000,20230321,20230321
0080004623,1710,1710,LF,0017100003,00000000,20230331,20230329
