VBELN,POSNR,MATNR,WERKS,KWMENG,VRKME,NETPR,WAERK,PSTYV
0000004573,000010,MZ-FG-C900,1710,26,ST,440,USD,TAN
0000004574,000010,MZ-FG-C900,1710,49,ST,440,USD,TAN
0000004575,000010,MZ-FG-C950,1710,28,ST,675,USD,TAN
0000004576,000010,MZ-FG-C950,1710,21,ST,675,USD,TAN
0000004577,000010,MZ-FG-C950,1710,50,ST,675,USD,TAN
0000004578,000010,MZ-FG-C950,1710,4,ST,675,USD,TAN
0000004448,000010,TG11,1710,200,ST,17.55,USD,TAN
0060000166,000010,TG11,1710,20,ST,1.76,USD,RENV
0060000167,000010,TG11,1710,0,ST,1.76,USD,GAN2
0060000168,000010,TG11,1710,20,ST,1.76,USD,RENV
0000004449,000010,TG11,1710,10,ST,0,USD,CBXN
0060000170,000010,TG11,1710,50,ST,17.55,USD,RENV
0060000171,000010,TG11,1710,0,ST,17.55,USD,GAN2
0000004450,000010,TG11,1710,250,ST,17.55,USD,TAN
0060000172,000010,TG11,1710,65,ST,17.55,USD,RENV
0060000173,000010,TG11,1710,70,ST,17.55,USD,RENV
0060000174,000010,TG11,1710,0,ST,17.55,USD,GAN2
0060000175,000010,TG11,1710,75,ST,17.55,USD,RENV
0000004451,000010,TG11,1710,75,ST,0,USD,CBXN
0000004579,000010,MZ-FG-C950,1710,2,ST,675,USD,TAN
0000004413,000010,TG11,1710,2,ST,17.55,USD,CBAO
0000004580,000010,MZ-FG-C950,1710,8,ST,675,USD,TAN
0000004581,000010,MZ-FG-C990,1710,88,ST,1002,USD,TAN
0000004582,000010,MZ-FG-C990,1710,47,ST,1002,USD,TAN
0000004583,000010,MZ-FG-C990,1710,18,ST,1002,USD,TAN
0000004584,000010,MZ-FG-C990,1710,26,ST,1002,USD,TAN
0000004585,000010,MZ-FG-C990,1710,4,ST,1002,USD,TAN
0000004586,000010,MZ-FG-C990,1710,9,ST,1002,USD,TAN
0000004606,000010,FG228,1710,100,ST,35.35,USD,CBTA
0020001943,000010,TG11,1710,100,ST,17.55,USD,AGN
0000004607,000010,FG228,1710,10,ST,35.35,USD,CBTA
0030000006,000010,SG21,1710,0,ST,0,USD,LKN
0000004608,000010,CM-MLFL-KM-VXX,1710,1,ST,8000,USD,CBTC
0000004609,000010,TG11,1710,10,ST,17.55,USD,TAN
0000004459,000010,MZ-FG-C900,1710,37,ST,440,USD,TAN
0020001946,000010,TG11,1710,100,ST,17.55,USD,AGN
0000004612,000020,TG11,1710,1,ST,17.55,USD,TAN
0000004624,000010,FG6200,1710,100,KG,7.12,USD,TAN
0020001952,000010,FG6200,1710,100,KG,7.12,USD,AGN
0000005019,000010,TG11,1710,2,ST,0,USD,CBXN
0000004626,000010,CM-FL-V00,1710,1,ST,8016.8,USD,CBTC
0000004495,000010,MZ-FG-C900,1710,37,ST,440,USD,TAN
0000004627,000010,FG-FL-MV-V00,1710,1,ST,8300,USD,TAN
0000004622,000001,AVC_RBT_ROBOT2,1710,10,ST,99500,USD,CBTC
0000005020,000010,TG11,1710,5,ST,17.55,USD,TAN
0000004636,000010,MZ-FG-C900,1710,14,ST,440,USD,TAN
0000004632,000010,MZ-FG-C900,1710,13,ST,440,USD,TAN
0000004637,000010,MZ-FG-C900,1710,22,ST,440,USD,TAN
0000004638,000010,MZ-FG-C900,1710,9,ST,440,USD,TAN
0000004639,000010,MZ-FG-C900,1710,77,ST,440,USD,TAN
0000004640,000010,MZ-FG-C900,1710,196,ST,440,USD,TAN
0000004641,000010,MZ-FG-C950,1710,7,ST,675,USD,TAN
0000004642,000010,MZ-FG-C950,1710,64,ST,675,USD,TAN
0000004643,000010,MZ-FG-C950,1710,4,ST,675,USD,TAN
0000004644,000010,MZ-FG-C950,1710,21,ST,675,USD,TAN
0000004645,000010,MZ-FG-C950,1710,13,ST,675,USD,TAN
0000004646,000010,MZ-FG-C950,1710,24,ST,675,USD,TAN
0000004647,000010,MZ-FG-C990,1710,165,ST,1002,USD,TAN
0000004648,000010,MZ-FG-C990,1710,44,ST,1002,USD,TAN
0000004649,000010,MZ-FG-C990,1710,87,ST,1002,USD,TAN
0000004650,000010,MZ-FG-C990,1710,25,ST,1002,USD,TAN
0000004651,000010,MZ-FG-C990,1710,51,ST,1002,USD,TAN
0000004652,000010,MZ-FG-C990,1710,29,ST,1002,USD,TAN
0000006207,000010,MZ-FG-C900,1710,43,ST,440,USD,TAN
0000006208,000010,MZ-FG-C900,1710,16,ST,440,USD,TAN
0000006209,000010,MZ-FG-C900,1710,6,ST,440,USD,TAN
0000006206,000010,CM-MLFL-KM-VXX,1710,1,ST,8000,USD,CBTC
0000004634,000010,MZ-FG-C900,1710,2,ST,440,USD,TAN
0000004671,000010,MZ-FG-C900,1710,72,ST,440,USD,TAN
0000004672,000010,MZ-FG-C900,1710,3,ST,440,USD,TAN
0000004673,000010,MZ-FG-C900,1710,45,ST,440,USD,TAN
0000004674,000010,MZ-FG-C900,1710,149,ST,440,USD,TAN
0000004675,000010,MZ-FG-C900,1710,264,ST,440,USD,TAN
0000004676,000010,MZ-FG-C950,1710,15,ST,675,USD,TAN
0000004630,000010,MZ-FG-C950,1710,27,ST,675,USD,TAN
0000004677,000010,MZ-FG-C950,1710,37,ST,675,USD,TAN
0000004678,000010,MZ-FG-C950,1710,36,ST,675,USD,TAN
0000004679,000010,MZ-FG-C950,1710,11,ST,675,USD,TAN
0000004680,000010,MZ-FG-C950,1710,29,ST,675,USD,TAN
0000004681,000010,MZ-FG-C990,1710,83,ST,1002,USD,TAN
0000004682,000010,MZ-FG-C990,1710,54,ST,1002,USD,TAN
0000004714,000010,MZ-FG-C950,1710,29,ST,675,USD,TAN
0000004717,000010,MZ-FG-C990,1710,22,ST,1002,USD,TAN
0000004716,000010,MZ-FG-C990,1710,15,ST,1002,USD,TAN
0000004775,000010,MZ-FG-M550,1710,4,ST,3892,USD,TAN
0000005347,000010,MZ-FG-C990,1710,77,ST,1002,USD,TAN
0000004684,000010,MZ-FG-C990,1710,4,ST,1002,USD,TAN
0000005379,000010,MZ-FG-C950,1710,24,ST,675,USD,TAN
0000004705,000010,MZ-FG-C900,1710,27,ST,440,USD,TAN
0000004706,000010,MZ-FG-C900,1710,42,ST,440,USD,TAN
0000004707,000010,MZ-FG-C900,1710,11,ST,440,USD,TAN
0000004708,000010,MZ-FG-C900,1710,7,ST,440,USD,TAN
0000004709,000010,MZ-FG-C900,1710,272,ST,440,USD,TAN
0000004711,000010,MZ-FG-C950,1710,14,ST,675,USD,TAN
0000004712,000010,MZ-FG-C950,1710,4,ST,675,USD,TAN
0000004713,000010,MZ-FG-C950,1710,7,ST,675,USD,TAN
0000004738,000010,MZ-FG-C900,1710,45,ST,440,USD,TAN
0000004739,000010,MZ-FG-C900,1710,8,ST,440,USD,TAN
0000004740,000010,MZ-FG-C900,1710,89,ST,440,USD,TAN
0000004741,000010,MZ-FG-C900,1710,14,ST,440,USD,TAN
0000004742,000010,MZ-FG-C900,1710,94,ST,440,USD,TAN
0000004743,000010,MZ-FG-C900,1710,127,ST,440,USD,TAN
0000004744,000010,MZ-FG-C950,1710,2,ST,675,USD,TAN
0000004745,000010,MZ-FG-C950,1710,80,ST,675,USD,TAN
0000004746,000010,MZ-FG-C950,1710,20,ST,675,USD,TAN
0000004747,000010,MZ-FG-C950,1710,9,ST,675,USD,TAN
0000004748,000010,MZ-FG-C950,1710,19,ST,675,USD,TAN
0000004749,000010,MZ-FG-C950,1710,33,ST,675,USD,TAN
0000004750,000010,MZ-FG-C990,1710,24,ST,1002,USD,TAN
0000004751,000010,MZ-FG-C990,1710,199,ST,1002,USD,TAN
0000004752,000010,MZ-FG-C990,1710,32,ST,1002,USD,TAN
0000004753,000010,MZ-FG-C990,1710,68,ST,1002,USD,TAN
0000004754,000010,MZ-FG-C990,1710,26,ST,1002,USD,TAN
0000004755,000010,MZ-FG-C990,1710,156,ST,1002,USD,TAN
0000004774,000010,TG11,1710,50,ST,17.55,USD,TAN
0020001955,000010,TG11,1710,100,ST,17.55,USD,AGN
0000004776,000010,TG11,1710,100,ST,17.55,USD,TAN
8000000250,000020,TG11,1710,1,ST,17.55,USD,SRVS
8000000251,000010,TG11,1710,1,ST,17.55,USD,SRVS
0000004777,000020,ZPRINTER01,1710,1,ST,500,USD,TAN
0000004779,000010,AVC_RBT_ROBOT,1710,1,ST,77500,USD,CBTC
0000004780,000010,AVC_RBT_ROBOT,1710,1,ST,77500,USD,CBTC
0000004781,000010,MZ-FG-C900,1710,9,ST,440,USD,TAN
0000004782,000010,MZ-FG-C900,1710,12,ST,440,USD,TAN
0000004783,000010,MZ-FG-C900,1710,4,ST,440,USD,TAN
0000004784,000010,MZ-FG-C900,1710,11,ST,440,USD,TAN
0000004785,000010,MZ-FG-C900,1710,40,ST,440,USD,TAN
0000004786,000010,MZ-FG-C900,1710,30,ST,440,USD,TAN
0000004787,000010,MZ-FG-C950,1710,2,ST,675,USD,TAN
0000004788,000010,MZ-FG-C950,1710,27,ST,675,USD,TAN
0000004789,000010,MZ-FG-C950,1710,26,ST,675,USD,TAN
0000004790,000010,MZ-FG-C950,1710,17,ST,675,USD,TAN
0000004791,000010,MZ-FG-C950,1710,8,ST,675,USD,TAN
0000004792,000010,MZ-FG-C950,1710,3,ST,675,USD,TAN
0000004793,000010,MZ-FG-C990,1710,77,ST,1002,USD,TAN
0000004794,000010,MZ-FG-C990,1710,12,ST,1002,USD,TAN
0000004795,000010,MZ-FG-C990,1710,10,ST,1002,USD,TAN
0000004796,000010,MZ-FG-C990,1710,58,ST,1002,USD,TAN
0000004797,000010,MZ-FG-C990,1710,10,ST,1002,USD,TAN
0000004798,000010,MZ-FG-C990,1710,1,ST,1002,USD,TAN
0000004817,000010,MZ-FG-C900,1710,43,ST,440,USD,TAN
0000004818,000010,MZ-FG-C900,1710,34,ST,440,USD,TAN
0000004819,000010,MZ-FG-C900,1710,60,ST,440,USD,TAN
0000004820,000010,MZ-FG-C900,1710,32,ST,440,USD,TAN
0000004821,000010,MZ-FG-C900,1710,16,ST,440,USD,TAN
0000004822,000010,MZ-FG-C900,1710,5,ST,440,USD,TAN
0000004823,000010,MZ-FG-C950,1710,17,ST,675,USD,TAN
0000004824,000010,MZ-FG-C950,1710,38,ST,675,USD,TAN
0000004825,000010,MZ-FG-C950,1710,84,ST,675,USD,TAN
0000004826,000010,MZ-FG-C950,1710,105,ST,675,USD,TAN
0000004827,000010,MZ-FG-C950,1710,5,ST,675,USD,TAN
0000004828,000010,MZ-FG-C950,1710,2,ST,675,USD,TAN
0000004829,000010,MZ-FG-C990,1710,9,ST,1002,USD,TAN
0000004830,000010,MZ-FG-C990,1710,2,ST,1002,USD,TAN
0000004831,000010,MZ-FG-C990,1710,43,ST,1002,USD,TAN
0000004832,000010,MZ-FG-C990,1710,7,ST,1002,USD,TAN
0000004833,000010,MZ-FG-C990,1710,2,ST,1002,USD,TAN
0020001960,000010,TG11,1710,50,ST,17.55,USD,AGN
0000002691,000020,ZPRINTER01,1710,1,ST,250,USD,TAN
0000004856,000010,AVC_RBT_ROBOT,1710,1,ST,80000,USD,CBTC
0000004857,000010,AVC_RBT_ROBOT,1710,1,ST,80000,USD,CBTC
0000004859,000010,TG11,1710,50,ST,17.55,USD,TAN
0000000659,000010,MZ-FG-M550,1710,4,ST,3892,USD,TAN
0030000009,000010,TG11,1710,24,ST,17.55,USD,LZN
0000004864,000010,MZ-FG-C900,1710,39,ST,440,USD,TAN
0000004865,000010,MZ-FG-C900,1710,22,ST,440,USD,TAN
0000004866,000010,MZ-FG-C900,1710,118,ST,440,USD,TAN
0000004867,000010,MZ-FG-C900,1710,18,ST,440,USD,TAN
0000004868,000010,MZ-FG-C900,1710,80,ST,440,USD,TAN
0000004869,000010,MZ-FG-C900,1710,12,ST,440,USD,TAN
0000004870,000010,MZ-FG-C950,1710,56,ST,675,USD,TAN
0000004871,000010,MZ-FG-C950,1710,30,ST,675,USD,TAN
0000004872,000010,MZ-FG-C950,1710,32,ST,675,USD,TAN
0000004873,000010,MZ-FG-C950,1710,28,ST,675,USD,TAN
0000004874,000010,MZ-FG-C950,1710,19,ST,675,USD,TAN
0000004875,000010,MZ-FG-C950,1710,11,ST,675,USD,TAN
0000004876,000010,MZ-FG-C990,1710,16,ST,1002,USD,TAN
0000004877,000010,MZ-FG-C990,1710,68,ST,1002,USD,TAN
0000004878,000010,MZ-FG-C990,1710,114,ST,1002,USD,TAN
0000004879,000010,MZ-FG-C990,1710,12,ST,1002,USD,TAN
0000004880,000010,MZ-FG-C990,1710,83,ST,1002,USD,TAN
0000004881,000010,MZ-FG-C990,1710,21,ST,1002,USD,TAN
0000004900,000010,MZ-FG-C900,1710,16,ST,440,USD,TAN
0000004901,000010,MZ-FG-C900,1710,16,ST,440,USD,TAN
0000004902,000010,MZ-FG-C900,1710,15,ST,440,USD,TAN
0000004903,000010,MZ-FG-C900,1710,14,ST,440,USD,TAN
0000004685,000010,MZ-FG-C990,1710,62,ST,1002,USD,TAN
0000004905,000010,MZ-FG-C900,1710,14,ST,440,USD,TAN
0000004906,000010,MZ-FG-C950,1710,14,ST,675,USD,TAN
0000004907,000010,MZ-FG-C950,1710,16,ST,675,USD,TAN
0000004908,000010,MZ-FG-C950,1710,11,ST,675,USD,TAN
0000004909,000010,MZ-FG-C950,1710,13,ST,675,USD,TAN
0000004910,000010,MZ-FG-C950,1710,16,ST,675,USD,TAN
0000004911,000010,MZ-FG-C950,1710,15,ST,675,USD,TAN
0000004912,000010,MZ-FG-C990,1710,14,ST,1002,USD,TAN
0000004913,000010,MZ-FG-C990,1710,13,ST,1002,USD,TAN
0000004914,000010,MZ-FG-C990,1710,17,ST,1002,USD,TAN
0000004915,000010,MZ-FG-C990,1710,14,ST,1002,USD,TAN
0000005541,000010,F-10A,1710,10,ST,18.65,USD,TAN
0000004686,000010,MZ-FG-C990,1710,84,ST,1002,USD,TAN
0000004936,000010,MZ-FG-C900,1710,51,ST,440,USD,TAN
0000004937,000010,MZ-FG-C900,1710,80,ST,440,USD,TAN
0000004938,000010,MZ-FG-C900,1710,3,ST,440,USD,TAN
0000004939,000010,MZ-FG-C900,1710,69,ST,440,USD,TAN
0000004940,000010,MZ-FG-C900,1710,65,ST,440,USD,TAN
0000004941,000010,MZ-FG-C950,1710,90,ST,675,USD,TAN
0000004942,000010,MZ-FG-C950,1710,12,ST,675,USD,TAN
0000004943,000010,MZ-FG-C950,1710,26,ST,675,USD,TAN
0000004944,000010,MZ-FG-C950,1710,16,ST,675,USD,TAN
0000004945,000010,MZ-FG-C950,1710,62,ST,675,USD,TAN
0000004946,000010,MZ-FG-C950,1710,14,ST,675,USD,TAN
0000004947,000010,MZ-FG-C990,1710,6,ST,1002,USD,TAN
0000004948,000010,MZ-FG-C990,1710,83,ST,1002,USD,TAN
0000004949,000010,MZ-FG-C990,1710,2,ST,1002,USD,TAN
0000004950,000010,MZ-FG-C990,1710,2,ST,1002,USD,TAN
0000004951,000010,MZ-FG-C990,1710,24,ST,1002,USD,TAN
0000004952,000010,MZ-FG-C990,1710,15,ST,1002,USD,TAN
0000004971,000010,MZ-FG-C900,1710,45,ST,440,USD,TAN
0000004972,000010,MZ-FG-C900,1710,30,ST,440,USD,TAN
0000004973,000010,MZ-FG-C900,1710,66,ST,440,USD,TAN
0000004974,000010,MZ-FG-C900,1710,4,ST,440,USD,TAN
0000004975,000010,MZ-FG-C900,1710,3,ST,440,USD,TAN
0000004976,000010,MZ-FG-C900,1710,46,ST,440,USD,TAN
0000004977,000010,MZ-FG-C950,1710,22,ST,675,USD,TAN
0000004978,000010,MZ-FG-C950,1710,10,ST,675,USD,TAN
0000004979,000010,MZ-FG-C950,1710,25,ST,675,USD,TAN
0000004980,000010,MZ-FG-C950,1710,23,ST,675,USD,TAN
0000004981,000010,MZ-FG-C950,1710,3,ST,675,USD,TAN
0000004982,000010,MZ-FG-C950,1710,5,ST,675,USD,TAN
0000004983,000010,MZ-FG-C990,1710,122,ST,1002,USD,TAN
0000004984,000010,MZ-FG-C990,1710,97,ST,1002,USD,TAN
0000004985,000010,MZ-FG-C990,1710,3,ST,1002,USD,TAN
0000004986,000010,MZ-FG-C990,1710,5,ST,1002,USD,TAN
0000004987,000010,MZ-FG-C990,1710,6,ST,1002,USD,TAN
0060000184,000010,TG11,1710,0,ST,17.55,USD,G2N
0010000150,000010,TG11,1710,5,ST,17.55,USD,AFN
0000005007,000010,TG11,1710,10,ST,17.55,USD,TAN
0000003889,000010,TG11,1710,1,ST,0,USD,CBXN
0000005542,000010,TG11,1720,5,ST,17.55,USD,TAN
0000005009,000010,TG11,1710,2,ST,17.55,USD,TAN
0000005008,000010,TG11,1710,1,ST,17.55,USD,TAN
0040000026,000010,TG11,1710,0,ST,17.55,USD,CKMN
0020001964,000010,TG11,1710,100,ST,17.55,USD,AGN
0000004605,000010,TG11,1710,10,ST,17.55,USD,TAN
0000004625,000010,TG11,1710,250,ST,17.55,USD,TAN
0000004854,000010,TG11,1710,50,ST,17.55,USD,TAN
0000004855,000020,ZPRINTER01,1710,1,ST,500,USD,TAN
0000004863,000010,TG11,1710,1,ST,17.55,USD,TAN
0000005010,000010,TG11,1710,10,ST,17.55,USD,TAN
0000005014,000010,FG6200,1710,100,KG,7.12,USD,TAN
0030000000,000010,TG11,1710,1000,ST,17.55,USD,LPN
0030000001,000010,TG11,1710,50,ST,17.55,USD,LPN
0070000027,000010,TG11,1710,0,ST,17.55,USD,L2N
0000005025,000010,TG11,1710,4,ST,17.55,USD,TAN
0000005026,000010,TG11,1710,980,ST,17.55,USD,TAN
0000005026,000020,TG11,1710,20,ST,0,USD,TANN
0000005024,000010,TG11,1710,2,ST,17.55,USD,TAN
0000005027,000010,TG11,1710,10,ST,17.55,USD,CBAO
0000005060,000010,TG11,1710,20,ST,0,USD,CFN
0000005028,000010,TG11,1710,2,ST,17.55,USD,TAN
0000006242,000040,TG11,1010,1,ST,17.55,EUR,TAN
0070000018,000020,TG11,1710,0,ST,17.55,USD,L2N
0060000185,000010,TG11,1710,0,ST,17.55,USD,G2N
0060000185,000020,TG11,1710,0,ST,25,USD,L2N
0000005030,000010,TG11,1710,5,ST,17.55,USD,CIN
0060000186,000010,TG11,1710,2,ST,17.55,USD,KRN
0060000187,000010,TG11,1710,2,ST,17.55,USD,KRN
0030000010,000010,TG11,1710,80,ST,17.55,USD,LKN
0000005034,000010,TG11,1710,2,ST,17.55,USD,EDK
0050000004,000010,TG11,,0,ST,0,USD,PVN
0000005648,000010,TG11,1710,1,ST,17.55,USD,SRVS
0000005041,000010,TG11,1710,5,ST,17.55,USD,TAN
0000005042,000010,FG126,1710,100,ST,24.25,USD,TAN
0000005043,000010,SDBOMLUMFIT01,1710,30,ST,30,USD,TAN
0000005029,000010,TG11,1710,3,ST,17.55,USD,TAN
0020001967,000010,TG11,1710,500,ST,17.55,USD,AGN
0060000191,000010,SDBOMLUMFIT01,1710,3,ST,30,USD,REN2
0060000192,000010,SDBOMLUMFIT01,1710,0,ST,30,USD,GAN2
0000005044,000010,TG11,1710,500,ST,17.55,USD,TAN
0020001968,000010,TG11,1710,5,ST,17.55,USD,AGN
0000005047,000010,TG11,1710,5,ST,17.55,USD,TAN
0000005048,000010,TG11,1710,5,ST,17.55,USD,TAN
0000005049,000010,TG11,1710,5,ST,17.55,USD,TAN
0000005051,000010,TG11,1710,2,ST,17.55,USD,TAN
0000005052,000010,TG11,1710,2,ST,17.55,USD,TAN
0000005053,000010,TG11,1710,1,ST,17.55,USD,TAN
0050000005,000010,TG11,,0,ST,0,USD,PVN
0020001969,000010,TG11,1710,5,ST,17.55,USD,AGN
0200000010,000010,TG11,1710,1,ST,17.55,USD,CIN
0060000194,000010,TG11,1710,1,ST,0,USD,CPN
0000005059,000010,TG11,1710,1,ST,17.55,USD,TAN
0200000011,000010,TG11,1710,1,ST,17.55,USD,CRN
0000005543,000010,TG11,1710,7,ST,17.55,USD,TAN
0000005063,000010,FG228,1710,10,ST,35.35,USD,CBTA
0030000012,000010,SGJIT01,1710,10,ST,0,USD,LZN
0000004861,000010,TG11,1710,1,ST,17.55,USD,TAN
0000005066,000010,TG11,1710,10,ST,17.55,USD,TAN
0000005067,000020,TG11,1710,1,ST,17.55,USD,TAN
0000005533,000010,SDBOMERLAHD,1710,1,ST,100,USD,TAQ
0000005069,000020,ZPRINTER01,1710,1,ST,500,USD,TAN
0000005068,000020,TG11,1710,1,ST,17.55,USD,TAN
0000005071,000020,TG11,1710,1,ST,17.55,USD,TAN
0050000006,000010,TG11,,0,ST,0,USD,PVN
0000005075,000010,TG11,1710,1,ST,17.55,USD,TAN
0020001970,000010,TG11,1710,1,ST,17.55,USD,AGN
0000005079,000010,TG11,1710,1,ST,17.55,USD,TAN
0040000025,000010,TG11,1710,0,ST,17.55,USD,CKMN
0000004368,000010,FG227,1710,10,ST,100,USD,CBTA
0000004433,000010,CM-FL-V00-3P,1710,5,ST,500,USD,CB1C
0060000136,000010,TG11,1710,0,ST,17.55,USD,GAN2
8000000501,000020,TG11,1710,1,ST,17.55,USD,SRVV
0060000237,000010,TG11,1710,0,ST,17.55,USD,G2N
0000005089,000010,MZ-FG-C900,1710,20,ST,440,USD,TAN
0000005090,000010,MZ-FG-C900,1710,13,ST,440,USD,TAN
0000005091,000010,MZ-FG-C900,1710,18,ST,440,USD,TAN
0000005092,000010,MZ-FG-C900,1710,19,ST,440,USD,TAN
0000005093,000010,MZ-FG-C900,1710,18,ST,440,USD,TAN
0000005094,000010,MZ-FG-C900,1710,40,ST,440,USD,TAN
0000005095,000010,MZ-FG-C950,1710,8,ST,675,USD,TAN
0000005096,000010,MZ-FG-C950,1710,21,ST,675,USD,TAN
0000005097,000010,MZ-FG-C950,1710,35,ST,675,USD,TAN
0000005098,000010,MZ-FG-C950,1710,1,ST,675,USD,TAN
0000005099,000010,MZ-FG-C950,1710,6,ST,675,USD,TAN
0000005100,000010,MZ-FG-C990,1710,31,ST,1002,USD,TAN
0000005101,000010,MZ-FG-C990,1710,60,ST,1002,USD,TAN
0000005102,000010,MZ-FG-C990,1710,4,ST,1002,USD,TAN
0000005103,000010,MZ-FG-C990,1710,32,ST,1002,USD,TAN
0000005104,000010,MZ-FG-C990,1710,13,ST,1002,USD,TAN
0000005105,000010,MZ-FG-C990,1710,1,ST,1002,USD,TAN
0020001975,000010,TG11,1710,10,ST,17.55,USD,AGN
8000000383,000030,TG11,1710,1,ST,17.55,USD,SRVS
0000005127,000010,TG11,1010,1,ST,17.55,USD,TAN
0000005330,000010,TG11,1710,1,ST,17.55,USD,SRVS
8000000412,000010,TG11,1710,1,ST,17.55,USD,SRVV
0070000022,000020,TG11,1710,0,ST,17.55,USD,L2S
0070000021,000020,TG11,1710,0,ST,17.55,USD,L2N
0020001934,000010,TG11,1710,100,ST,17.55,USD,AGN
8000000411,000010,TG11,1710,1,ST,17.55,USD,SRVU
8000000411,000020,TG11,1710,2,ST,17.55,USD,SRVV
0000005134,000010,TG11,1710,2000,ST,17.55,USD,TAN
0000005135,000010,TG11,1710,30,ST,17.55,USD,TAN
0000005136,000010,TG11,1710,2000,ST,17.55,USD,TAN
0000005649,000010,TG11,1710,1,ST,17.55,USD,SRVV
0000005650,000010,TG11,1710,1,ST,17.55,USD,SRVS
8000000504,000020,TG11,1710,1,ST,17.55,USD,SRVV
8000000505,000020,TG11,1710,1,ST,17.55,USD,SRVV
0000005483,000010,TG11,1710,30,ST,17.55,USD,TAN
0040000030,000010,TG11,1710,0,ST,17.55,USD,CKMN
0020001966,000010,FG228,1710,10,ST,35.35,USD,CBAG
0000004381,000010,FG6200,1710,100,KG,7.12,USD,TAN
0000005148,000010,MZ-FG-C900,1710,4,ST,440,USD,TAN
0000005149,000010,MZ-FG-C900,1710,14,ST,440,USD,TAN
0000005150,000010,MZ-FG-C900,1710,37,ST,440,USD,TAN
0000005151,000010,MZ-FG-C900,1710,28,ST,440,USD,TAN
0000005152,000010,MZ-FG-C900,1710,113,ST,440,USD,TAN
0000005153,000010,MZ-FG-C900,1710,20,ST,440,USD,TAN
0000005154,000010,MZ-FG-C950,1710,13,ST,675,USD,TAN
0000005155,000010,MZ-FG-C950,1710,26,ST,675,USD,TAN
0000005156,000010,MZ-FG-C950,1710,32,ST,675,USD,TAN
0000005157,000010,MZ-FG-C950,1710,17,ST,675,USD,TAN
0000005158,000010,MZ-FG-C950,1710,27,ST,675,USD,TAN
0000005159,000010,MZ-FG-C950,1710,66,ST,675,USD,TAN
0000005160,000010,MZ-FG-C990,1710,7,ST,1002,USD,TAN
0000005161,000010,MZ-FG-C990,1710,27,ST,1002,USD,TAN
0000005162,000010,MZ-FG-C990,1710,5,ST,1002,USD,TAN
0000005163,000010,MZ-FG-C990,1710,53,ST,1002,USD,TAN
8000000424,000020,TG11,1710,1,ST,17.55,USD,SRVS
0000005165,000010,MZ-FG-C990,1710,58,ST,1002,USD,TAN
0000005183,000010,MZ-FG-C900,1710,4,ST,440,USD,TAN
0000005184,000010,MZ-FG-C900,1710,14,ST,440,USD,TAN
0000005185,000010,MZ-FG-C900,1710,37,ST,440,USD,TAN
0000005186,000010,MZ-FG-C900,1710,28,ST,440,USD,TAN
0000005187,000010,MZ-FG-C900,1710,113,ST,440,USD,TAN
0000005188,000010,MZ-FG-C900,1710,20,ST,440,USD,TAN
0000005189,000010,MZ-FG-C950,1710,13,ST,675,USD,TAN
0000005190,000010,MZ-FG-C950,1710,26,ST,675,USD,TAN
0000005191,000010,MZ-FG-C950,1710,32,ST,675,USD,TAN
0000005192,000010,MZ-FG-C950,1710,17,ST,675,USD,TAN
0000005193,000010,MZ-FG-C950,1710,27,ST,675,USD,TAN
0000005194,000010,MZ-FG-C950,1710,66,ST,675,USD,TAN
0000005195,000010,MZ-FG-C990,1710,7,ST,1002,USD,TAN
0000005196,000010,MZ-FG-C990,1710,27,ST,1002,USD,TAN
0000005197,000010,MZ-FG-C990,1710,5,ST,1002,USD,TAN
0000005198,000010,MZ-FG-C990,1710,53,ST,1002,USD,TAN
0000005480,000010,AVC_RBT_BUNDLE,1710,1,ST,0,USD,CBTM
0000005200,000010,MZ-FG-C990,1710,58,ST,1002,USD,TAN
0000005218,000010,MZ-FG-C900,1710,4,ST,440,USD,TAN
0000005219,000010,MZ-FG-C900,1710,14,ST,440,USD,TAN
0000005220,000010,MZ-FG-C900,1710,37,ST,440,USD,TAN
0000005221,000010,MZ-FG-C900,1710,28,ST,440,USD,TAN
0000005222,000010,MZ-FG-C900,1710,113,ST,440,USD,TAN
0000005223,000010,MZ-FG-C900,1710,20,ST,440,USD,TAN
0000005224,000010,MZ-FG-C950,1710,13,ST,675,USD,TAN
0000005225,000010,MZ-FG-C950,1710,26,ST,675,USD,TAN
0000005226,000010,MZ-FG-C950,1710,32,ST,675,USD,TAN
0000005227,000010,MZ-FG-C950,1710,17,ST,675,USD,TAN
0000005228,000010,MZ-FG-C950,1710,27,ST,675,USD,TAN
0000005229,000010,MZ-FG-C950,1710,66,ST,675,USD,TAN
0000005230,000010,MZ-FG-C990,1710,7,ST,1002,USD,TAN
0000005231,000010,MZ-FG-C990,1710,27,ST,1002,USD,TAN
0000005232,000010,MZ-FG-C990,1710,5,ST,1002,USD,TAN
0000005233,000010,MZ-FG-C990,1710,53,ST,1002,USD,TAN
0000005234,000010,MZ-FG-C990,1710,31,ST,1002,USD,TAN
0000005235,000010,MZ-FG-C990,1710,58,ST,1002,USD,TAN
0000005253,000010,MZ-FG-C900,1710,55,ST,440,USD,TAN
0000005254,000010,MZ-FG-C900,1710,87,ST,440,USD,TAN
0000005255,000010,MZ-FG-C900,1710,5,ST,440,USD,TAN
0000005256,000010,MZ-FG-C900,1710,205,ST,440,USD,TAN
