RSNUM,RSPOS,MATNR,WERKS,AUFNR,BDMNG,MEINS
0000009406,0003,MZ-RM-C900-03,1710,000001001705,91,ST
0000009406,0004,MZ-RM-C900-04,1710,000001001705,182,ST
0000009406,0005,MZ-RM-C900-05,1710,000001001705,91,ST
0000009406,0006,MZ-RM-C900-06,1710,000001001705,91,ST
0000009406,0007,MZ-RM-C900-07,1710,000001001705,91,ST
0000009425,0001,MZ-RM-C950-01,1710,000001001721,220,ST
0000009425,0002,MZ-RM-C950-02,1710,000001001721,220,ST
0000009425,0003,MZ-RM-C950-03,1710,000001001721,220,ST
0000009425,0004,MZ-RM-C950-04,1710,000001001721,440,ST
0000009425,0005,MZ-RM-C950-05,1710,000001001721,220,ST
0000009425,0006,MZ-RM-C950-06,1710,000001001721,220,ST
0000009424,0001,MZ-RM-C990-01,1710,000001001720,132,ST
0000009425,0007,MZ-RM-C950-07,1710,000001001721,220,ST
0000009424,0002,MZ-RM-C990-02,1710,000001001720,132,ST
0000009424,0003,MZ-RM-C990-03,1710,000001001720,132,ST
0000009424,0004,MZ-RM-C990-04,1710,000001001720,264,ST
0000009424,0005,MZ-RM-C990-05,1710,000001001720,132,ST
0000009424,0006,MZ-RM-C990-06,1710,000001001720,132,ST
0000009424,0007,MZ-RM-C990-09,1710,000001001720,132,ST
0000009426,0001,MZ-RM-C900-01,1710,000001001722,268,ST
0000009426,0002,MZ-RM-C900-02,1710,000001001722,268,ST
0000009426,0003,MZ-RM-C900-03,1710,000001001722,268,ST
0000009426,0004,MZ-RM-C900-04,1710,000001001722,536,ST
0000009426,0005,MZ-RM-C900-05,1710,000001001722,268,ST
0000009426,0006,MZ-RM-C900-06,1710,000001001722,268,ST
0000009426,0007,MZ-RM-C900-07,1710,000001001722,268,ST
0000009441,0001,MZ-RM-C990-01,1710,000001001740,233,ST
0000009441,0002,MZ-RM-C990-02,1710,000001001740,233,ST
0000009442,0001,MZ-RM-C950-01,1710,000001001741,88,ST
0000009441,0003,MZ-RM-C990-03,1710,000001001740,233,ST
0000009441,0004,MZ-RM-C990-04,1710,000001001740,466,ST
0000009442,0002,MZ-RM-C950-02,1710,000001001741,88,ST
0000009441,0005,MZ-RM-C990-05,1710,000001001740,233,ST
0000009442,0003,MZ-RM-C950-03,1710,000001001741,88,ST
0000009441,0006,MZ-RM-C990-06,1710,000001001740,233,ST
0000009442,0004,MZ-RM-C950-04,1710,000001001741,176,ST
0000009441,0007,MZ-RM-C990-09,1710,000001001740,233,ST
0000009442,0005,MZ-RM-C950-05,1710,000001001741,88,ST
0000009442,0006,MZ-RM-C950-06,1710,000001001741,88,ST
0000009442,0007,MZ-RM-C950-07,1710,000001001741,88,ST
0000009443,0001,MZ-RM-C900-01,1710,000001001742,194,ST
0000009443,0002,MZ-RM-C900-02,1710,000001001742,194,ST
0000009443,0003,MZ-RM-C900-03,1710,000001001742,194,ST
0000009443,0004,MZ-RM-C900-04,1710,000001001742,388,ST
0000009443,0005,MZ-RM-C900-05,1710,000001001742,194,ST
0000009443,0006,MZ-RM-C900-06,1710,000001001742,194,ST
0000009443,0007,MZ-RM-C900-07,1710,000001001742,194,ST
0000006665,0005,RMPI005,1710,000001001760,5,KG
0000009512,0009,SG22,1710,,100,ST
0000009512,0010,RM16,1710,,100,ST
0000009512,0011,RM17,1710,,100,ST
0000009512,0012,RM18,1710,,100,ST
0000015323,0001,RM124,1710,,100,ST
0000015323,0002,RM124,1710,,100,ST
0000009738,0001,RM124,1710,,10,ST
0000009738,0002,RM124,1710,,10,ST
0000009676,0001,RM124,1710,000001001794,10,ST
0000009676,0002,RM124,1710,000001001794,10,ST
0000015230,0001,SG1010,1710,000001002000,100,L
0000015230,0002,SG1010,1710,000001002000,100,L
0000015324,0001,RM124,1710,,100,ST
0000015324,0002,RM124,1710,,100,ST
0000015325,0001,RM124,1710,,100,ST
0000015325,0002,RM124,1710,,100,ST
0000015326,0001,RM124,1710,,830,ST
0000015326,0002,RM124,1710,,830,ST
0000015327,0001,RM124,1710,,170,ST
0000015327,0002,RM124,1710,,170,ST
0000015328,0001,RM124,1710,,100,ST
0000015328,0002,RM124,1710,,100,ST
0000015329,0001,RM124,1710,,100,ST
0000015329,0002,RM124,1710,,100,ST
0000015330,0001,RM124,1710,,100,ST
0000015330,0002,RM124,1710,,100,ST
0000015331,0001,RM124,1710,,100,ST
0000015331,0002,RM124,1710,,100,ST
0000015332,0001,RM124,1710,,100,ST
0000015332,0002,RM124,1710,,100,ST
0000015333,0001,RM124,1710,,100,ST
0000015333,0002,RM124,1710,,100,ST
0000009668,0001,RM233-1,1710,,400,ST
0000000942,0001,RM233-1,1710,,400,ST
0000009669,0001,RM27,1710,000001001792,10,ST
0000009670,0001,SG21,1710,000001001793,10,ST
0000009670,0002,RM122,1710,000001001793,10,ST
0000009670,0003,RM128,1710,000001001793,10,ST
0000009670,0004,RM120,1710,000001001793,10,ST
0000009670,0005,SG23,1710,000001001793,10,ST
0000009670,0006,SG25,1710,000001001793,10,ST
0000009670,0007,SG124,1710,000001001793,10,ST
0000009670,0008,RM20,1710,000001001793,10,ST
0000009670,0009,RM27_1,1710,000001001793,10,ST
0000009670,0010,SG22,1710,000001001793,10,ST
0000009670,0011,RM16,1710,000001001793,10,ST
0000009670,0012,RM17,1710,000001001793,10,ST
0000009670,0013,RM18,1710,000001001793,10,ST
0000015334,0001,RM124,1710,,100,ST
0000015334,0002,RM124,1710,,100,ST
0000015335,0001,RM124,1710,,100,ST
0000015335,0002,RM124,1710,,100,ST
0000015336,0001,RM124,1710,,90,ST
0000015398,0006,SG124,1710,,100,ST
0000015398,0007,RM20,1710,,100,ST
0000015398,0008,SG21,1710,,100,ST
0000015257,0013,RM18,1710,,10,ST
0000009573,0003,RM128,1710,000001001785,100,ST
0000009573,0001,SG21,1710,000001001785,100,ST
0000009573,0002,RM122,1710,000001001785,100,ST
0000009573,0004,RM120,1710,000001001785,100,ST
0000009573,0005,SG23,1710,000001001785,100,ST
0000009573,0006,SG25,1710,000001001785,100,ST
0000009573,0007,SG224,1710,000001001785,100,ST
0000009573,0008,RM27_1,1710,000001001785,100,ST
0000009573,0009,RM20,1710,000001001785,100,ST
0000009573,0010,SG22,1710,000001001785,100,ST
0000009573,0011,RM16,1710,000001001785,100,ST
0000009573,0012,RM17,1710,000001001785,100,ST
0000009573,0013,RM18,1710,000001001785,100,ST
0000009576,0013,RM18,1710,000006000100,100,ST
0000015336,0002,RM124,1710,,90,ST
0000009575,0004,RM120,1710,000001001786,10,ST
0000009575,0002,RM122,1710,000001001786,10,ST
0000009619,0001,SG21,1710,000002000722,10,ST
0000009619,0002,RM122,1710,000002000722,10,ST
0000009619,0003,RM128,1710,000002000722,10,ST
0000009619,0004,RM120,1710,000002000722,10,ST
0000009500,0009,SG22,1710,000002000720,100,ST
0000009500,0010,RM16,1710,000002000720,100,ST
0000009500,0011,RM17,1710,000002000720,100,ST
0000009500,0012,RM18,1710,000002000720,100,ST
0000015398,0009,RM27_1,1710,,100,ST
0000015398,0010,SG22,1710,,100,ST
0000015398,0011,RM16,1710,,100,ST
0000015398,0012,RM17,1710,,100,ST
0000015398,0013,RM18,1710,,100,ST
0000015399,0001,RM122,1710,,100,ST
0000015399,0002,RM128,1710,,100,ST
0000015399,0003,RM120,1710,,100,ST
0000015399,0004,SG23,1710,,100,ST
0000015399,0005,SG25,1710,,100,ST
0000015399,0006,SG124,1710,,100,ST
0000015399,0007,RM20,1710,,100,ST
0000001456,0005,SG22,1710,000001000781,0,ST
0000015442,0001,SG2200,1710,000001002040,100,KG
0000001456,0003,RM15,1710,000001000781,200,ST
0000001456,0006,RM16,1710,000001000781,20,ST
0000001456,0007,RM17,1710,000001000781,20,ST
0000001456,0008,RM18,1710,000001000781,20,ST
0000001456,0004,SG2200,1710,000001000781,80,KG
0000001456,0001,SG1010,1710,000001000781,100,L
0000015337,0001,RM124,1710,,100,ST
0000015337,0002,RM124,1710,,100,ST
0000009624,0001,RM13,1710,,10,ST
0000009624,0002,RM14,1710,,10,ST
0000009503,0001,TG11,1710,000004000420,1,ST
0000015399,0008,SG21,1710,,100,ST
0000015399,0009,RM27_1,1710,,100,ST
0000009575,0001,SG21,1710,000001001786,10,ST
0000009619,0005,SG23,1710,000002000722,10,ST
0000009575,0003,RM128,1710,000001001786,10,ST
0000009619,0006,SG25,1710,000002000722,10,ST
0000009575,0005,SG23,1710,000001001786,10,ST
0000009575,0006,SG25,1710,000001001786,10,ST
0000009575,0007,SG124,1710,000001001786,10,ST
0000009575,0008,RM20,1710,000001001786,10,ST
0000009575,0009,RM27,1710,000001001786,10,ST
0000009575,0010,SG22,1710,000001001786,10,ST
0000009575,0011,RM16,1710,000001001786,10,ST
0000009575,0012,RM17,1710,000001001786,10,ST
0000009575,0013,RM18,1710,000001001786,10,ST
0000015338,0001,RM124,1710,,100,ST
0000015338,0002,RM124,1710,,100,ST
0000000954,0001,RM124,1710,000001000401,15,ST
0000000954,0002,RM124,1710,000001000401,15,ST
0000015340,0001,SG21,1710,,10,ST
0000015340,0002,RM122,1710,,10,ST
0000015340,0003,RM128,1710,,10,ST
0000015340,0004,RM120,1710,,10,ST
0000015340,0005,SG23,1710,,10,ST
0000015340,0006,SG25,1710,,10,ST
0000015340,0007,SG224,1710,,10,ST
0000015340,0008,RM27_1,1710,,10,ST
0000015340,0009,SG22,1710,,10,ST
0000015340,0010,RM16,1710,,10,ST
0000015340,0011,RM17,1710,,10,ST
0000015340,0012,RM18,1710,,10,ST
0000015341,0001,SG21,1710,,10,ST
0000015813,0004,RM4_CP,1710,,75,ST
0000015814,0001,SG1_CP,1710,,4,ST
0000015814,0002,RM2_CP,1710,,8,ST
0000015814,0003,RM3_CP,1710,,8,ST
0000015814,0004,RM4_CP,1710,,4,ST
0000015815,0001,SG1_CP,1710,,20,ST
0000015815,0002,RM2_CP,1710,,40,ST
0000015815,0003,RM3_CP,1710,,40,ST
0000015815,0004,RM4_CP,1710,,20,ST
0000015816,0001,SG1_CP,1710,,20,ST
0000009581,0001,RM124,1710,000001001787,100,ST
0000009582,0001,SG29,1710,000001001788,100,ST
0000009582,0002,RM20,1710,000001001788,100,ST
0000015563,0003,RM233-2,1710,,150,ST
0000015563,0004,RM233-4,1710,,150,ST
0000015563,0005,SG234,1710,,150,ST
0000015564,0001,SG233,1710,,100,ST
0000015564,0002,RM233-1,1710,,100,ST
0000015564,0003,RM233-2,1710,,100,ST
0000015751,0002,RM20,1710,000001002083,100,ST
0000009662,0001,RM235,1710,000001001790,1314,ST
0000009664,0001,RM235,1710,000001001791,10,ST
0000015341,0002,RM122,1710,,10,ST
0000015341,0003,RM128,1710,,10,ST
0000015341,0004,RM120,1710,,10,ST
0000015341,0005,SG23,1710,,10,ST
0000015341,0006,SG25,1710,,10,ST
0000015341,0007,SG224,1710,,10,ST
0000015341,0008,RM27_1,1710,,10,ST
0000015341,0009,SG22,1710,,10,ST
0000015341,0010,RM16,1710,,10,ST
0000015341,0011,RM17,1710,,10,ST
0000015341,0012,RM18,1710,,10,ST
0000015342,0001,SG21,1710,,10,ST
0000015342,0002,RM122,1710,,10,ST
0000015342,0003,RM128,1710,,10,ST
0000015342,0004,RM120,1710,,10,ST
0000015342,0005,SG23,1710,,10,ST
0000015342,0006,SG25,1710,,10,ST
0000015399,0010,SG22,1710,,100,ST
0000015399,0011,RM16,1710,,100,ST
0000015399,0012,RM17,1710,,100,ST
0000015399,0013,RM18,1710,,100,ST
0000015400,0001,RM122,1710,,100,ST
0000015400,0002,RM128,1710,,100,ST
0000015400,0003,RM120,1710,,100,ST
0000015400,0004,SG23,1710,,100,ST
0000015400,0005,SG25,1710,,100,ST
0000015400,0006,SG124,1710,,100,ST
0000015400,0007,RM20,1710,,100,ST
0000015400,0008,SG21,1710,,100,ST
0000015400,0009,RM27_1,1710,,100,ST
0000015400,0010,SG22,1710,,100,ST
0000015400,0011,RM16,1710,,100,ST
0000015400,0012,RM17,1710,,100,ST
0000015400,0013,RM18,1710,,100,ST
0000015455,0001,RM13,1710,,10,ST
0000015455,0002,RM14,1710,,10,ST
0000015456,0001,SG21,1710,000001002041,10,ST
0000015456,0002,RM122,1710,000001002041,10,ST
0000015456,0003,RM128,1710,000001002041,10,ST
0000015456,0004,RM120,1710,000001002041,10,ST
0000015456,0005,SG23,1710,000001002041,10,ST
0000015456,0006,SG25,1710,000001002041,10,ST
0000015456,0007,SG124,1710,000001002041,10,ST
0000015456,0008,RM20,1710,000001002041,10,ST
0000015456,0009,RM27_1,1710,000001002041,10,ST
0000015456,0010,SG22,1710,000001002041,10,ST
0000015456,0011,RM16,1710,000001002041,10,ST
0000009789,0001,RM12,1710,,10,ST
0000009619,0007,SG224,1710,000002000722,10,ST
0000009619,0008,RM27_1,1710,000002000722,10,ST
0000009619,0009,RM20,1710,000002000722,10,ST
0000009619,0010,SG22,1710,000002000722,10,ST
0000009619,0011,RM16,1710,000002000722,10,ST
0000009619,0012,RM17,1710,000002000722,10,ST
0000009619,0013,RM18,1710,000002000722,10,ST
0000015272,0001,SG6100,1710,,100,KG
0000015272,0002,RM15,1710,,10,ST
0000015272,0003,SG23,1710,,10,ST
0000015272,0004,RM128,1710,,10,ST
0000015342,0007,SG224,1710,,10,ST
0000015342,0008,RM27_1,1710,,10,ST
0000015342,0009,SG22,1710,,10,ST
0000015342,0010,RM16,1710,,10,ST
0000015342,0011,RM17,1710,,10,ST
0000015342,0012,RM18,1710,,10,ST
0000015343,0001,SG21,1710,,10,ST
0000015343,0002,RM122,1710,,10,ST
0000015343,0003,RM128,1710,,10,ST
0000015343,0004,RM120,1710,,10,ST
0000015343,0005,SG23,1710,,10,ST
0000015816,0002,RM2_CP,1710,,40,ST
0000015816,0003,RM3_CP,1710,,40,ST
0000015816,0004,RM4_CP,1710,,20,ST
0000015817,0001,SG1_CP,1710,,100,ST
0000015817,0002,RM2_CP,1710,,200,ST
0000015817,0003,RM3_CP,1710,,200,ST
0000015817,0004,RM4_CP,1710,,100,ST
0000015818,0001,SG1_CP,1710,,100,ST
0000015818,0002,RM2_CP,1710,,200,ST
0000015818,0003,RM3_CP,1710,,200,ST
0000015818,0004,RM4_CP,1710,,100,ST
0000010711,0001,SG1_CP,1710,000001002101,100,ST
0000010711,0002,RM2_CP,1710,000001002101,200,ST
0000010711,0003,RM3_CP,1710,000001002101,200,ST
0000010711,0004,RM4_CP,1710,000001002101,100,ST
0000015819,0001,RM7_CP,1710,,100,ST
0000015819,0002,SG2_CP,1710,,1500,CCM
0000015820,0001,RM7_CP,1710,,150,ST
0000015820,0002,SG2_CP,1710,,2250,CCM
0000015821,0001,RM7_CP,1710,,150,ST
0000015821,0002,SG2_CP,1710,,2250,CCM
0000015822,0001,RM7_CP,1710,,150,ST
0000015822,0002,SG2_CP,1710,,2250,CCM
0000015823,0001,RM7_CP,1710,,150,ST
0000015823,0002,SG2_CP,1710,,2250,CCM
0000015824,0001,RM7_CP,1710,,150,ST
0000015824,0002,SG2_CP,1710,,2250,CCM
0000015825,0001,RM7_CP,1710,,150,ST
0000015825,0002,SG2_CP,1710,,2250,CCM
0000015826,0001,RM7_CP,1710,,500,ST
0000015826,0002,SG2_CP,1710,,7500,CCM
0000015827,0001,RM7_CP,1710,,500,ST
0000015827,0002,SG2_CP,1710,,7500,CCM
0000015828,0001,RM7_CP,1710,,1500,ST
0000015828,0002,SG2_CP,1710,,22500,CCM
0000015829,0001,RM7_CP,1710,,1500,ST
0000015829,0002,SG2_CP,1710,,22500,CCM
0000015830,0001,RM7_CP,1710,,2,ST
0000015830,0002,SG2_CP,1710,,30,CCM
0000015831,0001,RM7_CP,1710,,5,ST
0000015831,0002,SG2_CP,1710,,75,CCM
0000015832,0001,RM7_CP,1710,,500,ST
0000015832,0002,SG2_CP,1710,,7500,CCM
0000015833,0001,RM7_CP,1710,,500,ST
0000010775,0002,EWMS4-503,1710,,48,ST
0000010775,0003,EWMS4-601,1710,,192,ST
0000009467,0001,SP001,1710,000004000403,1,ST
0000009463,0001,SP001,1710,000004000400,1,ST
0000010787,0004,SP003,1710,000004000447,2,ST
0000010788,0001,SP005,1710,000004000448,1,ST
0000010790,0001,RMPC07,1710,000001001800,60,KG
0000010790,0002,RMPC08,1710,000001001800,40,KG
0000010866,0001,RM12,1710,000001001820,10,ST
0000010740,0001,SG1_CP,1710,,90,ST
0000010740,0002,RM2_CP,1710,,180,ST
0000010740,0003,RM3_CP,1710,,180,ST
0000010740,0004,RM4_CP,1710,,90,ST
0000010785,0001,SP005,1710,000004000445,1,ST
0000010785,0002,SP001,1710,000004000445,1,ST
0000010785,0003,SP002,1710,000004000445,1,ST
0000010785,0004,SP003,1710,000004000445,2,ST
0000010785,0007,,1710,000004000445,1,LE
0000010876,0001,TG11,1710,000002000355,1,ST
0000010877,0001,MZ-RM-C990-01,1710,000001001840,141,ST
0000010877,0002,MZ-RM-C990-02,1710,000001001840,141,ST
0000010877,0003,MZ-RM-C990-03,1710,000001001840,141,ST
0000010877,0004,MZ-RM-C990-04,1710,000001001840,282,ST
0000010877,0005,MZ-RM-C990-05,1710,000001001840,141,ST
0000010877,0006,MZ-RM-C990-06,1710,000001001840,141,ST
0000010877,0007,MZ-RM-C990-09,1710,000001001840,141,ST
0000010878,0001,MZ-RM-C950-01,1710,000001001841,71,ST
0000010878,0002,MZ-RM-C950-02,1710,000001001841,71,ST
0000010878,0003,MZ-RM-C950-03,1710,000001001841,71,ST
0000010878,0004,MZ-RM-C950-04,1710,000001001841,142,ST
0000010878,0005,MZ-RM-C950-05,1710,000001001841,71,ST
0000010878,0006,MZ-RM-C950-06,1710,000001001841,71,ST
0000010878,0007,MZ-RM-C950-07,1710,000001001841,71,ST
0000010879,0001,MZ-RM-C900-01,1710,000001001842,128,ST
0000010879,0002,MZ-RM-C900-02,1710,000001001842,128,ST
0000010879,0003,MZ-RM-C900-03,1710,000001001842,128,ST
0000010879,0004,MZ-RM-C900-04,1710,000001001842,256,ST
0000010879,0005,MZ-RM-C900-05,1710,000001001842,128,ST
0000010879,0006,MZ-RM-C900-06,1710,000001001842,128,ST
0000010879,0007,MZ-RM-C900-07,1710,000001001842,128,ST
0000010880,0001,TG11,1710,000002000355,1,ST
0000010881,0001,TG11,1710,000002000760,1,ST
0000010882,0001,SG29,1710,,2000,ST
0000010882,0002,RM20,1710,,2000,ST
0000010883,0001,SG29,1710,,500,ST
0000010883,0002,RM20,1710,,500,ST
0000010884,0001,SG29,1710,,500,ST
0000010884,0002,RM20,1710,,500,ST
0000010885,0001,SG29,1710,,1000,ST
0000010885,0002,RM20,1710,,1000,ST
0000010886,0001,SG29,1710,,1000,ST
0000010886,0002,RM20,1710,,1000,ST
0000010887,0001,SG29,1710,,2000,ST
0000010887,0002,RM20,1710,,2000,ST
0000016361,0002,RM20,1710,000001002160,2201,ST
0000010890,0001,TG11,1710,000002000761,1,ST
0000010898,0001,TG11,1710,000004000462,1,ST
0000010897,0001,TG11,1710,000004000461,1,ST
0000010956,0001,MZ-RM-C990-01,1710,000001001860,181,ST
0000010956,0002,MZ-RM-C990-02,1710,000001001860,181,ST
0000010956,0003,MZ-RM-C990-03,1710,000001001860,181,ST
0000010956,0004,MZ-RM-C990-04,1710,000001001860,362,ST
0000010956,0005,MZ-RM-C990-05,1710,000001001860,181,ST
0000010956,0006,MZ-RM-C990-06,1710,000001001860,181,ST
0000010956,0007,MZ-RM-C990-09,1710,000001001860,181,ST
0000010957,0001,MZ-RM-C990-01,1710,000001001861,181,ST
0000010957,0002,MZ-RM-C990-02,1710,000001001861,181,ST
0000010957,0003,MZ-RM-C990-03,1710,000001001861,181,ST
0000010957,0004,MZ-RM-C990-04,1710,000001001861,362,ST
0000010957,0005,MZ-RM-C990-05,1710,000001001861,181,ST
0000010957,0006,MZ-RM-C990-06,1710,000001001861,181,ST
0000010957,0007,MZ-RM-C990-09,1710,000001001861,181,ST
0000010958,0001,MZ-RM-C990-01,1710,000001001862,181,ST
0000010958,0002,MZ-RM-C990-02,1710,000001001862,181,ST
0000010958,0003,MZ-RM-C990-03,1710,000001001862,181,ST
0000010958,0004,MZ-RM-C990-04,1710,000001001862,362,ST
0000010958,0005,MZ-RM-C990-05,1710,000001001862,181,ST
0000010958,0006,MZ-RM-C990-06,1710,000001001862,181,ST
0000010958,0007,MZ-RM-C990-09,1710,000001001862,181,ST
0000010959,0001,MZ-RM-C990-01,1710,000001001863,181,ST
0000010960,0001,MZ-RM-C950-01,1710,000001001864,181,ST
0000010959,0002,MZ-RM-C990-02,1710,000001001863,181,ST
0000010960,0002,MZ-RM-C950-02,1710,000001001864,181,ST
0000010959,0003,MZ-RM-C990-03,1710,000001001863,181,ST
0000010960,0003,MZ-RM-C950-03,1710,000001001864,181,ST
0000010959,0004,MZ-RM-C990-04,1710,000001001863,362,ST
0000010960,0004,MZ-RM-C950-04,1710,000001001864,362,ST
0000010959,0005,MZ-RM-C990-05,1710,000001001863,181,ST
0000010960,0005,MZ-RM-C950-05,1710,000001001864,181,ST
0000010959,0006,MZ-RM-C990-06,1710,000001001863,181,ST
0000010960,0006,MZ-RM-C950-06,1710,000001001864,181,ST
0000010959,0007,MZ-RM-C990-09,1710,000001001863,181,ST
0000010960,0007,MZ-RM-C950-07,1710,000001001864,181,ST
0000010961,0001,MZ-RM-C900-01,1710,000001001865,216,ST
0000010961,0002,MZ-RM-C900-02,1710,000001001865,216,ST
0000010961,0003,MZ-RM-C900-03,1710,000001001865,216,ST
0000010961,0004,MZ-RM-C900-04,1710,000001001865,432,ST
0000010961,0005,MZ-RM-C900-05,1710,000001001865,216,ST
0000010961,0006,MZ-RM-C900-06,1710,000001001865,216,ST
0000010961,0007,MZ-RM-C900-07,1710,000001001865,216,ST
0000010963,0001,MZ-RM-C990-01,1710,000001001866,303,ST
0000010963,0002,MZ-RM-C990-02,1710,000001001866,303,ST
0000010963,0003,MZ-RM-C990-03,1710,000001001866,303,ST
0000010963,0004,MZ-RM-C990-04,1710,000001001866,606,ST
0000010963,0005,MZ-RM-C990-05,1710,000001001866,303,ST
0000010963,0006,MZ-RM-C990-06,1710,000001001866,303,ST
0000010963,0007,MZ-RM-C990-09,1710,000001001866,303,ST
0000010964,0001,MZ-RM-C950-01,1710,000001001867,242,ST
0000010964,0002,MZ-RM-C950-02,1710,000001001867,242,ST
0000010964,0003,MZ-RM-C950-03,1710,000001001867,242,ST
0000010964,0004,MZ-RM-C950-04,1710,000001001867,484,ST
0000010964,0005,MZ-RM-C950-05,1710,000001001867,242,ST
0000010964,0006,MZ-RM-C950-06,1710,000001001867,242,ST
0000010964,0007,MZ-RM-C950-07,1710,000001001867,242,ST
0000010965,0001,MZ-RM-C900-01,1710,000001001868,455,ST
0000010965,0002,MZ-RM-C900-02,1710,000001001868,455,ST
0000010965,0003,MZ-RM-C900-03,1710,000001001868,455,ST
0000010965,0004,MZ-RM-C900-04,1710,000001001868,910,ST
0000010965,0005,MZ-RM-C900-05,1710,000001001868,455,ST
0000010965,0006,MZ-RM-C900-06,1710,000001001868,455,ST
0000010965,0007,MZ-RM-C900-07,1710,000001001868,455,ST
0000010976,0001,MZ-RM-C990-01,1710,000001001880,255,ST
0000010976,0002,MZ-RM-C990-02,1710,000001001880,255,ST
0000010976,0003,MZ-RM-C990-03,1710,000001001880,255,ST
0000010976,0004,MZ-RM-C990-04,1710,000001001880,510,ST
0000010976,0005,MZ-RM-C990-05,1710,000001001880,255,ST
0000010976,0006,MZ-RM-C990-06,1710,000001001880,255,ST
0000010976,0007,MZ-RM-C990-09,1710,000001001880,255,ST
0000010977,0001,MZ-RM-C950-01,1710,000001001881,59,ST
0000010977,0002,MZ-RM-C950-02,1710,000001001881,59,ST
0000010977,0003,MZ-RM-C950-03,1710,000001001881,59,ST
0000010977,0004,MZ-RM-C950-04,1710,000001001881,118,ST
0000010977,0005,MZ-RM-C950-05,1710,000001001881,59,ST
0000010977,0006,MZ-RM-C950-06,1710,000001001881,59,ST
0000010977,0007,MZ-RM-C950-07,1710,000001001881,59,ST
0000010978,0001,MZ-RM-C900-01,1710,000001001882,450,ST
0000010978,0002,MZ-RM-C900-02,1710,000001001882,450,ST
0000010978,0003,MZ-RM-C900-03,1710,000001001882,450,ST
0000010978,0004,MZ-RM-C900-04,1710,000001001882,900,ST
0000010978,0005,MZ-RM-C900-05,1710,000001001882,450,ST
0000010978,0006,MZ-RM-C900-06,1710,000001001882,450,ST
0000010978,0007,MZ-RM-C900-07,1710,000001001882,450,ST
0000016279,0003,SP002,1710,000004000823,1,ST
0000016279,0004,SP003,1710,000004000823,2,ST
0000016280,0001,SP005,1710,000004000824,1,ST
0000016280,0002,SP001,1710,000004000824,2,ST
0000012468,0003,AVC_RBT_L_ARM_45,1710,000002000840,1,ST
0000012468,0002,AVC_RBT_D_ARM_50,1710,000002000840,1,ST
0000012468,0001,AVC_RBT_BASE_FRAME,1710,000002000840,2,ST
0000012468,0004,AVC_RBT_CNTRL_UNIT,1710,000002000840,1,ST
0000012472,0001,SG1_CP,1710,000001001900,10,ST
0000012472,0002,RM2_CP,1710,000001001900,20,ST
0000012472,0003,RM3_CP,1710,000001001900,20,ST
0000012472,0004,RM4_CP,1710,000001001900,10,ST
0000014890,0001,TG11,1710,000004000541,1,ST
0000014896,0001,TG11,1710,000004000560,1,ST
0000014897,0001,TG11,1710,000004000561,1,ST
0000015006,0001,TG11,1710,000004000562,1,ST
0000015007,0001,TG11,1710,000002000343,1,ST
0000015008,0001,TG11,1710,000002000860,1,ST
0000015010,0001,TG11,1710,,1,ST
0000015009,0001,TG11,1710,,2,ST
0000015011,0001,TG11,1710,000004000563,1,ST
0000015012,0001,TG11,1710,,1,ST
0000015036,0001,MZ-RM-C990-01,1710,000001001920,168,ST
0000015036,0002,MZ-RM-C990-02,1710,000001001920,168,ST
0000015036,0003,MZ-RM-C990-03,1710,000001001920,168,ST
0000015036,0004,MZ-RM-C990-04,1710,000001001920,336,ST
0000015036,0005,MZ-RM-C990-05,1710,000001001920,168,ST
