MATNR,WERKS,DISPO,DISGR,DISMM,DISLS,BSTMI,BSTMA,BSTFE,BSTRF,BESKZ,SOBSL,LGPRO,EISBE,PLIFZ,WEBAZ,AUSSS,DZEIT,MINBE
SG1_CP,3710,002,,PD,EX,0,0,0,0,E,,371B,0,0,0,0,1,0
SG2_CP,3710,002,,PD,EX,0,0,0,0,E,,371B,0,2,0,0,10,0
FG1_CP,5410,002,,PD,EX,0,0,0,0,E,,541A,0,0,0,0,2,0
SG1_CP,5410,002,,PD,EX,0,0,0,0,E,,541B,0,0,0,0,1,0
SG2_CP,5410,002,,PD,EX,0,0,0,0,E,,541B,0,2,0,0,10,0
FG1_CP,5510,002,,PD,EX,0,0,0,0,E,,551A,0,0,0,0,2,0
SG1_CP,5510,002,,PD,EX,0,0,0,0,E,,551B,0,0,0,0,1,0
SG2_CP,5510,002,,PD,EX,0,0,0,0,E,,551B,0,2,0,0,10,0
FG1_CP,7K10,002,,PD,EX,0,0,0,0,E,,7K1A,0,0,0,0,2,0
SG1_CP,7K10,002,,PD,EX,0,0,0,0,E,,7K1B,0,0,0,0,1,0
SG2_CP,7K10,002,,PD,EX,0,0,0,0,E,,7K1B,0,2,0,0,10,0
FG1_CP,4310,002,,PD,EX,0,0,0,0,E,,431A,0,0,0,0,2,0
SG1_CP,4310,002,,PD,EX,0,0,0,0,E,,431B,0,0,0,0,1,0
SG2_CP,4310,002,,PD,EX,0,0,0,0,E,,431B,0,2,0,0,10,0
SG1_CP,1510,002,,PD,EX,0,0,0,0,E,,151B,0,0,0,0,1,0
SG2_CP,1510,002,,PD,EX,0,0,0,0,E,,151B,0,2,0,0,10,0
SG1_CP,2310,002,,PD,EX,0,0,0,0,E,,231B,0,0,0,0,1,0
SG2_CP,2310,002,,PD,EX,0,0,0,0,E,,231B,0,2,0,0,10,0
FG202,2310,,,,,0,0,0,0,,,231B,0,0,0,0,0,0
SG1_CP,1810,002,,PD,EX,0,0,0,0,E,,181B,0,0,0,0,1,0
SG2_CP,1810,002,,PD,EX,0,0,0,0,E,,181B,0,2,0,0,10,0
SG1_CP,4210,002,,PD,EX,0,0,0,0,E,,421B,0,0,0,0,1,0
SG2_CP,4210,002,,PD,EX,0,0,0,0,E,,421B,0,2,0,0,10,0
SG1_CP,5110,002,,PD,EX,0,0,0,0,E,,511B,0,0,0,0,1,0
SG2_CP,5110,002,,PD,EX,0,0,0,0,E,,511B,0,2,0,0,10,0
FG1_CP,6210,002,,PD,EX,0,0,0,0,E,,621A,0,0,0,0,2,0
SG1_CP,6210,002,,PD,EX,0,0,0,0,E,,621B,0,0,0,0,1,0
SG2_CP,6210,002,,PD,EX,0,0,0,0,E,,621B,0,2,0,0,10,0
FG1_CP,1110,002,,PD,EX,0,0,0,0,E,,111A,0,0,0,0,2,0
SG1_CP,1110,002,,PD,EX,0,0,0,0,E,,111B,0,0,0,0,1,0
SG2_CP,1110,002,,PD,EX,0,0,0,0,E,,111B,0,2,0,0,10,0
FG1_CP,1210,002,,PD,EX,0,0,0,0,E,,121A,0,0,0,0,2,0
SG1_CP,1210,002,,PD,EX,0,0,0,0,E,,121B,0,0,0,0,1,0
SG2_CP,1210,002,,PD,EX,0,0,0,0,E,,121B,0,2,0,0,10,0
FG1_CP,4510,002,,PD,EX,0,0,0,0,E,,451A,0,0,0,0,2,0
SG1_CP,4510,002,,PD,EX,0,0,0,0,E,,451B,0,0,0,0,1,0
SG2_CP,4510,002,,PD,EX,0,0,0,0,E,,451B,0,2,0,0,10,0
FG1_CP,2410,002,,PD,EX,0,0,0,0,E,,241A,0,0,0,0,2,0
SG1_CP,2410,002,,PD,EX,0,0,0,0,E,,241B,0,0,0,0,1,0
SG2_CP,2410,002,,PD,EX,0,0,0,0,E,,241B,0,2,0,0,10,0
SF-FL-COMB,3210,001,,PD,EX,0,0,0,0,F,,321B,0,10,0,0,0,0
SF-FL-CWEIGHT,3210,001,,PD,EX,0,0,0,0,F,,321B,0,10,0,0,0,0
SF-FL-ELECTRIC,3210,001,,PD,EX,0,0,0,0,F,,321B,0,10,0,0,0,0
SF-FL-TIRE-CUSH,3210,001,,PD,EX,0,0,0,0,F,,321B,0,10,0,0,0,0
SF-FL-TIRE-PNEU,3210,001,,PD,EX,0,0,0,0,F,,321B,0,10,0,0,0,0
CM-FL-V01,3210,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,2,0
SF-FL-FORKSEAT-VXX,3210,001,,PD,EX,0,0,0,0,F,,321B,0,10,0,0,0,0
CM-FL-V00,3210,001,,PD,EX,0,0,0,0,E,,,0,10,1,0,2,0
CM-MLFL-KM-VXX,3210,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,2,0
FG-FL-MV-V00,3210,001,,PD,EX,0,0,0,0,E,,,0,10,1,0,2,0
FG-FL-MV-V01,3210,001,,PD,EX,0,0,0,0,E,,,0,10,1,0,2,0
FG-FL-MV-V02,3210,001,,PD,EX,0,0,0,0,E,,,0,10,1,0,2,0
R-302,3210,001,,PD,EX,0,0,0,0,F,,321C,0,10,1,0,0,0
R-401,3210,001,,D1,H1,0,0,0,0,F,,321C,1326,20,0,0,0,4726
S-202,3210,001,,D1,H1,0,0,0,0,F,,321B,300,8,0,0,0,700
S-203,3210,001,,D1,H1,0,0,0,0,F,,321B,240,2,0,0,0,440
F-10A,3210,001,,PD,EX,0,0,0,0,E,,321A,0,0,0,0,2,0
F-10B,3210,001,,PD,EX,0,0,0,0,E,,321A,0,0,0,0,2,0
S-201,3210,001,,D1,H1,0,0,0,0,E,,321B,1463,0,0,0,5,3713
S-301,3210,001,,PD,EX,0,0,0,0,E,,321B,0,0,0,0,3,0
R-311,3210,001,,PD,EX,0,0,0,0,F,,321C,0,12,0,0,0,0
R-410,3210,001,,PD,EX,0,0,0,0,F,,321C,0,45,0,0,0,0
R-411,3210,001,,PD,EX,0,0,0,0,F,,321C,0,10,0,0,0,0
R-412,3210,001,,PD,EX,0,0,0,0,F,,321C,0,45,0,0,0,0
F-20A,3210,001,,PD,EX,0,0,0,0,E,,321A,0,0,0,0,1,0
S-208,3210,001,,PD,EX,0,0,0,0,E,,321B,0,0,0,0,5,0
S-210,3210,001,,PD,EX,0,0,0,0,E,,321B,0,0,0,0,2,0
S-315,3210,001,,PD,EX,0,0,0,0,E,,321B,0,0,0,0,4,0
S-310,3210,001,,PD,EX,0,0,0,0,E,,321B,0,0,0,0,4,0
SG26,3210,001,,PD,EX,0,0,0,0,F,30,321B,0,10,0,0,1,0
SG-CFP,3210,,,,,0,0,0,0,,,321B,0,0,0,0,0,0
SG-CFP-ADAPTER,3210,,,,,0,0,0,0,,,321B,0,0,0,0,0,0
SG-CFP-B-BRNG,3210,,,,,0,0,0,0,,,321B,0,0,0,0,0,0
SG-CFP-BRNG-BRKT,3210,,,,,0,0,0,0,,,321B,0,0,0,0,0,0
SG-CFP-CON,3210,,,,,0,0,0,0,,,321B,0,0,0,0,0,0
SG-CFP-CON_BK,3210,,,,,0,0,0,0,,,321B,0,0,0,0,0,0
SG-CFP-CON_BX_CVR,3210,,,,,0,0,0,0,,,321B,0,0,0,0,0,0
SG-CFP-COUPLER,3210,,,,,0,0,0,0,,,321B,0,0,0,0,0,0
SG-CFP-F-SENSOR,3210,,,,,0,0,0,0,,,321B,0,0,0,0,0,0
SG-CFP-HARNESS,3210,,,,,0,0,0,0,,,321B,0,0,0,0,0,0
SG-CFP-HOUSING,3210,,,,,0,0,0,0,,,321B,0,0,0,0,0,0
SG-CFP-IMPELLER,3210,,,,,0,0,0,0,,,321B,0,0,0,0,0,0
SG-CFP-INBRD_CVR,3210,,,,,0,0,0,0,,,321B,0,0,0,0,0,0
SG-CFP-SEAL,3210,,,,,0,0,0,0,,,321B,0,0,0,0,0,0
SG-CFP-SHAFT,3210,,,,,0,0,0,0,,,321B,0,0,0,0,0,0
SG-CFP-V-SENSOR,3210,,,,,0,0,0,0,,,321B,0,0,0,0,0,0
SWN-CFG-SW-S1,3210,,,,,0,0,0,0,,,,0,0,0,0,0,0
RM1_CP,3210,002,,PD,EX,0,0,0,0,F,,321B,0,0,0,0,0,0
RM2_CP,3210,002,,PD,EX,0,0,0,0,F,,321B,0,0,0,0,0,0
FG1_CP,3210,002,,PD,EX,0,0,0,0,E,,321A,0,0,0,0,2,0
SG1_CP,3210,002,,PD,EX,0,0,0,0,E,,321B,0,0,0,0,1,0
RM5_CP,3210,002,,PD,EX,0,0,0,0,F,,321B,0,10,0,0,0,0
RM7_CP,3210,002,,PD,EX,0,0,0,0,F,,321B,0,10,0,0,0,0
SG2_CP,3210,002,,PD,EX,0,0,0,0,E,,321B,0,2,0,0,10,0
FG2_CP,3210,002,,PD,EX,0,0,0,0,E,,321A,0,0,0,0,10,0
RMJIT01,3210,001,,PD,EX,0,0,0,0,F,,321B,0,5,1,0,0,0
RMJIT02,3210,001,,PD,EX,0,0,0,0,F,,321B,0,5,1,0,0,0
SGJIT01,3210,001,,PD,EX,0,0,0,0,E,,321B,0,10,0,0,1,0
SGJIT02,3210,001,,PD,EX,0,0,0,0,E,,321B,0,10,0,0,1,0
RM27_1,3210,001,,PD,EX,0,0,0,0,F,,321B,0,10,0,0,0,0
FG111,3210,001,,PD,EX,0,0,0,0,E,,321A,0,0,0,0,1,0
FG111_A,3210,001,,PD,EX,0,0,0,0,E,,321A,0,0,0,0,1,0
FG111_B,3210,001,,PD,EX,0,0,0,0,E,,321A,0,0,0,0,1,0
FG111_C,3210,001,,PD,EX,0,0,0,0,E,,321A,0,0,0,0,1,0
RM1420,3210,001,,PD,EX,0,0,0,0,F,,321B,0,10,1,0,0,0
RM1430,3210,001,,PD,EX,0,0,0,0,F,,321B,0,10,1,0,0,0
SG7100,3210,001,,PD,EX,0,0,0,0,X,,321B,0,10,0,0,1,0
SG8100,3210,001,,PD,EX,0,0,0,0,X,,321B,0,10,0,0,1,0
SG9100,3210,001,,PD,EX,0,0,0,0,X,,321B,0,10,0,0,1,0
SG2200,3210,001,,PD,EX,0,0,0,0,E,,321B,0,10,0,0,1,0
SG1010,3210,001,,PD,EX,0,0,0,0,X,,,0,0,0,0,5,0
PIP01,3210,,,,,0,0,0,0,,,,0,0,0,0,0,0
FG29-1,3210,001,,PD,EX,0,0,0,0,E,,,0,0,0,0,10,0
SG6100,3210,001,,PD,EX,0,0,0,0,E,,,0,2,0,0,10,0
FG6200,3210,001,,PD,EX,0,0,0,0,E,,,0,0,0,0,10,0
FG6500,3210,001,,PD,EX,0,0,0,0,E,,,0,0,0,0,10,0
AVC_RBT_BASE_FRAME,3210,001,,PD,EX,0,0,0,0,F,,321B,0,10,0,0,0,0
AVC_RBT_CNTRL_CAB,3210,001,,VB,EX,10,0,0,0,F,,,0,10,0,0,0,10
AVC_RBT_D_ARM_50,3210,001,,PD,EX,0,0,0,0,F,,321B,0,10,0,0,0,0
AVC_RBT_L_ARM_45,3210,001,,PD,EX,0,0,0,0,F,,321B,0,10,0,0,0,0
AVC_RBT_SEALING,3210,001,,PD,EX,0,0,0,0,F,,,0,10,0,0,0,0
AVC_RBT_APPL_UNIT,3210,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
AVC_RBT_BUNDLE,3210,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
AVC_RBT_CNTRL_BRD,3210,001,,VB,EX,10,10,0,0,F,,,0,8,0,0,0,10
AVC_RBT_CNTRL_UNIT,3210,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
AVC_RBT_ROBOT,3210,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
TG11,2010,001,,PD,EX,0,0,0,0,F,,,0,10,0,0,0,0
RM120,2010,001,,PD,EX,0,0,0,0,F,,201B,0,10,0,0,0,0
RM122,2010,001,,PD,EX,0,0,0,0,F,,201B,0,10,0,0,0,0
RM124,2010,001,,VB,EX,0,0,0,0,F,,201B,0,10,1,0,0,200
RM13,2010,001,,PD,EX,0,0,0,0,F,,201B,0,10,0,0,0,0
RM14,2010,001,,PD,EX,0,0,0,0,F,,201B,0,10,0,0,0,0
RM16,2010,001,,PD,EX,0,0,0,0,F,,201B,0,10,0,0,0,0
RM20,2010,001,,PD,EX,0,0,0,0,F,,201B,0,10,0,0,0,0
RM27,2010,001,,PD,EX,0,0,0,0,F,,201B,0,10,0,0,0,0
SG25,2010,001,,PD,EX,0,0,0,0,X,20,201B,0,10,0,0,1,0
RM09,2010,001,,PD,EX,0,0,0,0,F,,201B,0,5,1,0,0,0
RM15,2010,001,,PD,EX,0,0,0,0,F,,201B,0,5,1,0,0,0
RM19,2010,001,,PD,EX,0,0,0,0,F,,201B,0,5,1,0,0,0
RM30,2010,001,,VB,WB,1000,0,0,0,F,,201B,0,5,1,0,0,200
RM128,2010,001,,PD,EX,0,0,0,0,F,10,201B,0,10,0,0,0,0
RM129,2010,001,,PD,EX,0,0,0,0,F,,201B,0,10,0,0,0,0
SG22,2010,001,,PD,EX,0,0,0,0,E,50,201B,0,10,0,0,1,0
SG124,2010,001,,PD,EX,0,0,0,0,E,,201B,0,10,0,0,1,0
FG130,2010,001,,PD,EX,0,0,0,0,E,,201A,0,0,0,0,1,0
SG30,2010,001,,PD,EX,0,0,0,0,E,52,201B,0,2,0,0,1,0
FG29,2010,001,,PD,EX,0,0,0,0,E,,201A,0,0,0,0,1,0
SG24,2010,001,,PD,EX,0,0,0,0,E,,201B,0,2,0,0,1,0
FG228,2010,001,,PD,EX,0,0,0,0,E,,201A,0,0,0,0,5,0
RM12,2010,001,,PD,EX,0,0,0,0,F,,201B,0,5,1,0,0,0
SG21,2010,001,,PD,EX,0,0,0,0,E,,201B,0,10,0,0,1,0
FG126,2010,001,,PD,EX,0,0,0,0,E,,201A,0,0,0,0,1,0
SP001,2010,001,,VB,EX,0,0,0,0,F,,201B,0,8,1,0,0,200
SP002,2010,001,,VB,EX,0,0,0,0,F,,201B,0,8,1,0,0,200
SP003,2010,001,,VB,EX,0,0,0,0,F,,201B,0,8,1,0,0,200
SP004,2010,001,,VB,EX,0,0,0,0,F,,201B,0,8,1,0,0,200
SP005,2010,001,,VB,EX,0,0,0,0,F,,201B,0,8,1,0,0,200
SP006,2010,001,,VB,EX,0,0,0,0,F,,201B,0,8,1,0,0,200
RM33,2010,001,,PD,EX,0,0,0,0,F,,201B,0,10,0,0,0,0
RM34,2010,001,,PD,EX,0,0,0,0,F,,201B,0,10,0,0,0,0
SG23,2010,001,,PD,EX,0,0,0,0,X,30,201B,0,10,0,0,1,0
SG27,2010,001,,PD,EX,0,0,0,0,F,30,201B,0,10,0,0,1,0
RM233-1,2010,001,,PD,EX,2000,0,0,0,F,,201B,800,10,1,0,0,0
RM233-2,2010,001,,PD,EX,0,0,0,0,F,,201E,0,10,1,0,0,0
RM234,2010,001,,PD,EX,0,0,0,0,F,,201B,0,10,1,0,0,0
RM235,2010,001,,PD,EX,0,0,0,0,F,,201B,0,10,1,0,0,0
RM233-4,2010,001,,PD,EX,0,0,0,0,F,,201B,0,10,1,0,0,0
FG233,2010,001,,PD,EX,0,0,0,0,E,,201A,0,10,1,0,2,0
SG233,2010,001,,PD,EX,0,0,0,0,E,,201B,0,10,1,0,1,0
SG234,2010,001,,PD,EX,0,0,0,0,E,,,0,10,1,0,1,0
SG224,2010,001,,PD,EX,0,0,0,0,E,,201B,0,10,0,0,1,0
FG129,2010,001,,PD,EX,0,0,0,0,E,,201A,0,0,0,0,1,0
SG29,2010,001,,PD,EX,0,0,0,0,E,,201B,0,2,0,0,1,0
SGPI001,2010,001,,PD,EX,0,0,0,0,E,,201B,0,0,0,0,1,0
RMPI001,2010,001,,PD,EX,0,0,0,0,F,,201B,0,5,1,0,0,0
RMPI002,2010,001,,PD,EX,0,0,0,0,F,,201B,0,5,1,0,0,0
RMPI003,2010,001,,PD,EX,0,0,0,0,F,,201B,0,5,1,0,0,0
RMPI004,2010,001,,PD,EX,0,0,0,0,F,,201B,0,5,1,0,0,0
RMPI005,2010,001,,VB,WB,1000,0,0,0,F,,201B,0,5,1,0,0,200
SGPI001-V00,2010,001,,PD,EX,0,0,0,0,E,,201B,0,0,0,0,1,0
AVC_RB_ROBOTIX,1710,,,,,0,0,0,0,,,,0,0,0,0,0,0
QM006,2010,001,,PD,EX,0,0,0,0,E,,201B,0,0,0,0,1,0
SDBOMERLAHD,2010,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMERLAIT01,2010,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMERLAIT02,2010,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMLUMFHD,2010,,,,,0,0,0,0,,,,0,0,0,0,0,0
SDBOMLUMFIT01,2010,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMLUMFIT02,2010,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SF-FL-COMB,2010,001,,PD,EX,0,0,0,0,F,,201B,0,10,0,0,0,0
SF-FL-CWEIGHT,2010,001,,PD,EX,0,0,0,0,F,,201B,0,10,0,0,0,0
SF-FL-ELECTRIC,2010,001,,PD,EX,0,0,0,0,F,,201B,0,10,0,0,0,0
SF-FL-TIRE-CUSH,2010,001,,PD,EX,0,0,0,0,F,,201B,0,10,0,0,0,0
SF-FL-TIRE-PNEU,2010,001,,PD,EX,0,0,0,0,F,,201B,0,10,0,0,0,0
CM-FL-V01,2010,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,2,0
SF-FL-FORKSEAT-VXX,2010,001,,PD,EX,0,0,0,0,F,,201B,0,10,0,0,0,0
CM-FL-V00,2010,001,,PD,EX,0,0,0,0,E,,,0,10,1,0,2,0
CM-MLFL-KM-VXX,2010,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,2,0
FG-FL-MV-V00,2010,001,,PD,EX,0,0,0,0,E,,,0,10,1,0,2,0
FG-FL-MV-V01,2010,001,,PD,EX,0,0,0,0,E,,,0,10,1,0,2,0
FG-FL-MV-V02,2010,001,,PD,EX,0,0,0,0,E,,,0,10,1,0,2,0
R-302,2010,001,,PD,EX,0,0,0,0,F,,201C,0,10,1,0,0,0
R-401,2010,001,,D1,H1,0,0,0,0,F,,201C,1326,20,0,0,0,4726
S-202,2010,001,,D1,H1,0,0,0,0,F,,201B,300,8,0,0,0,700
S-203,2010,001,,D1,H1,0,0,0,0,F,,201B,240,2,0,0,0,440
F-10A,2010,001,,PD,EX,0,0,0,0,E,,201A,0,0,0,0,2,0
F-10B,2010,001,,PD,EX,0,0,0,0,E,,201A,0,0,0,0,2,0
S-201,2010,001,,D1,H1,0,0,0,0,E,,201B,1463,0,0,0,5,3713
S-301,2010,001,,PD,EX,0,0,0,0,E,,201B,0,0,0,0,3,0
R-311,2010,001,,PD,EX,0,0,0,0,F,,201C,0,12,0,0,0,0
R-410,2010,001,,PD,EX,0,0,0,0,F,,201C,0,45,0,0,0,0
R-411,2010,001,,PD,EX,0,0,0,0,F,,201C,0,10,0,0,0,0
R-412,2010,001,,PD,EX,0,0,0,0,F,,201C,0,45,0,0,0,0
F-20A,2010,001,,PD,EX,0,0,0,0,E,,201A,0,0,0,0,1,0
S-208,2010,001,,PD,EX,0,0,0,0,E,,201B,0,0,0,0,5,0
S-210,2010,001,,PD,EX,0,0,0,0,E,,201B,0,0,0,0,2,0
S-315,2010,001,,PD,EX,0,0,0,0,E,,201B,0,0,0,0,4,0
S-310,2010,001,,PD,EX,0,0,0,0,E,,201B,0,0,0,0,4,0
SG26,2010,001,,PD,EX,0,0,0,0,F,30,201B,0,10,0,0,1,0
SG-CFP,2010,,,,,0,0,0,0,,,201B,0,0,0,0,0,0
SG-CFP-ADAPTER,2010,,,,,0,0,0,0,,,201B,0,0,0,0,0,0
SG-CFP-B-BRNG,2010,,,,,0,0,0,0,,,201B,0,0,0,0,0,0
SG-CFP-BRNG-BRKT,2010,,,,,0,0,0,0,,,201B,0,0,0,0,0,0
SG-CFP-CON,2010,,,,,0,0,0,0,,,201B,0,0,0,0,0,0
SG-CFP-CON_BK,2010,,,,,0,0,0,0,,,201B,0,0,0,0,0,0
SG-CFP-CON_BX_CVR,2010,,,,,0,0,0,0,,,201B,0,0,0,0,0,0
SG-CFP-COUPLER,2010,,,,,0,0,0,0,,,201B,0,0,0,0,0,0
SG-CFP-F-SENSOR,2010,,,,,0,0,0,0,,,201B,0,0,0,0,0,0
SG-CFP-HARNESS,2010,,,,,0,0,0,0,,,201B,0,0,0,0,0,0
SG-CFP-HOUSING,2010,,,,,0,0,0,0,,,201B,0,0,0,0,0,0
SG-CFP-IMPELLER,2010,,,,,0,0,0,0,,,201B,0,0,0,0,0,0
SG-CFP-INBRD_CVR,2010,,,,,0,0,0,0,,,201B,0,0,0,0,0,0
SG-CFP-SEAL,2010,,,,,0,0,0,0,,,201B,0,0,0,0,0,0
SG-CFP-SHAFT,2010,,,,,0,0,0,0,,,201B,0,0,0,0,0,0
SG-CFP-V-SENSOR,2010,,,,,0,0,0,0,,,201B,0,0,0,0,0,0
SWN-CFG-SW-S1,2010,,,,,0,0,0,0,,,,0,0,0,0,0,0
RM1_CP,2010,002,,PD,EX,0,0,0,0,F,,201B,0,0,0,0,0,0
RM2_CP,2010,002,,PD,EX,0,0,0,0,F,,201B,0,0,0,0,0,0
FG1_CP,2010,002,,PD,EX,0,0,0,0,E,,201A,0,0,0,0,2,0
SG1_CP,2010,002,,PD,EX,0,0,0,0,E,,201B,0,0,0,0,1,0
RM5_CP,2010,002,,PD,EX,0,0,0,0,F,,201B,0,10,0,0,0,0
RM7_CP,2010,002,,PD,EX,0,0,0,0,F,,201B,0,10,0,0,0,0
SG2_CP,2010,002,,PD,EX,0,0,0,0,E,,201B,0,2,0,0,10,0
FG2_CP,2010,002,,PD,EX,0,0,0,0,E,,201A,0,0,0,0,10,0
RMJIT01,2010,001,,PD,EX,0,0,0,0,F,,201B,0,5,1,0,0,0
RMJIT02,2010,001,,PD,EX,0,0,0,0,F,,201B,0,5,1,0,0,0
SGJIT01,2010,001,,PD,EX,0,0,0,0,E,,201B,0,10,0,0,1,0
SGJIT02,2010,001,,PD,EX,0,0,0,0,E,,201B,0,10,0,0,1,0
RM1420,2010,001,,PD,EX,0,0,0,0,F,,201B,0,10,1,0,0,0
RM1430,2010,001,,PD,EX,0,0,0,0,F,,201B,0,10,1,0,0,0
SG7100,2010,001,,PD,EX,0,0,0,0,X,,201B,0,10,0,0,1,0
SG8100,2010,001,,PD,EX,0,0,0,0,X,,201B,0,10,0,0,1,0
SG9100,2010,001,,PD,EX,0,0,0,0,X,,201B,0,10,0,0,1,0
SG2200,2010,001,,PD,EX,0,0,0,0,E,,201B,0,10,0,0,1,0
SG1010,2010,001,,PD,EX,0,0,0,0,X,,,0,0,0,0,5,0
PIP01,2010,,,,,0,0,0,0,,,,0,0,0,0,0,0
FG29-1,2010,001,,PD,EX,0,0,0,0,E,,,0,0,0,0,10,0
SG6100,2010,001,,PD,EX,0,0,0,0,E,,,0,2,0,0,10,0
FG6200,2010,001,,PD,EX,0,0,0,0,E,,,0,0,0,0,10,0
FG6500,2010,001,,PD,EX,0,0,0,0,E,,,0,0,0,0,10,0
AVC_RBT_BASE_FRAME,2010,001,,PD,EX,0,0,0,0,F,,201B,0,10,0,0,0,0
AVC_RBT_CNTRL_CAB,2010,001,,VB,EX,10,0,0,0,F,,,0,10,0,0,0,10
AVC_RBT_D_ARM_50,2010,001,,PD,EX,0,0,0,0,F,,201B,0,10,0,0,0,0
AVC_RBT_L_ARM_45,2010,001,,PD,EX,0,0,0,0,F,,201B,0,10,0,0,0,0
AVC_RBT_SEALING,2010,001,,PD,EX,0,0,0,0,F,,,0,10,0,0,0,0
AVC_RBT_APPL_UNIT,2010,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
AVC_RBT_BUNDLE,2010,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
AVC_RBT_CNTRL_BRD,2010,001,,VB,EX,10,10,0,0,F,,,0,8,0,0,0,10
AVC_RBT_CNTRL_UNIT,2010,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
AVC_RBT_ROBOT,2010,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
TG11,1310,001,,PD,EX,0,0,0,0,F,,,0,10,0,0,0,0
RM120,1310,001,,PD,EX,0,0,0,0,F,,131B,0,10,0,0,0,0
RM122,1310,001,,PD,EX,0,0,0,0,F,,131B,0,10,0,0,0,0
RM124,1310,001,,VB,EX,0,0,0,0,F,,131B,0,10,1,0,0,200
RM13,1310,001,,PD,EX,0,0,0,0,F,,131B,0,10,0,0,0,0
RM14,1310,001,,PD,EX,0,0,0,0,F,,131B,0,10,0,0,0,0
RM16,1310,001,,PD,EX,0,0,0,0,F,,131B,0,10,0,0,0,0
RM20,1310,001,,PD,EX,0,0,0,0,F,,131B,0,10,0,0,0,0
RM27,1310,001,,PD,EX,0,0,0,0,F,,131B,0,10,0,0,0,0
SG25,1310,001,,PD,EX,0,0,0,0,X,20,131B,0,10,0,0,1,0
RM09,1310,001,,PD,EX,0,0,0,0,F,,131B,0,5,1,0,0,0
RM15,1310,001,,PD,EX,0,0,0,0,F,,131B,0,5,1,0,0,0
RM19,1310,001,,PD,EX,0,0,0,0,F,,131B,0,5,1,0,0,0
RM30,1310,001,,VB,WB,1000,0,0,0,F,,131B,0,5,1,0,0,200
RM128,1310,001,,PD,EX,0,0,0,0,F,10,131B,0,10,0,0,0,0
RM129,1310,001,,PD,EX,0,0,0,0,F,,131B,0,10,0,0,0,0
SG22,1310,001,,PD,EX,0,0,0,0,E,50,131B,0,10,0,0,1,0
SG124,1310,001,,PD,EX,0,0,0,0,E,,131B,0,10,0,0,1,0
FG130,1310,001,,PD,EX,0,0,0,0,E,,131A,0,0,0,0,1,0
SG30,1310,001,,PD,EX,0,0,0,0,E,52,131B,0,2,0,0,1,0
FG29,1310,001,,PD,EX,0,0,0,0,E,,131A,0,0,0,0,1,0
SG24,1310,001,,PD,EX,0,0,0,0,E,,131B,0,2,0,0,1,0
FG228,1310,001,,PD,EX,0,0,0,0,E,,131A,0,0,0,0,5,0
RM12,1310,001,,PD,EX,0,0,0,0,F,,131B,0,5,1,0,0,0
SG21,1310,001,,PD,EX,0,0,0,0,E,,131B,0,10,0,0,1,0
FG126,1310,001,,PD,EX,0,0,0,0,E,,131A,0,0,0,0,1,0
SP001,1310,001,,VB,EX,0,0,0,0,F,,131B,0,8,1,0,0,200
SP002,1310,001,,VB,EX,0,0,0,0,F,,131B,0,8,1,0,0,200
SP003,1310,001,,VB,EX,0,0,0,0,F,,131B,0,8,1,0,0,200
SP004,1310,001,,VB,EX,0,0,0,0,F,,131B,0,8,1,0,0,200
SP005,1310,001,,VB,EX,0,0,0,0,F,,131B,0,8,1,0,0,200
SP006,1310,001,,VB,EX,0,0,0,0,F,,131B,0,8,1,0,0,200
RM33,1310,001,,PD,EX,0,0,0,0,F,,131B,0,10,0,0,0,0
RM34,1310,001,,PD,EX,0,0,0,0,F,,131B,0,10,0,0,0,0
SG23,1310,001,,PD,EX,0,0,0,0,X,30,131B,0,10,0,0,1,0
SG27,1310,001,,PD,EX,0,0,0,0,F,30,131B,0,10,0,0,1,0
RM233-1,1310,001,,PD,EX,2000,0,0,0,F,,131B,800,10,1,0,0,0
RM233-2,1310,001,,PD,EX,0,0,0,0,F,,131E,0,10,1,0,0,0
RM234,1310,001,,PD,EX,0,0,0,0,F,,131B,0,10,1,0,0,0
RM235,1310,001,,PD,EX,0,0,0,0,F,,131B,0,10,1,0,0,0
RM233-4,1310,001,,PD,EX,0,0,0,0,F,,131B,0,10,1,0,0,0
FG233,1310,001,,PD,EX,0,0,0,0,E,,131A,0,10,1,0,2,0
