MANDT,SPRAS,MSEHI,MSEH3,MSEH6,MSEHT,MSEHL
100,묩,MGQ,MGQ,mg/m3,मिग्रा/घमी,मिलीग्राम/घनमीटर
100,묩,MGq,MGq,mg/tm3,mg/10m3,मिलीग्राम/10 क्यूबिक मीटर
100,묩,MIM,µM,µm,मा. मीटर,माइक्रोमीटर
100,묩,MIN,MIN,मिनट,मिनट,मिनट
100,묩,MIS,MIS,µs,मा. सेकंड,माइक्रो सेकंड
100,묩,MJ,MIJ,मि.जूल,मिलीजूल,मिलीजूल
100,묩,MM,MM,mm,मिलीमीटर,मिलीमीटर
100,묩,MMA,MMA,mm/a,मिमी/वर्ष,मिलीमीटर/वर्ष
100,묩,MMH,MMH,mm/h,मिमी/घंटा,मिलीमीटर/घंटा
100,묩,MMQ,MM3,mm3,घन मिमी,घन मिलीमीटर
100,묩,MNM,MNM,mN/m,mN/m,मिलीन्यूटन/मीटर
100,묩,MON,म.,महीने,महीने,महीने
100,묩,MQH,M3H,m3/h,घमी/घंटा,घन मीटर/घंटा
100,묩,MTE,MTE,mT,मिलीटेस्ला,मिलीटेस्ला
100,묩,MTM,MTM,Mppcm,Mppcm,मिलियन पार्टिकल्स/क्यूबिक फीट
100,묩,MTf,MTf,Mppcf,Mppcf,मिलियन पार्टिकल्स/क्यूबिक फीट
100,묩,N,N,न्यूटन,न्यूटन,न्यूटन
100,묩,NM,NM,N/m,N/m,न्यूटन/मीटर
100,묩,NS,NS,ns,नैनोसेकंड,नैनोसेकंड
100,묩,OCM,OCM,Ohcm,ओम*से.मी.,विशिष्ट विद्युत प्रतिरोध
100,묩,OM,OM,Ohmm,ओम*मीटर,विशिष्ट विद्युत प्रतिरोध
100,묩,OZA,FOZ,foz US,US द्र. औ.,US द्रव औंस
100,묩,P,P,बिंदु,बिंदु,बिंदु
100,묩,PA,PA,पास्कल,पास्कल,पास्कल
100,묩,PAK,पैक,पैक,पैक,पैक
100,묩,PAL,PAL,पैलेट,पैलेट,पैलेट
100,묩,PAS,PAS,पा.से.,पास्कल से.,पास्कल सेकंड
100,묩,PMR,PMR,kg/m2s,kg/m2*s,पारगमन दर SI
100,묩,PPB,PPB,ppb,भा.प्र.अरब,भाग प्रति अरब
100,묩,PPT,PPT,ppt,भा.प्र.द.अ,भाग प्रति दस अरब
100,묩,PRM,PRM,ug/c2m,ug/cm2*min,पारगमन दर
100,묩,PS,PS,ps,पिकोसेकंड,पिकोसेकंड
100,묩,PT,PT,pt US,Pint US l,"पिंट, US द्रव"
100,묩,RHO,RHO,g/cm3,ग्रा/घसेमी,ग्राम/घन सेंटीमीटर
100,묩,ST,भाग,भाग,भाग,भाग
100,묩,STD,HR,घंटे,घंटे,घंटे
100,묩,TAG,दि,दि,दिन,दिन
100,묩,TCM,TCM,ppcm3,ppcm3,पार्टिकल/क्यूबिक सेंटीमीटर
100,묩,TON,TON,US टन,US टन,US टन
100,묩,UGL,µGL,µg/l,µg/l,माइक्रोग्राम/लीटर
100,묩,V%,V%,%(V),%(V),प्रतिशत वॉल्यूम
100,묩,V%O,V%O,%O(V),%O(V),प्रति हजार वॉल्यूम
100,묩,V01,MSC,µS/cm,µS/cm,माइक्रोसीमेन्स प्रति सेंटीमीटर
100,묩,bJH,BYr,BTU/Yr,Btu/वर्ष,ब्रिटिश थर्मल इकाई/वर्ष
100,묩,bMO,Bmo,Btu/मा,Btu/माह,ब्रिटिश थर्मल इकाई/माह
100,묩,bbl,bbl,Bt/bbl,Btu/bbl,ब्रिटिश तापीय इकाई / US बैरल
100,묩,bft,bft,Bt/ft3,Btu/ft3,ब्रिटिश तापीय इकाई / घन फ़ीट
100,묩,bgl,bgl,Bt/gal,Btu/gal,ब्रिटिश तापीय इकाई / US गैलन
100,묩,btl,btl,Btu/lb,Btu/lb,ब्रिटिश तापीय इकाई / US पाउंड
100,묩,fcm,fcm,fb/cm3,फाइबर/cm3,फाइबर/घन सेंटीमीटर
100,묩,fml,fml,fb/ml,फाइबर/ml,फाइबर/मिलीलीटर
100,묩,lbb,lbb,lb/Btu,lb/Btu,US पाउंड/ब्रिटिश तापीय इकाई
100,묩,lbg,lbg,lb/gal,lb/gal,US पाउंड /US गैलन
100,묩,lbl,lbl,lb/lbm,lb/lb mol,US पाउंड / US पाउंड मोल
100,묩,lbm,lbm,lb/MB,lb/MMBtu,US पाउंड / दशलक्ष BTU
100,묩,lbs,lbs,lb/scf,lb/scf,US पाउंड/मानक घन फ़ूट
100,묩,lbt,lbt,lb/ton,lb/ton,US पाउंड / US टन
100,묩,lhh,lhh,lb/Hph,lb/Hph,US पाउंड/हार्सपावर-घंटा
100,묩,lmf,lmf,lb/Mf3,lb/Mft3,US पाउंड/मिलियन घन फीट
100,묩,lmg,lmg,lb/Mgl,lb/Mgal,US पाउंड/मिलियन US गैलन
100,묩,ltb,ltb,lb/Tbl,lb/Tbbl,US पाउंड/1000 US बैरल
100,묩,ltf,ltf,lb/Tf3,lb/Tft3,US पाउंड/1000 घन फीट
100,묩,ltg,ltg,lb/Tgl,lb/Tgal,US पाउंड/हजार US गैलन
100,묩,lth,lth,lb/TH,lb/THph,US पाउंड/1000 हार्सपावर-घंटे
100,묩,mHg,mHg,mmHg,mmHg,पारा मिलीमीटर में
100,묩,mbg,mbg,MB/gal,MMBtu/gal,मिलियन BTU/US गैलन
100,묩,mbk,mbk,MB/kg,MMBtu/kg,मिलियन BTU/किलोग्राम
100,묩,mbt,mbt,MB/ton,MMBtu/ton,मिलियन BTU/US टन
100,묩,pQ,pGQ,pg/m3,pg/m3,पिकोग्राम/क्यूबिक मीटर
100,묩,scf,scf,Scf,Scf,मानक घन फुट
100,묩,tJH,tpA,टन/वर.,टन/वर्ष,US टन/वर्ष
100,묩,tgl,tgl,ton/gl,ton/gal,US टन / US गैलन
100,묩,tmt,tMO,टन/माह,टन/माह,US टन/माह
100,묩,toS,tph,टन/घं.,टन/घंटा,US टन/घंटा
100,묩,tot,tot,टन/टन,टन/टन,US टन/US टन
000,D,GT,GT,g/t,g/t,Gramm/Tonne
000,D,MGJ,MGJ,g/m3/k,g/m3/kpa,Gramm/Kubikmeter/Kilopascal
000,D,MGT,MGT,mg/t,mg/t,Miligramm/Tonne
000,D,NGT,NGT,ng/t,ng/t,Nanogramm/Tonne
000,D,THA,tha,t/ha,t/ha,Tonne pro Hektar
000,D,gGJ,gGJ,g/GJ,g/GJ,Gramm/Gigajoule
000,D,mGJ,mGJ,mg/GJ,mg/GJ,Milligramm/Gigajoule
000,D,mkG,µGJ,µg/GJ,µg/GJ,Mikrogramm/Gigajoule
000,D,nGJ,nGJ,ng/GJ,ng/GJ,Nanogramm/Gigajoule
000,묩,4T,भा,pF,पिकोफैरड,पिकोफैरड
000,묩,GT,GT,g/t,g/t,ग्राम/टन
000,묩,MGJ,MGJ,g/m3/k,g/m3/kpa,ग्राम/क्यूबिक मीटर/किलोपास्कल
000,묩,MGT,MGT,mg/t,mg/t,मिलीग्राम/टन
000,묩,gGJ,gGJ,g/GJ,g/GJ,Gram/Gigajoule
000,묩,mGJ,mGJ,mg/GJ,mg/GJ,मिलीग्राम/Gigajoule
000,묩,mkG,µGJ,µg/GJ,µg/GJ,माइक्रोग्राम/Gigajoule
000,D,COP,COP,COP,Kopien,Kopien
000,묩,TEU,TEU,TEU,TEU,बीस-फ़ुट समानांतर इकाई
000,D,TEU,TEU,TEU,TEU,20-Fuß-Standardcnt.-Einheit
000,묩,COP,COP,COP,प्रतियां,प्रतियां
000,묩,PSI,PSI,PSI,PSI,पाउंड/वर्ग इंच
100,D,PSI,PSI,PSI,PSI,Pfund / Quadratzoll
100,묩,COP,COP,COP,प्रतियां,प्रतियां
100,묩,PSI,PSI,PSI,PSI,पाउंड/वर्ग इंच
100,묩,GT,GT,g/t,g/t,ग्राम/टन
100,묩,MGJ,MGJ,g/m3/k,g/m3/kpa,ग्राम/क्यूबिक मीटर/किलोपास्कल
100,묩,MGT,MGT,mg/t,mg/t,मिलीग्राम/टन
100,묩,gGJ,gGJ,g/GJ,g/GJ,Gram/Gigajoule
100,묩,mGJ,mGJ,mg/GJ,mg/GJ,मिलीग्राम/Gigajoule
100,묩,mkG,µGJ,µg/GJ,µg/GJ,माइक्रोग्राम/Gigajoule
100,묩,TEU,TEU,TEU,TEU,बीस-फ़ुट समानांतर इकाई
100,D,GT,GT,g/t,g/t,Gramm/Tonne
100,D,MGJ,MGJ,g/m3/k,g/m3/kpa,Gramm/Kubikmeter/Kilopascal
100,D,MGT,MGT,mg/t,mg/t,Miligramm/Tonne
100,D,NGT,NGT,ng/t,ng/t,Nanogramm/Tonne
100,D,THA,tha,t/ha,t/ha,Tonne pro Hektar
100,D,gGJ,gGJ,g/GJ,g/GJ,Gramm/Gigajoule
100,D,mGJ,mGJ,mg/GJ,mg/GJ,Milligramm/Gigajoule
100,D,mkG,µGJ,µg/GJ,µg/GJ,Mikrogramm/Gigajoule
100,D,nGJ,nGJ,ng/GJ,ng/GJ,Nanogramm/Gigajoule
100,D,COP,COP,COP,Kopien,Kopien
100,D,CCK,CCK,CCK,cm3/kg,Kubikzentimeter pro Kilogramm
100,D,DGP,DGP,DGP,ADR Punkte,ADR GG-Freistellungspunkte
100,D,TEU,TEU,TEU,TEU,20-Fuß-Standardcnt.-Einheit
000,D,BQ,BQ,Bq,Bq,Becquerel (1/Sekunde)
000,D,KBG,KBG,kBq/g,kBq/g,Kilobecquerel/Gramm
000,D,KGJ,KGJ,kg/GJ,kg/GJ,Kilogramm/Gigajoule
000,D,KJG,KJG,kJ/g,kJ/g,Kilojoule/Gramm
000,D,MBG,MBG,MBq/g,MBq/g,Megabecquerel/Gramm
000,D,TKL,tkl,t/kl,t/kl,Tonne/1000 Liter
000,묩,BM2,BM2,Bq/m2,Bq/m2,वर्ग मीटर प्रति बेक्वेरल
000,묩,BQ,BQ,Bq,Bq,बेक्वेरल (1/दूसरा)
000,묩,BQ2,BQ2,Bq/cm2,Bq/cm2,वर्ग मीटर प्रति बेक्वेरल
000,묩,BQG,BQG,Bq/g,Bq/g,ग्राम प्रति बेक्वेरल
000,묩,KBG,KBG,kBq/g,kBq/g,ग्राम प्रति Kilobecquerels
000,묩,KBQ,KBQ,kBq,kBq,Kilobecquerel
000,묩,MBG,MBG,MBq/g,MBq/g,ग्राम प्रति मेगाबिकरेल
000,묩,MSH,MSH,mSv/h,mSv/h,प्रति घंटा मिलीसिवर्ट्स
000,묩,SVH,SVH,Sv/h,Sv/h,प्रति घंटा सिवर्ट्स
000,묩,SVS,SVS,Sv/s,Sv/s,प्रति सैकेंड सिवर्ट्स
000,묩,TKL,tkl,t/kl,t/kl,Ton/1000 लीटर
000,묩,USH,USH,uSv/h,uSv/h,प्रति घंटा माइक्रोसिवर्ट्स
000,묩,WMP,WMP,Wm2ppb,Wm-2 ppb-1,प्रति बिलन वैट/वर्गमीटर भाग
100,D,BOE,BOE,BOE,BOE,Barrel Öl-Äquivalent
100,D,BM2,BM2,Bq/m2,Bq/m2,Becquerel/Quadratmeter
100,D,BQ,BQ,Bq,Bq,Becquerel (1/Sekunde)
100,D,BQ2,BQ2,Bq/cm2,Bq/cm2,Becquerel/Quadratcentimeter
100,D,BQG,BQG,Bq/g,Bq/g,Becquerel/Gramm
100,D,KB2,KB2,kBq/c2,kBq/c2,Kilobecquerel/Quadratcentimet.
100,D,KBG,KBG,kBq/g,kBq/g,Kilobecquerel/Gramm
100,D,KGJ,KGJ,kg/GJ,kg/GJ,Kilogramm/Gigajoule
100,D,KJG,KJG,kJ/g,kJ/g,Kilojoule/Gramm
100,D,MB2,MB2,MBq/c2,MBq/c2,Megabecquerel/Quadratcentimet
100,D,MBG,MBG,MBq/g,MBq/g,Megabecquerel/Gramm
100,D,MIL,mil,mil,Millizoll,Millizoll
100,D,MSH,MSH,mSv/h,mSv/h,Millisievert/Stunde
100,D,TKL,tkl,t/kl,t/kl,Tonne/1000 Liter
100,D,USH,USH,µSv/h,µSv/h,Mikrosievert/Stunde
100,묩,BM2,BM2,Bq/m2,Bq/m2,वर्ग मीटर प्रति बेक्वेरल
100,묩,BQ,BQ,Bq,Bq,बेक्वेरल (1/दूसरा)
100,묩,BQ2,BQ2,Bq/cm2,Bq/cm2,वर्ग मीटर प्रति बेक्वेरल
100,묩,BQG,BQG,Bq/g,Bq/g,ग्राम प्रति बेक्वेरल
100,묩,KBG,KBG,kBq/g,kBq/g,ग्राम प्रति Kilobecquerels
100,묩,KBQ,KBQ,kBq,kBq,Kilobecquerel
100,묩,MBG,MBG,MBq/g,MBq/g,ग्राम प्रति मेगाबिकरेल
100,묩,MIL,Ml.,मिलियन,मिलीइंच,मिलीइंच
100,묩,MSH,MSH,mSv/h,mSv/h,प्रति घंटा मिलीसिवर्ट्स
100,묩,SVH,SVH,Sv/h,Sv/h,प्रति घंटा सिवर्ट्स
100,묩,SVS,SVS,Sv/s,Sv/s,प्रति सैकेंड सिवर्ट्स
100,묩,TKL,tkl,t/kl,t/kl,Ton/1000 लीटर
100,묩,USH,USH,uSv/h,uSv/h,प्रति घंटा माइक्रोसिवर्ट्स
100,묩,WMP,WMP,Wm2ppb,Wm-2 ppb-1,प्रति बिलन वैट/वर्गमीटर भाग
100,D,PCT,PRZ,Proz.,KonzAnteil,Konzernanteil
000,D,MWH,MWH,MWh,MWh,Megawattstunde
000,D,S,S,s,Sekunden,Sekunden
000,D,TKT,TKT,t/kt,t/kt,Tonne/Kilotonne
000,D,D95,JG,J/g,J/g,Joule/Gramm
000,D,KEL,KEL,kg/KWh,kg/KWh,Kilogramm/Kilowattstunde
000,D,KKW,KKW,kg/MWh,kg/MWh,Kilogramm/Megawattstunde
000,D,KMI,KMI,kg/min,kg/min,Kilogramm/Minute
000,D,LMH,LMH,lb/MWh,lb/MWh,Pfund/Megawattstunde
000,D,NCH,NCH,ng/c2h,ng/(cm2*h),Nanogramm/Quadratzentim. Std.
000,D,RKG,RKG,1/kg,1/kg,Reziprokes Kilogramm
000,D,RMG,RMG,1/mg,1/mg,Reziprokes Milligramm
000,묩,H,H,घंटा,घंटे,घंटे
000,D,BOE,BOE,BOE,BOE,Barrel-Öl-Äquivalent
000,D,BQ2,BQ2,Bq/cm2,Bq/cm2,Becquerel/Quadratzentimeter
000,D,BQG,BQG,Bq/g,Bq/g,Becquerel pro Gramm
000,D,CCK,CCK,CCK,CM3/KG,Kubikzentimeter pro Kilogramm
000,D,DGP,DGP,DGP,ADR-Punkte,ADR GG-Freistellungspunkte
000,D,MB2,MB2,MBq/c2,MBq/c2,Megabecquerel/Quadratzentim.
000,D,PSI,PSI,PSI,PSI,Pfund/Quadratzoll
000,D,VAL,VAL,val,Wert,Wertmaterial
000,D,bJH,bJH,Btu/Jr,Btu/Jahr,British Thermal Unit/Jahr
000,D,bMO,bMO,Btu/M,Btu/Monat,British Thermal Unit/Monat
000,D,mbg,mbg,MB/gal,MMBtu/gal,Millionen BTU/US-Gallone
000,D,sM3,Sm3,sp/m3,Sporen/m3,Sporen/Kubikmeter
000,D,tMs,tMs,t/Mscf,t/Mscf,Tonne/Mill. Standardkubikfuß
000,D,GGL,GGL,g/gal,g/gal,Gramm/US Gallone
000,D,GKH,GKH,g/KWh,g/KWh,Gramm/Kilowattstunde
000,D,GMB,GMB,g/MMBt,g/MMBt,Gramm/Millionen BTU
000,D,GUT,GUT,g/ton,g/ton,Gramm/US Tonne
000,D,kgl,KGL,kg/mil,kg/Meile,Kilogramm/Meile
000,D,BM2,BM2,Bq/m2,Bq/m2,Becquerel pro Quadratmeter
000,D,IN,"""","""",Zoll,Zoll (Inch)
000,D,KB2,KB2,kBq/c2,kBq/c2,Kilobecquerel/Quadrat-cm
000,D,LM,LM,LM,m/Stück,Länge in Metern pro Einheit
000,D,MIL,mil,mil,Millizoll,Millizoll
000,D,PCT,MZT,HSH,KAnt.,Konzernanteil in Prozent
000,D,PPM,PPM,ppm,ppm,Teile pro Million
000,D,Tot,Tot,t/ton,t/ton,Tonne/US Tonne
000,D,mbs,mbs,MB/scf,MMBtu/scf,Millionen BTU/Standardkubikfuß
000,D,gml,GML,g/Mei.,g/Meile,Gramm/Meile
000,D,sMb,sMb,scf/Mb,scf/MMbbl,Std Kubikfuß/Mill. US Barrel
000,D,scf,scf,SCF,SCF,Standardkubikfuß
000,D,sch,sch,scf/h,scf/h,Standard Kubikfuß/Stunde
000,D,scy,scy,scf/y,scf/y,Standard Kubikfuß/Jahr
000,D,BC1,BC1,BC1,BTUCF1502D,BTU/Kubikfuß bei 15.025/60/SD
000,D,BC2,BC2,BC2,BTUCF1473D,BTU/Kubikfuß bei 14.73/60/SD
000,D,BC3,BC3,BC3,BTUCF1465D,BTU/Kubikfuß bei 14.65/60/SD
000,D,EXR,DVK,DVK,DevKurs,Devisenkurswert
000,D,JM3,JM3,J/M3,Joule/m3,Joule pro Kubikmeter
000,D,MBD,MBD,MMBTUD,MMBTU (SD),"Eine Million BTU (60 FAH, SD)"
000,D,MC1,MC1,MC1,MC1 15.025,1000 Kubikmeter 15.025 PSI
000,D,MC2,MC2,MC2,MC2 14.730,1000 Kubikfuß 14.73 PSI
000,D,MC3,MC3,MC3,MC3 14.650,1000 Kubikfuß 14.65 PSI
000,D,MCF,MKF,MKF,MKF,1 Mio. Kubikfuß
000,D,QMM,KMM,KMM,Kbm pro M,Kubikmeter pro Meter
000,D,grh,GRH,g/h,g/h,Gramm/Stunde
000,D,bsc,BSK,Btu/Sk,Btu/Skf,Btu/Standardkubikfuß
000,묩,GLL,GAL,US गै.,US गैलन,US गैलन
000,묩,KVA,KVA,KVA,कि. वो. ए.,किलोवोल्ट एम्पियर
000,묩,LBJ,DYr,lb/yr,पाउंड/वर्ष,पाउंड/वर्ष
000,묩,LM,LM,LM,m/भाग,प्रति इकाई मीटर में लंबाई
000,묩,MIL,मि.,मिलियन,मिलीइंच,मिलीइंच
000,묩,OZA,FOZ,foz US,US द्र. औ.,US द्रव औंस
000,묩,PT,PT,pt US,Pint US l,"पिंट, US द्रव"
000,묩,bJH,BYr,BTU/Yr,BTU/वर्ष,ब्रिटिश थर्मल इकाई/वर्ष
000,묩,bMO,Bmo,Btu/मा,BTU/माह,ब्रिटिश थर्मल इकाई/माह
000,묩,fcm,fcm,fb/cm3,फ़ाइबर/सेम3,फाइबर/घन सेंटीमीटर
000,묩,fml,fml,fb/ml,फाइबर/मिली,फाइबर/मिलीलीटर
000,묩,lbg,lbg,lb/gal,lb/gal,US पाउंड /US गैलन
000,묩,scf,scf,SCF,SCF,मानक घन फुट
000,묩,tJH,TYr,टन/वर.,टन/वर्ष,US टन/वर्ष
000,묩,tmt,T/M,टन/माह,टन/माह,US टन/माह
000,묩,FAH,फ़ा,फ़ा,फ़ारेनहाइट,फ़ारेनहाइट
000,묩,UG,UG,UG,µg,µg
100,D,EXR,EXR,EXR,Kurs,Kurswert
000,D,Bqm,Bqm,Bq/m3,Bq/m3,Bequerel/Kubikmeter
000,D,FT3,FT3,ft3,Kubikfuß,Kubikfuß
000,D,IN3,"""3",Zoll3,Kubikzoll,Kubikzoll
000,D,KMS,KMS,K/s,K/s,Kelvin/Sekunde
000,D,KWH,KWH,kWh,kWh,Kilowattstunde
000,D,M2I,M-2,1/M2,1/M2,1 / Quadratmeter
000,D,MMA,MMA,mm/a,mm/a,Millimeter/Jahr
000,D,MMH,MMH,mm/h,mm/h,Millimeter/Stunde
000,D,MSH,MSH,mSv/h,mSv/h,Millisievert/Stunde
000,D,MTS,M/H,m/h,m/h,Meter/Stunde
000,D,UG6,UG6,UG6,US-Gal.60F,US-Gallonen bei 60 F
000,D,USH,USH,µSv/h,µSv/h,Mikrosievert/Stunde
000,D,V01,MSC,µS/cm,µS/cm,Microsiemens pro Zentimeter
000,D,V02,MPL,mMol/l,Millimol/l,Millimol pro Liter
000,D,YD3,YD3,yd3,Kubik Yard,Kubik Yard
000,D,kmt,KMT,kg/m,kg/m,Kilogramm/Meter
100,묩,D46,VAM,VAM,VA,वोल्ट ऐम्पियर
100,묩,MGW,MGW,VA,VA,मेगावैट
000,묩,MV,MV,mV,मिलीवोल्ट,मिलीवोल्ट
000,묩,MW,MW,mW,मिलीवैट,मिलीवैट
000,묩,NAM,NAM,nm,नैनोमीटर,नैनोमीटर
000,묩,OHM,ओम,ओम,ओम,ओम
000,묩,OZ,औंस,औंस,औंस,औंस
000,묩,PAA,यु.,युग्‍म,युग्म,युग्म
000,묩,PCT,PRC,PrC,समूह अनु.,समूह अनुपात
000,묩,PDA,PDA,"भु,दि.",सलाह. दिन,सलाहकार दिन
000,묩,PMI,PMI,1/मिनट,1/मिनट,1/मिनट
000,묩,PRS,PRS,व्य.,व्यक्ति,व्यक्तियों की संख्या
000,묩,S,S,सेकंड,सेकंड,सेकंड
000,묩,TC3,TC3,1/cm3,1/घन सेमी,1/घन सेंटीमीटर
000,묩,TES,TES,D,D,टेस्ला
000,묩,TH,TS,हजार,हज़ार,हज़ार
000,묩,TJH,TYR,ट/वर्ष,टन/वर्ष,टन/वर्ष
000,묩,TM3,TM3,1/m3,1/घन मीटर,1/घन मीटर
000,묩,TO,टन,टन,टन,टन
000,묩,Tmt,TMO,t/mth,ट/माह,टन/माह
000,묩,ToS,TPH,t/h,t/h,टन/घंटा
000,묩,Tot,कु.,t/टन,t/टन,टन/US टन
000,묩,V,V,वोल्ट,वोल्ट,वोल्ट
000,묩,V02,MPL,mMol/l,मिलीमोल/ली,मिलीमोल प्रति लीटर
000,묩,VAL,मू.,मूल्य,मूल्य,केवल-मूल्य सामग्री
000,묩,VPB,VPB,ppb(V),ppb(V),वॉल्यूम भाग प्रति अरब
000,묩,VPM,VPM,ppm(V),ppm(V),वॉल्यूम भाग प्रति दशलक्ष
000,묩,VPT,VPT,ppt(V),ppt(V),वॉल्यूम भाग प्रति दस अरब
000,묩,W,वैट,वैट,वैट,वैट
000,묩,WCH,WK,सप्ताह,सप्ताह,सप्ताह
000,묩,WMK,WMK,W/mk,W/(m*K),उष्मा चालकता
000,묩,WTL,WKY,kg/sm2,kg/s*m2,वाष्पीकरण गति
000,묩,YD,YD,यार्ड,यार्ड,यार्ड
000,묩,YD2,YD2,yd2,यार्ड2,वर्ग यार्ड
000,묩,YD3,YD3,yd3,घन यार्ड,घन यार्ड
000,묩,gj3,gj3,GJ/tm3,GJ/1000m3,गिगाजूल / 1000 घन मीटर
000,묩,gjm,gjm,GJ/m3,GJ/m3,गिगाजूल / घन मीटर
000,묩,gjt,gjt,GJ/ton,GJ/ton,गिगाजूल / US टन
000,묩,jm3,jm3,J/m3,J/m3,जूल/घन मीटर
000,묩,kgb,kgb,kg/bbl,kg/bbl,किलोग्राम / US बैरल
000,묩,kgg,kgg,kg/gal,kg/gal,किलोग्राम/US गैलन
000,묩,kgj,kgj,kg/J,kg/J,किलोग्राम/जूल
000,묩,kgm,kgm,kg/MB,kg/MBtu,किलोग्राम/दशलक्ष BTU
000,묩,kgs,kgs,kg/scf,kg/scf,किलोग्राम/मानक घन फ़ूट
000,묩,kgt,kgt,kg/ton,kg/ton,किलोग्राम / US टन
000,묩,kml,kml,kg/kgm,kg/kg mole,किलोग्राम/किलोग्राम मोल
000,묩,kwk,kwk,kWh/kg,kWh/kg,किलोवॉट घंटा/किलोग्राम
000,묩,lcm,lcm,l/cm3,l/cm3,लीटर/ क्यूबिक मीटर
000,묩,mbb,mbb,MB/bbl,MMBtu/bbl,दशलक्ष BTU / US बैरल
000,묩,mbm,mbm,MB/Msc,MMBtu/Mscf,MMBtu/मिलियन मानक क्यूबिक फीट
000,묩,mjm,mjm,MJ/m3,MJ/m3,मेगाजूल/क्यूबिक मीटर
000,묩,nQ,nGQ,ng/m3,ng/m3,नैनोग्राम/क्यूबिक मीटर
000,묩,sM3,sM3,sp/m3,स्पोर/m3,स्पोर/घन मीटर
000,묩,tMb,tMb,t/MMbb,t/MMbbl,टन/मिलियन US बैरल
000,묩,tMs,tMs,t/Mscf,t/Mscf,टन/मिलियन मानक घन फीट
000,묩,tbl,tbl,t/bbl,t/bbl,टन / US बैरल
000,묩,tbt,tbt,t/Btu,t/Btu,टन/ब्रिटिश तापीय इकाई
000,묩,tjl,tjl,टन/जूल,टन/जूल,टन/जूल
000,묩,tm3,tm3,t/tm3,टन/1000घमी,टन/1000 घन मीटर
000,묩,tt,tt,t/t,टन / टन,टन/टन
000,묩,ttj,ttj,t/TJ,टन/टेराजूल,टन / टेराजूल
000,묩,CS,CV,केस,केस,केस
000,묩,CTL,CL,Cl,सेंटीलीटर,सेंटीलीटर
000,묩,D41,TOM,टन/मी3,टन/घन मीटर,टन/घन मीटर
000,묩,DBA,dBA,dB(A),db(A),डेसीबल (A भार)
000,묩,DBC,dBC,dB(C),dB(C),डेसीबल (C भार)
000,묩,DEG,DEG,डिग्री,डिग्री,डिग्री
000,묩,DM,DM,डेमी,डेसीमीटर,डेसीमीटर
000,묩,DR,DR,ड्रम,ड्रम,ड्रम
000,묩,DZ,DZ,दर्जन,दर्जन,दर्जन
000,묩,EE,EU,EU,एंज़ाइम यू.,एंज़ाइम यूनिट
000,묩,EML,EML,एं/मि,एंज़ाइम/मि.,एंज़ाइम इकाई/मिलीलीटर
000,묩,FT2,FT2,ft2,वर्गफुट,वर्गफुट
000,묩,FT3,FT3,घनफुट,घनफुट,घनफुट
000,묩,G,G,ग्राम,ग्राम,ग्राम
000,묩,GC,°C,°C,°C,डिग्री सेल्सियस
000,묩,GJ,GJ,गि.जू.,गिगाजूल,गिगाजूल
000,묩,GJT,GJT,GJ/t,GJ/t,गीगा जूल/टन
000,묩,GLM,GPM,GPM US,गै/मी (US),गैलन प्रति मील (US)
000,묩,GPH,GPH,GPH US,गै./घं. US,गैलन प्रति घंटा (US)
000,묩,GRO,सकल,सकल,सकल,सकल
000,묩,HAR,HA,हेक्टे,हेक्टेयर,हेक्टेयर
000,묩,HL,HL,hl,हेक्टोलीटर,हेक्टोलीटर
000,묩,HPA,HPA,hPa,hPa, हेक्टोपास्कल
000,묩,HZ,HZ,Hz,हर्ट्ज़,हर्ट्ज़ (1/सेकंड)
000,묩,IN,इंच,इंच,इंच,इंच
000,묩,IN2,"""2",व.इंच,वर्ग इंच,वर्ग इंच
000,묩,J,जूल,जूल,जूल,जूल
000,묩,JHR,व.,वर्ष,वर्ष,वर्ष
000,묩,JKG,JKG,जू/कि,जू/किग्रा,जूल/किलोग्राम
000,묩,JKK,JKK,J/kgK,J/(kg*K),विशिष्ट ताप क्षमता
000,묩,JMO,JMO,J/mol,जूल/मोल,जूल/मोल
000,묩,KA,KA,kA,किलो एम्पि,किलो एम्पियर
