PLNTY,PLNNR,PLNKN,VORNR,ARBID,WERKS,STEUS,BMSCH,VGW01,VGW02,VGW03
2,42210007,00000007,0020,00000000,2210,YPI1,10000,1,2,0
2,42210007,00000008,0040,00000000,2210,YBP4,10000,0.5,1,0
N,42210046,00000001,0010,10001539,2210,YBP1,100,30,200,200
N,42210046,00000002,0020,10001540,2210,YBP1,100,30,200,200
N,42210046,00000003,0030,10001541,2210,YBP1,100,30,200,200
N,42210046,00000004,0040,10001540,2210,YBP1,100,30,200,200
N,42210003,00000001,0010,10001549,2210,YBP1,100,30,10,10
N,42210003,00000002,0020,10001540,2210,YBP3,100,30,10,10
N,42210004,00000001,0010,10001543,2210,YBP3,100,10,10,30
N,42210000,00000005,0010,10001550,2210,YBP1,1,30,10,10
N,42210012,00000001,0010,10001543,2210,YBP3,100,10,10,30
N,42210009,00000001,0010,10001543,2210,YBP3,100,10,10,30
N,42210047,00000001,0010,10001549,2210,YBP1,100,10,10,30
N,42210047,00000002,0020,10001540,2210,YBP3,100,10,10,30
Q,52210001,00000001,0010,10001556,2210,QM01,1,0,0,0
N,42210010,00000004,0010,10001539,2210,YBP1,100,50,150,150
N,42210010,00000006,0030,10001541,2210,YBP1,100,50,150,150
N,42210011,00000002,0010,10001539,2210,YBP1,100,50,150,150
N,42210010,00000005,0020,10001550,2210,YBQ1,100,50,150,150
N,42210014,00000001,0010,10001558,2210,YBP1,10,1,2,0
N,42210014,00000002,0020,10001557,2210,YBP1,10,0.5,1,0
N,42210014,00000003,0030,10001559,2210,YBP5,10,2,2,0
N,42210062,00000001,0010,10001558,2210,YBP1,10,1,2,0
N,42210062,00000002,0020,10001557,2210,YBP1,10,0.5,1,0
N,42210062,00000003,0030,10001559,2210,YBP5,10,2,2,0
N,42210016,00000001,0010,10001558,2210,YBP1,10,1,2,0
N,42210016,00000002,0020,10001557,2210,YBP1,10,0.5,1,0
N,42210016,00000004,0040,10001559,2210,YBP5,10,2,2,0
N,42210016,00000003,0030,10001556,2210,QM01,10,0,0,0
Q,50221001,00000001,0010,10001556,2210,QM01,1,0,0,0
Q,50221002,00000001,0010,10001556,2210,QM01,1,0,0,0
Q,50221004,00000001,0010,10001556,2210,QM01,1,0,0,0
Q,50221007,00000001,0010,10001556,2210,QM01,1,0,0,0
Q,50221005,00000001,0010,10001556,2210,QM01,1,0,0,0
N,42210039,00000001,0010,10001560,2210,YBP1,1,30,200,200
N,42210039,00000002,0031,10001560,2210,YBP1,1,30,200,200
N,42210039,00000003,0032,10001560,2210,YBP1,1,30,200,200
N,42210031,00000001,0010,10001560,2210,YBP1,1,60,120,180
Q,00000021,00000001,0010,00000000,2210,QM01,1,0,0,0
N,40000200,00000001,0010,10001561,2210,YBP1,100,30,10,10
N,42210023,00000001,0010,10001562,2210,YBP1,100,30,10,10
N,42210024,00000001,0010,10001563,2210,YBP1,100,30,10,10
N,42210025,00000001,0010,10001564,2210,YBP1,100,30,10,10
N,42210026,00000001,0010,10001565,2210,YBP1,100,30,10,10
N,42210041,00000001,0010,10001562,2210,YBP1,100,30,10,10
N,42210042,00000001,0010,10001564,2210,YBP1,100,30,10,10
N,42210043,00000001,0010,10001564,2210,YBP1,100,30,10,10
N,42210044,00000001,0010,10001565,2210,YBP1,100,30,10,10
N,42210045,00000001,0010,10001565,2210,YBP1,100,30,10,10
Q,50221089,00000001,0010,10001556,2210,QM01,1,0,0,0
N,42210063,00000001,0010,10001566,2210,YBP1,1,30,25,25
N,42210063,00000002,0020,10001567,2210,YBP1,1,30,25,25
N,42210063,00000003,0030,10001568,2210,YBP1,1,30,5,5
N,42210063,00000004,0040,10001569,2210,YBP1,1,15,8,8
N,42210063,00000005,0050,10001569,2210,YBP1,1,15,2,2
N,42210064,00000001,0010,10001570,2210,YBP1,1,15,3,3
N,42210064,00000002,0020,10001569,2210,YBP1,1,15,2,2
N,42210063,00000006,0010,10001566,2210,YBP1,1,30,25,25
N,42210063,00000007,0020,10001571,2210,YBP1,1,30,10,25
N,42210063,00000008,0030,10001568,2210,YBP1,1,30,5,5
N,42210063,00000009,0040,10001569,2210,YBP1,1,15,8,8
N,42210063,00000010,0050,10001569,2210,YBP1,1,15,2,2
N,42210064,00000003,0010,10001572,2210,YBP1,1,15,1,3
N,42210064,00000004,0020,10001569,2210,YBP1,1,15,2,2
2,42210065,00000001,0010,10001575,2210,YPI1,1500,0,0,0
2,42210065,00000002,0030,10001573,2210,YBP4,1500,0,0,0
2,42210065,00000003,0020,00000000,2210,YPI1,1500,1,1,0
2,42210065,00000004,0040,00000000,2210,YBP4,1500,2,2,0
2,42210065,00000005,0010,10001575,2210,YPI1,1500,0,0,0
2,42210065,00000006,0030,10001574,2210,YBP4,1500,0,0,0
2,42210065,00000007,0020,00000000,2210,YPI1,1500,1,1,0
2,42210065,00000008,0040,00000000,2210,YBP4,1500,1.5,1.5,0
2,42210066,00000001,0010,10001576,2210,YBP4,100,0,0,0
2,42210066,00000002,0020,00000000,2210,YBP4,100,2,2,0
2,42210066,00000003,0010,10001577,2210,YBP4,100,0,0,0
2,42210066,00000004,0020,00000000,2210,YBP4,100,1,1,0
N,42210004,00000002,0010,10001578,2210,YBP3,100,10,10,30
N,42210035,00000001,0010,10001539,2210,YBP1,100,30,10,10
N,42210036,00000001,0010,10001539,2210,YBP1,100,30,10,10
N,42210037,00000001,0010,10001539,2210,YBP1,100,30,10,10
N,42210038,00000001,0010,10001539,2210,YBP1,100,30,10,10
2,42210068,00000001,0010,10001579,2210,YPI1,1000,0,0,0
2,42210068,00000002,0030,10001580,2210,YPI1,1000,0,0,0
2,42210068,00000003,0050,10001581,2210,YBP4,1000,0,0,0
2,42210068,00000004,0020,00000000,2210,YPI1,1000,1,1,0
2,42210068,00000005,0040,00000000,2210,YPI1,1000,2,2,0
2,42210068,00000006,0060,00000000,2210,YBP4,1000,1,1,0
2,42210069,00000001,0010,10001582,2210,YPI1,1000,0,0,0
2,42210069,00000002,0020,00000000,2210,YPI1,1000,0.5,0.5,0
Q,52210063,00000001,0010,10001556,2210,QM01,1,0,0,0
2,42210072,00000001,0010,10001545,2210,YPI1,1000,0,0,0
2,42210072,00000002,0030,10001551,2210,YBP4,1000,0,0,0
2,42210072,00000003,0020,00000000,2210,YPI1,1000,2,2,0
2,42210072,00000004,0040,00000000,2210,YBP4,1000,1,1,0
2,42210041,00000001,0010,10001545,2210,YPI1,100,0,0,0
2,42210041,00000002,0030,10001551,2210,YBP4,100,0,0,0
2,42210041,00000003,0020,00000000,2210,YPI1,100,1,1,0
2,42210041,00000004,0040,00000000,2210,YBP4,100,2,2,0
2,42210042,00000001,0010,10001545,2210,YPI1,100,0,0,0
2,42210042,00000002,0030,10001551,2210,YBP4,100,0,0,0
2,42210042,00000003,0020,00000000,2210,YPI1,100,2,2,0
2,42210042,00000004,0040,00000000,2210,YBP4,100,2,2,0
2,42210043,00000001,0010,10001583,2210,YBP4,1000,0,0,0
2,42210043,00000002,0020,00000000,2210,YBP4,1000,1,1,0
N,42910015,00000001,0010,10001584,2910,YB99,100,1,1,1
S,42910005,00000001,0010,10001595,2910,YBRW,1,0,0,10
N,42910000,00000001,0010,10001584,2910,YBP1,100,30,10,10
N,42910000,00000002,0020,10001585,2910,YBP1,100,30,10,10
N,42910000,00000003,0030,10001586,2910,YBP1,100,30,10,10
N,42910000,00000004,0040,10001585,2910,YBP1,100,30,10,10
N,42910001,00000001,0010,10001594,2910,YBP1,100,30,10,10
N,42910001,00000002,0020,10001585,2910,YBP1,100,30,10,10
N,42910061,00000001,0010,10001584,2910,YBP1,100,30,10,10
N,42910061,00000002,0020,10001585,2910,YBP1,100,30,10,10
N,42910061,00000003,0030,10001586,2910,YBP1,100,30,10,10
N,42910061,00000004,0040,10001585,2910,YBP1,100,30,10,10
2,42910007,00000001,0010,10001590,2910,YPI1,10000,0,0,0
2,42910007,00000002,0030,10001589,2910,YBP4,10000,0,0,0
2,42910007,00000003,0020,00000000,2910,YPI1,10000,1,2,0
2,42910007,00000004,0040,00000000,2910,YBP4,10000,0.5,1,0
2,42910008,00000001,0010,10001596,2910,YBP4,1000,0,0,0
2,42910008,00000002,0020,00000000,2910,YBP4,1000,2,2,0
N,42910046,00000001,0010,10001584,2910,YBP1,100,30,200,200
N,42910046,00000002,0020,10001585,2910,YBP1,100,30,200,200
N,42910046,00000003,0030,10001586,2910,YBP1,100,30,200,200
N,42910046,00000004,0040,10001585,2910,YBP1,100,30,200,200
N,42910003,00000001,0010,10001594,2910,YBP1,100,30,10,10
N,42910003,00000002,0020,10001585,2910,YBP3,100,30,10,10
N,42910004,00000001,0010,10001588,2910,YBP3,100,10,10,30
N,42910000,00000005,0010,10001595,2910,YBP1,1,30,10,10
N,42910012,00000001,0010,10001588,2910,YBP3,100,10,10,30
N,42910009,00000001,0010,10001588,2910,YBP3,100,10,10,30
N,42910047,00000001,0010,10001594,2910,YBP1,100,10,10,30
N,42910047,00000002,0020,10001585,2910,YBP3,100,10,10,30
Q,52910001,00000001,0010,10001601,2910,QM01,1,0,0,0
N,42910010,00000001,0010,10001584,2910,YBP1,100,50,150,150
N,42910010,00000003,0030,10001586,2910,YBP1,100,50,150,150
N,42910011,00000001,0010,10001584,2910,YBP1,100,50,150,150
N,42910010,00000002,0020,10001595,2910,YBQ1,100,50,150,150
N,42910014,00000001,0010,10001603,2910,YBP1,10,1,2,0
N,42910014,00000002,0020,10001602,2910,YBP1,10,0.5,1,0
N,42910014,00000003,0030,10001604,2910,YBP5,10,2,2,0
N,42910016,00000001,0010,10001603,2910,YBP1,10,1,2,0
N,42910016,00000002,0020,10001602,2910,YBP1,10,0.5,1,0
N,42910016,00000004,0040,10001604,2910,YBP5,10,2,2,0
N,42910016,00000003,0030,10001601,2910,QM01,10,0,0,0
Q,50291001,00000001,0010,10001601,2910,QM01,1,0,0,0
Q,50291002,00000001,0010,10001601,2910,QM01,1,0,0,0
Q,50291004,00000001,0010,10001601,2910,QM01,1,0,0,0
Q,50291007,00000001,0010,10001601,2910,QM01,1,0,0,0
Q,50291005,00000001,0010,10001601,2910,QM01,1,0,0,0
N,42910039,00000001,0010,10001605,2910,YBP1,1,30,200,200
N,42910039,00000002,0031,10001605,2910,YBP1,1,30,200,200
N,42910039,00000003,0032,10001605,2910,YBP1,1,30,200,200
N,42910031,00000001,0010,10001605,2910,YBP1,1,60,120,180
Q,00000022,00000001,0010,00000000,2910,QM01,1,0,0,0
N,42910200,00000001,0010,10001606,2910,YBP1,100,30,10,10
N,42910023,00000001,0010,10001607,2910,YBP1,100,30,10,10
N,42910024,00000001,0010,10001608,2910,YBP1,100,30,10,10
N,42910025,00000001,0010,10001609,2910,YBP1,100,30,10,10
N,42910026,00000001,0010,10001610,2910,YBP1,100,30,10,10
N,42910041,00000001,0010,10001607,2910,YBP1,100,30,10,10
N,42910042,00000001,0010,10001609,2910,YBP1,100,30,10,10
N,42910043,00000001,0010,10001609,2910,YBP1,100,30,10,10
N,42910044,00000001,0010,10001610,2910,YBP1,100,30,10,10
N,42910045,00000001,0010,10001610,2910,YBP1,100,30,10,10
Q,50291089,00000001,0010,10001601,2910,QM01,1,0,0,0
N,42910063,00000001,0010,10001611,2910,YBP1,1,30,25,25
N,42910063,00000002,0020,10001612,2910,YBP1,1,30,25,25
N,42910063,00000003,0030,10001613,2910,YBP1,1,30,5,5
N,42910063,00000004,0040,10001614,2910,YBP1,1,15,8,8
N,42910063,00000005,0050,10001614,2910,YBP1,1,15,2,2
N,42910064,00000001,0010,10001615,2910,YBP1,1,15,3,3
N,42910064,00000002,0020,10001614,2910,YBP1,1,15,2,2
N,42910063,00000006,0010,10001611,2910,YBP1,1,30,25,25
N,42910063,00000007,0020,10001616,2910,YBP1,1,30,10,25
N,42910063,00000008,0030,10001613,2910,YBP1,1,30,5,5
N,42910063,00000009,0040,10001614,2910,YBP1,1,15,8,8
N,42910063,00000010,0050,10001614,2910,YBP1,1,15,2,2
N,42910064,00000003,0010,10001617,2910,YBP1,1,15,1,3
N,42910064,00000004,0020,10001614,2910,YBP1,1,15,2,2
2,42910065,00000001,0010,10001620,2910,YPI1,1500,0,0,0
2,42910065,00000002,0030,10001618,2910,YBP4,1500,0,0,0
2,42910065,00000003,0020,00000000,2910,YPI1,1500,1,1,0
2,42910065,00000004,0040,00000000,2910,YPI1,1500,2,2,0
2,42910065,00000005,0050,00000000,2910,YBP4,1500,1,1,0
2,42910065,00000006,0010,10001620,2910,YPI1,1500,0,0,0
2,42910065,00000007,0030,10001619,2910,YBP4,1500,0,0,0
2,42910065,00000008,0020,00000000,2910,YPI1,1500,1,1,0
2,42910065,00000009,0040,00000000,2910,YPI1,1500,1.5,1.5,0
2,42910065,00000010,0050,00000000,2910,YBP4,1500,1,1,0
2,42910066,00000001,0010,10001621,2910,YBP4,100,0,0,0
2,42910066,00000002,0020,00000000,2910,YBP4,100,2,2,0
2,42910066,00000003,0010,10001622,2910,YBP4,100,0,0,0
2,42910066,00000004,0020,00000000,2910,YBP4,100,1,1,0
N,42910035,00000001,0010,10001584,2910,YBP1,100,30,10,10
N,42910036,00000001,0010,10001584,2910,YBP1,100,30,10,10
N,42910037,00000001,0010,10001584,2910,YBP1,100,30,10,10
N,42910038,00000001,0010,10001584,2910,YBP1,100,30,10,10
2,42910068,00000001,0010,10001624,2910,YPI1,1000,0,0,0
2,42910068,00000002,0030,10001625,2910,YPI1,1000,0,0,0
2,42910068,00000003,0050,10001626,2910,YBP4,1000,0,0,0
2,42910068,00000004,0020,00000000,2910,YPI1,1000,1,1,0
2,42910068,00000005,0040,00000000,2910,YPI1,1000,2,2,0
2,42910068,00000006,0060,00000000,2910,YBP4,1000,1,1,0
2,42910069,00000001,0010,10001627,2910,YPI1,1000,0,0,0
2,42910069,00000002,0020,00000000,2910,YPI1,1000,0.5,0.5,0
Q,52910063,00000001,0010,10001601,2910,QM01,1,0,0,0
2,42910072,00000001,0010,10001590,2910,YPI1,1000,0,0,0
2,42910072,00000002,0030,10001596,2910,YBP4,1000,0,0,0
2,42910072,00000003,0020,00000000,2910,YPI1,1000,2,2,0
2,42910072,00000004,0040,00000000,2910,YBP4,1000,1,1,0
2,42910041,00000001,0010,10001590,2910,YPI1,100,0,0,0
2,42910041,00000002,0030,10001596,2910,YBP4,100,0,0,0
2,42910041,00000003,0020,00000000,2910,YPI1,100,1,1,0
2,42910041,00000004,0040,00000000,2910,YBP4,100,2,2,0
2,42910042,00000001,0010,10001590,2910,YPI1,100,0,0,0
2,42910042,00000002,0030,10001596,2910,YBP4,100,0,0,0
2,42910042,00000003,0020,00000000,2910,YPI1,100,2,2,0
2,42910042,00000004,0040,00000000,2910,YBP4,100,2,2,0
2,42910043,00000001,0010,10001628,2910,YBP4,1000,0,0,0
2,42910043,00000002,0020,00000000,2910,YBP4,1000,1,1,0
N,41410015,00000001,0010,10001629,1410,YB99,100,1,1,1
S,41410005,00000001,0010,10001640,1410,YBRW,1,0,0,10
N,41410000,00000001,0010,10001629,1410,YBP1,100,30,10,10
N,41410000,00000002,0020,10001630,1410,YBP1,100,30,10,10
N,41410000,00000003,0030,10001631,1410,YBP1,100,30,10,10
N,41410000,00000004,0040,10001630,1410,YBP1,100,30,10,10
N,41410001,00000001,0010,10001639,1410,YBP1,100,30,10,10
N,41410001,00000002,0020,10001630,1410,YBP1,100,30,10,10
N,41410061,00000001,0010,10001629,1410,YBP1,100,30,10,10
N,41410061,00000002,0020,10001630,1410,YBP1,100,30,10,10
N,41410061,00000003,0030,10001631,1410,YBP1,100,30,10,10
N,41410061,00000004,0040,10001630,1410,YBP1,100,30,10,10
N,41410010,00000001,0010,10001629,1410,YBP1,100,50,150,150
N,41410010,00000002,0020,10001640,1410,YBP1,100,50,150,150
N,41410010,00000003,0030,10001631,1410,YBP1,100,50,150,150
N,41410011,00000001,0010,10001629,1410,YBP1,100,50,150,150
N,41410046,00000001,0010,10001629,1410,YBP1,100,30,200,200
N,41410046,00000002,0020,10001630,1410,YBP1,100,30,200,200
N,41410046,00000003,0030,10001631,1410,YBP1,100,30,200,200
N,41410046,00000004,0040,10001630,1410,YBP1,100,30,200,200
N,41410003,00000001,0010,10001639,1410,YBP1,100,30,10,10
N,41410003,00000002,0020,10001630,1410,YBP3,100,30,10,10
N,41410004,00000001,0010,10001633,1410,YBP3,100,10,10,30
N,41410000,00000005,0010,10001640,1410,YBP1,1,30,10,10
N,41410012,00000001,0010,10001633,1410,YBP3,100,10,10,30
N,41410009,00000001,0010,10001633,1410,YBP3,100,10,10,30
N,41410047,00000001,0010,10001639,1410,YBP1,100,10,10,30
N,41410047,00000002,0020,10001630,1410,YBP3,100,10,10,30
Q,51410001,00000001,0010,10001646,1410,QM01,1,0,0,0
N,41410010,00000004,0010,10001629,1410,YBP1,100,50,150,150
N,41410010,00000006,0030,10001631,1410,YBP1,100,50,150,150
N,41410011,00000002,0010,10001629,1410,YBP1,100,50,150,150
N,41410010,00000005,0020,10001640,1410,YBQ1,100,50,150,150
N,41410014,00000001,0010,10001648,1410,YBP1,10,1,2,0
N,41410014,00000002,0020,10001647,1410,YBP1,10,0.5,1,0
N,41410014,00000003,0030,10001649,1410,YBP5,10,2,2,0
N,41410062,00000001,0010,10001648,1410,YBP1,10,1,2,0
N,41410062,00000002,0020,10001647,1410,YBP1,10,0.5,1,0
N,41410062,00000003,0030,10001649,1410,YBP5,10,2,2,0
N,41410016,00000001,0010,10001648,1410,YBP1,10,1,2,0
N,41410016,00000002,0020,10001647,1410,YBP1,10,0.5,1,0
N,41410016,00000004,0040,10001649,1410,YBP5,10,2,2,0
N,41410016,00000003,0030,10001646,1410,QM01,10,0,0,0
Q,50141001,00000001,0010,10001646,1410,QM01,1,0,0,0
Q,50141002,00000001,0010,10001646,1410,QM01,1,0,0,0
Q,50141004,00000001,0010,10001646,1410,QM01,1,0,0,0
Q,50141007,00000001,0010,10001646,1410,QM01,1,0,0,0
Q,50141005,00000001,0010,10001646,1410,QM01,1,0,0,0
N,41410039,00000001,0010,10001650,1410,YBP1,1,30,200,200
N,41410039,00000002,0031,10001650,1410,YBP1,1,30,200,200
N,41410039,00000003,0032,10001650,1410,YBP1,1,30,200,200
N,41410031,00000001,0010,10001650,1410,YBP1,1,60,120,180
Q,50141089,00000001,0010,10001646,1410,QM01,1,0,0,0
N,41410023,00000001,0010,10001651,1410,YBP1,100,30,10,10
N,41410024,00000001,0010,10001652,1410,YBP1,100,30,10,10
N,41410025,00000001,0010,10001653,1410,YBP1,100,30,10,10
N,41410026,00000001,0010,10001654,1410,YBP1,100,30,10,10
N,42510015,00000001,0010,10001655,2510,YB99,100,1,1,1
S,42510005,00000001,0010,10001666,2510,YBRW,1,0,0,10
N,42510000,00000001,0010,10001655,2510,YBP1,100,30,10,10
N,42510000,00000002,0020,10001656,2510,YBP1,100,30,10,10
N,42510000,00000003,0030,10001657,2510,YBP1,100,30,10,10
N,42510000,00000004,0040,10001656,2510,YBP1,100,30,10,10
N,42510001,00000001,0010,10001665,2510,YBP1,100,30,10,10
N,42510001,00000002,0020,10001656,2510,YBP1,100,30,10,10
N,42510061,00000001,0010,10001655,2510,YBP1,100,30,10,10
N,42510061,00000002,0020,10001656,2510,YBP1,100,30,10,10
N,42510061,00000003,0030,10001657,2510,YBP1,100,30,10,10
N,42510061,00000004,0040,10001656,2510,YBP1,100,30,10,10
N,42510010,00000001,0010,10001655,2510,YBP1,100,50,150,150
N,42510010,00000002,0020,10001666,2510,YBP1,100,50,150,150
N,42510010,00000003,0030,10001657,2510,YBP1,100,50,150,150
N,42510011,00000001,0010,10001655,2510,YBP1,100,50,150,150
2,42510007,00000001,0010,10001661,2510,YPI1,10000,0,0,0
2,42510007,00000002,0030,10001660,2510,YBP4,10000,0,0,0
2,42510007,00000003,0020,00000000,2510,YPI1,10000,1,2,0
2,42510007,00000004,0040,00000000,2510,YBP4,10000,0.5,1,0
2,42510008,00000001,0010,10001667,2510,YBP4,1000,0,0,0
2,42510008,00000002,0020,00000000,2510,YBP4,1000,2,2,0
2,42510007,00000005,0010,10001661,2510,YPI1,10000,0,0,0
2,42510007,00000006,0030,10001660,2510,YBP4,10000,0,0,0
2,42510007,00000007,0020,00000000,2510,YPI1,10000,1,2,0
2,42510007,00000008,0040,00000000,2510,YBP4,10000,0.5,1,0
N,42510046,00000001,0010,10001655,2510,YBP1,100,30,200,200
N,42510046,00000002,0020,10001656,2510,YBP1,100,30,200,200
N,42510046,00000003,0030,10001657,2510,YBP1,100,30,200,200
N,42510046,00000004,0040,10001656,2510,YBP1,100,30,200,200
N,42510003,00000001,0010,10001665,2510,YBP1,100,30,10,10
N,42510003,00000002,0020,10001656,2510,YBP3,100,30,10,10
N,42510004,00000001,0010,10001659,2510,YBP3,100,10,10,30
N,42510000,00000005,0010,10001666,2510,YBP1,1,30,10,10
N,42510012,00000001,0010,10001659,2510,YBP3,100,10,10,30
N,42510009,00000001,0010,10001659,2510,YBP3,100,10,10,30
N,42510047,00000001,0010,10001665,2510,YBP1,100,10,10,30
N,42510047,00000002,0020,10001656,2510,YBP3,100,10,10,30
Q,52510001,00000001,0010,10001672,2510,QM01,1,0,0,0
N,42510010,00000004,0010,10001655,2510,YBP1,100,50,150,150
N,42510010,00000006,0030,10001657,2510,YBP1,100,50,150,150
N,42510011,00000002,0010,10001655,2510,YBP1,100,50,150,150
N,42510010,00000005,0020,10001666,2510,YBQ1,100,50,150,150
N,42510014,00000001,0010,10001674,2510,YBP1,10,1,2,0
N,42510014,00000002,0020,10001673,2510,YBP1,10,0.5,1,0
N,42510014,00000003,0030,10001675,2510,YBP5,10,2,2,0
N,42510062,00000001,0010,10001674,2510,YBP1,10,1,2,0
N,42510062,00000002,0020,10001673,2510,YBP1,10,0.5,1,0
N,42510062,00000003,0030,10001675,2510,YBP5,10,2,2,0
N,42510016,00000001,0010,10001674,2510,YBP1,10,1,2,0
N,42510016,00000002,0020,10001673,2510,YBP1,10,0.5,1,0
N,42510016,00000004,0040,10001675,2510,YBP5,10,2,2,0
N,42510016,00000003,0030,10001672,2510,QM01,10,0,0,0
Q,50251001,00000001,0010,10001672,2510,QM01,1,0,0,0
Q,50251002,00000001,0010,10001672,2510,QM01,1,0,0,0
Q,50251004,00000001,0010,10001672,2510,QM01,1,0,0,0
Q,50251007,00000001,0010,10001672,2510,QM01,1,0,0,0
Q,50251005,00000001,0010,10001672,2510,QM01,1,0,0,0
N,42510039,00000001,0010,10001676,2510,YBP1,1,30,200,200
N,42510039,00000002,0031,10001676,2510,YBP1,1,30,200,200
N,42510039,00000003,0032,10001676,2510,YBP1,1,30,200,200
N,42510031,00000001,0010,10001676,2510,YBP1,1,60,120,180
Q,00000023,00000001,0010,00000000,2510,QM01,1,0,0,0
N,42510027,00000001,0010,10001677,2510,YBP1,100,30,10,10
N,42510023,00000001,0010,10001678,2510,YBP1,100,30,10,10
N,42510024,00000001,0010,10001679,2510,YBP1,100,30,10,10
N,42510025,00000001,0010,10001680,2510,YBP1,100,30,10,10
N,42510026,00000001,0010,10001681,2510,YBP1,100,30,10,10
N,42510041,00000001,0010,10001678,2510,YBP1,100,30,10,10
N,42510042,00000001,0010,10001680,2510,YBP1,100,30,10,10
N,42510043,00000001,0010,10001680,2510,YBP1,100,30,10,10
N,42510044,00000001,0010,10001681,2510,YBP1,100,30,10,10
N,42510045,00000001,0010,10001681,2510,YBP1,100,30,10,10
Q,50251089,00000001,0010,10001672,2510,QM01,1,0,0,0
N,42510063,00000001,0010,10001682,2510,YBP1,1,30,25,25
N,42510063,00000002,0020,10001683,2510,YBP1,1,30,25,25
N,42510063,00000003,0030,10001684,2510,YBP1,1,30,5,5
N,42510063,00000004,0040,10001685,2510,YBP1,1,15,8,8
N,42510063,00000005,0050,10001685,2510,YBP1,1,15,2,2
N,42510064,00000001,0010,10001686,2510,YBP1,1,15,3,3
N,42510064,00000002,0020,10001685,2510,YBP1,1,15,2,2
N,42510063,00000006,0010,10001682,2510,YBP1,1,30,25,25
N,42510063,00000007,0020,10001687,2510,YBP1,1,30,10,25
N,42510063,00000008,0030,10001684,2510,YBP1,1,30,5,5
N,42510063,00000009,0040,10001685,2510,YBP1,1,15,8,8
N,42510063,00000010,0050,10001685,2510,YBP1,1,15,2,2
N,42510064,00000003,0010,10001688,2510,YBP1,1,15,1,3
N,42510064,00000004,0020,10001685,2510,YBP1,1,15,2,2
2,42510065,00000001,0010,10001691,2510,YPI1,1500,0,0,0
2,42510065,00000002,0030,10001689,2510,YBP4,1500,0,0,0
2,42510065,00000003,0020,00000000,2510,YPI1,1500,1,1,0
2,42510065,00000004,0040,00000000,2510,YBP4,1500,2,2,0
2,42510065,00000005,0010,10001691,2510,YPI1,1500,0,0,0
2,42510065,00000006,0030,10001690,2510,YBP4,1500,0,0,0
2,42510065,00000007,0020,00000000,2510,YPI1,1500,1,1,0
2,42510065,00000008,0040,00000000,2510,YBP4,1500,1.5,1.5,0
2,42510066,00000001,0010,10001692,2510,YBP4,100,0,0,0
2,42510066,00000002,0020,00000000,2510,YBP4,100,2,2,0
2,42510066,00000003,0010,10001693,2510,YBP4,100,0,0,0
2,42510066,00000004,0020,00000000,2510,YBP4,100,1,1,0
N,42510004,00000002,0010,10001694,2510,YBP3,100,10,10,30
N,42510035,00000001,0010,10001655,2510,YBP1,100,30,10,10
N,42510036,00000001,0010,10001655,2510,YBP1,100,30,10,10
N,42510037,00000001,0010,10001655,2510,YBP1,100,30,10,10
N,42510038,00000001,0010,10001655,2510,YBP1,100,30,10,10
2,42510068,00000001,0010,10001695,2510,YPI1,1000,0,0,0
2,42510068,00000002,0030,10001696,2510,YPI1,1000,0,0,0
2,42510068,00000003,0050,10001697,2510,YBP4,1000,0,0,0
2,42510068,00000004,0020,00000000,2510,YPI1,1000,1,1,0
2,42510068,00000005,0040,00000000,2510,YPI1,1000,2,2,0
2,42510068,00000006,0060,00000000,2510,YBP4,1000,1,1,0
2,42510069,00000001,0010,10001698,2510,YPI1,1000,0,0,0
2,42510069,00000002,0020,00000000,2510,YPI1,1000,0.5,0.5,0
Q,52510063,00000001,0010,10001672,2510,QM01,1,0,0,0
2,42510072,00000001,0010,10001661,2510,YPI1,1000,0,0,0
2,42510072,00000002,0030,10001667,2510,YBP4,1000,0,0,0
