STLNR,STLKN,IDNRK,MENGE,MEINS,POSTP,AUSCH,POSNR,EWAHR
00000081,00000011,,1,ST,T,0,0110,0
00000081,00000013,RM122,1,ST,L,0,0020,0
00000081,00000014,RM128,1,ST,L,0,0030,0
00000081,00000015,RM120,1,ST,L,0,0040,0
00000081,00000016,SG23,1,ST,L,0,0050,0
00000081,00000017,SG25,1,ST,L,0,0060,0
00000081,00000018,RM20,1,ST,L,0,0070,0
00000081,00000019,RM27,1,ST,L,0,0080,0
00000081,00000020,SG22,1,ST,L,0,0090,0
00000081,00000021,SG124,1,ST,L,0,0100,0
00000081,00000022,,1,ST,T,0,0110,0
00000081,00000012,SG21,2,ST,L,0,0010,0
00000082,00000001,SG21,1,ST,L,0,0010,0
00000082,00000002,RM122,1,ST,L,0,0020,0
00000082,00000003,RM128,1,ST,L,0,0030,0
00000082,00000004,RM120,1,ST,L,0,0040,0
00000082,00000005,SG23,1,ST,L,0,0050,0
00000082,00000006,SG25,1,ST,L,0,0060,0
00000082,00000007,RM20,1,ST,L,0,0070,0
00000082,00000008,RM27,1,ST,L,0,0080,0
00000082,00000009,SG22,1,ST,L,0,0090,0
00000082,00000010,SG124,1,ST,L,0,0100,0
00000082,00000011,,1,ST,T,0,0110,0
00000082,00000012,RM27,1,ST,L,0,0120,0
00000083,00000002,SG22,1,ST,L,0,0020,0
00000083,00000003,RM122,1,ST,L,0,0030,0
00000083,00000004,RM128,1,ST,L,0,0040,0
00000083,00000005,RM120,1,ST,L,0,0050,0
00000083,00000006,SG23,1,ST,L,0,0060,0
00000083,00000007,SG25,1,ST,L,0,0070,0
00000083,00000008,SG124,1,ST,L,0,0080,0
00000083,00000009,RM20,1,ST,L,0,0090,0
00000083,00000010,,1,ST,T,0,0100,0
00000007,00000025,SG22,1,ST,L,0,0020,0
00000007,00000026,RM122,1,ST,L,0,0030,0
00000007,00000027,RM128,1,ST,L,0,0040,0
00000007,00000028,RM120,1,ST,L,0,0050,0
00000007,00000029,SG23,1,ST,L,0,0060,0
00000007,00000030,SG25,1,ST,L,0,0070,0
00000007,00000031,SG124,1,ST,L,0,0080,0
00000007,00000032,RM20,1,ST,L,0,0090,0
00000007,00000033,,1,ST,T,0,0100,0
00000007,00000034,RM27,1,ST,L,0,0110,0
00000007,00000024,RM129,2,ST,L,0,0010,0
00000081,00000023,SG21,1,ST,L,0,0010,0
00000081,00000024,RM122,1,ST,L,0,0020,0
00000081,00000025,RM128,1,ST,L,0,0030,0
00000081,00000026,RM120,1,ST,L,0,0040,0
00000081,00000027,SG23,1,ST,L,0,0050,0
00000081,00000028,SG25,1,ST,L,0,0060,0
00000081,00000029,RM20,1,ST,L,0,0070,0
00000081,00000031,SG22,1,ST,L,0,0090,0
00000081,00000032,SG124,1,ST,L,0,0100,0
00000081,00000033,,1,ST,T,0,0110,0
00000082,00000013,SG21,1,ST,L,0,0010,0
00000082,00000014,RM122,1,ST,L,0,0020,0
00000082,00000015,RM128,1,ST,L,0,0030,0
00000082,00000016,RM120,1,ST,L,0,0040,0
00000082,00000017,SG23,1,ST,L,0,0050,0
00000082,00000018,SG25,1,ST,L,0,0060,0
00000082,00000019,RM20,1,ST,L,0,0070,0
00000082,00000020,RM27,1,ST,L,0,0080,0
00000082,00000021,SG22,1,ST,L,0,0090,0
00000082,00000022,SG124,1,ST,L,0,0100,0
00000082,00000023,,1,ST,T,0,0110,0
00000082,00000024,RM27,1,ST,L,0,0120,0
00000014,00000001,RM20,100,ST,L,0,0010,0
00000043,00000001,RM124,100,ST,L,0,0010,0
00000091,00000006,SF-FL-FORKSEAT-VXX,1,ST,L,0,0050,0
00000088,00000005,SG-CFP-ADAPTER,1,EA,L,0,0050,0
00000088,00000006,SG-CFP-B-BRNG,1,EA,L,0,0060,0
00000088,00000007,SG-CFP-INBRD_CVR,1,EA,L,0,0070,0
00000088,00000008,SG-CFP-SHAFT,1,EA,L,0,0080,0
00000088,00000009,SG-CFP-BRNG-BRKT,1,EA,L,0,0090,0
00000088,00000010,SG-CFP-CON_BK,1,EA,L,0,0100,0
00000088,00000011,SG-CFP-CON_BX_CVR,1,EA,L,0,0110,0
00000088,00000012,SG-CFP-CON,10,EA,L,0,0120,0
00000088,00000013,SG-CFP-HARNESS,3,EA,L,0,0130,0
00000088,00000014,SG-CFP-V-SENSOR,1,EA,L,0,0140,0
00000088,00000015,SG-CFP-F-SENSOR,2,EA,L,0,0150,0
00000088,00000016,SWN-CFG-SW-S1,1,EA,N,0,0160,0
00002326,00000002,SG22,100,ST,L,0,0020,0
00000068,00000001,SG-CFP-COUPLER,1,EA,L,0,0010,0
00000068,00000002,SG-CFP-HOUSING,1,EA,L,0,0020,0
00000068,00000003,SG-CFP-SEAL,1,EA,L,0,0030,0
00000068,00000004,SG-CFP-IMPELLER,1,EA,L,0,0040,0
00000068,00000005,SG-CFP-ADAPTER,1,EA,L,0,0050,0
00000112,00000004,SG-WPM-ELEC-PLUG,1,EA,L,0,0040,0
00000014,00000011,RM20,100,ST,L,0,0100,0
00000003,00000005,SP004,1,ST,L,0,,0
00000003,00000001,SP005,1,ST,L,0,,0
00000003,00000002,SP002,1,ST,L,0,,0
00000003,00000003,SP003,1,ST,L,0,,0
00000003,00000004,SP001,1,ST,L,0,,0
00000137,00000001,SG21,1,ST,L,0,0010,0
00000137,00000002,RM122,1,ST,L,0,0020,0
00000137,00000003,RM128,1,ST,L,0,0030,0
00000137,00000004,RM120,1,ST,L,0,0040,0
00000137,00000005,SG23,1,ST,L,0,0050,0
00000137,00000006,SG25,1,ST,L,0,0060,0
00000137,00000007,SG124,1,ST,L,0,0070,0
00000137,00000009,SG22,1,ST,L,0,0090,0
00000137,00000010,,1,ST,T,0,0100,0
00000137,00000011,RM27,1,ST,L,0,0110,0
00000007,00000035,SG22,1,ST,L,0,0020,0
00000007,00000036,RM122,1,ST,L,0,0030,0
00000007,00000037,RM128,1,ST,L,0,0040,0
00000007,00000038,RM120,1,ST,L,0,0050,0
00000007,00000039,SG23,1,ST,L,0,0060,0
00000007,00000040,SG25,1,ST,L,0,0070,0
00000007,00000041,SG124,1,ST,L,0,0080,0
00000007,00000042,RM20,1,ST,L,0,0090,0
00000007,00000043,,1,ST,T,0,0100,0
00000007,00000044,RM27,1,ST,L,0,0110,0
00000007,00000045,RM20,100,ST,L,0,0010,0
00000007,00000046,RM129,2,ST,L,0,0120,0
00000137,00000012,RM20,2,ST,L,0,0080,0
00000137,00000008,RM20,1,ST,L,0,0080,0
00000069,00000001,SG1_CP,1,ST,L,0,0010,0
00000069,00000002,RM2_CP,2,ST,L,0,0020,0
00000069,00000003,RM3_CP,2,ST,L,0,0030,0
00000069,00000004,RM4_CP,1,ST,L,0,0040,0
00000070,00000001,RM1_CP,1,ST,L,0,0010,0
00000081,00000034,SG21,1,ST,L,0,0010,0
00000081,00000035,RM122,1,ST,L,0,0020,0
00000081,00000036,RM128,1,ST,L,0,0030,0
00000081,00000037,RM120,1,ST,L,0,0040,0
00000081,00000038,SG23,1,ST,L,0,0050,0
00000081,00000039,SG25,1,ST,L,0,0060,0
00000081,00000040,RM20,1,ST,L,0,0070,0
00000081,00000041,SG22,1,ST,L,0,0090,0
00000081,00000042,SG124,1,ST,L,0,0100,0
00000081,00000043,,1,ST,T,0,0110,0
00000081,00000044,RM20,1,ST,L,0,0080,0
00000138,00000001,SG21,1,ST,L,0,0010,0
00000138,00000002,RM122,1,ST,L,0,0020,0
00000138,00000003,RM128,1,ST,L,0,0030,0
00000138,00000004,RM120,1,ST,L,0,0040,0
00000138,00000005,SG23,1,ST,L,0,0050,0
00000138,00000006,SG25,1,ST,L,0,0060,0
00000138,00000007,RM20,1,ST,L,0,0070,0
00000138,00000008,RM27,1,ST,L,0,0080,0
00000138,00000009,SG22,1,ST,L,0,0090,0
00000138,00000010,SG124,1,ST,L,0,0100,0
00000138,00000011,,1,ST,T,0,0110,0
00000004,00000011,RM27_1,100,ST,L,0,0090,0
00000004,00000009,RM27,100,ST,L,0,0090,0
00000057,00000011,RM27_1,100,ST,L,0,0090,0
00000057,00000009,RM27,100,ST,L,0,0090,0
00000081,00000045,RM27,1,ST,L,0,0120,0
00000081,00000046,SG22,1,ST,L,0,0130,0
00000081,00000047,SG21,1,ST,L,0,0010,0
00000081,00000048,RM122,1,ST,L,0,0020,0
00000081,00000049,RM128,1,ST,L,0,0030,0
00000081,00000050,RM120,1,ST,L,0,0040,0
00000081,00000051,SG23,1,ST,L,0,0050,0
00000081,00000052,SG25,1,ST,L,0,0060,0
00000081,00000053,RM20,1,ST,L,0,0070,0
00000081,00000054,SG22,1,ST,L,0,0090,0
00000081,00000055,SG124,1,ST,L,0,0100,0
00000081,00000056,,1,ST,T,0,0110,0
00000081,00000057,RM20,1,ST,L,0,0080,0
00000081,00000058,RM27,1,ST,L,0,0120,0
00000081,00000059,SG22,1,ST,L,0,0130,0
00000081,00000060,SG21,2,ST,L,0,0010,0
00000081,00000061,RM122,1,ST,L,0,0020,0
00000081,00000062,RM128,1,ST,L,0,0030,0
00000081,00000063,RM120,1,ST,L,0,0040,0
00000081,00000064,SG23,1,ST,L,0,0050,0
00000081,00000065,SG25,1,ST,L,0,0060,0
00000081,00000066,RM20,1,ST,L,0,0070,0
00000081,00000067,SG22,1,ST,L,0,0090,0
00000081,00000068,SG124,1,ST,L,0,0100,0
00000081,00000069,,1,ST,T,0,0110,0
00000081,00000070,RM20,1,ST,L,0,0080,0
00000083,00000012,RM20,100,ST,L,0,0110,0
00000081,00000072,RM122,1,ST,L,0,0020,0
00000081,00000073,RM128,1,ST,L,0,0030,0
00000081,00000074,RM120,1,ST,L,0,0040,0
00000081,00000075,SG23,1,ST,L,0,0050,0
00000081,00000076,SG25,1,ST,L,0,0060,0
00000081,00000077,RM20,1,ST,L,0,0070,0
00000081,00000078,RM27,1,ST,L,0,0080,0
00000081,00000079,SG22,1,ST,L,0,0090,0
00000081,00000080,SG124,1,ST,L,0,0100,0
00000081,00000081,,1,ST,T,0,0110,0
00000081,00000071,RM20,100,ST,L,0,0010,0
00000004,00000001,SP005,1,ST,L,0,,0
00000004,00000002,SP002,1,ST,L,0,,0
00000004,00000003,SP003,1,ST,L,0,,0
00000004,00000004,SP001,1,ST,L,0,,0
00000005,00000001,SP005,1,ST,L,0,,0
00000005,00000002,SP001,1,ST,L,0,,0
00000005,00000003,SP002,1,ST,L,0,,0
00000005,00000004,SP003,1,ST,L,0,,0
00000006,00000001,SP003,1,ST,L,0,,0
00000006,00000002,SP005,1,ST,L,0,,0
00000006,00000003,SP001,1,ST,L,0,,0
00000006,00000004,SP002,1,ST,L,0,,0
00000007,00000001,SP005,1,ST,L,0,,0
00000007,00000002,SP002,1,ST,L,0,,0
00000007,00000003,SP003,1,ST,L,0,,0
00000007,00000004,SP001,1,ST,L,0,,0
00000008,00000001,SP005,1,ST,L,0,,0
00000008,00000002,SP001,1,ST,L,0,,0
00000008,00000003,SP003,1,ST,L,0,,0
00000008,00000004,SP002,1,ST,L,0,,0
00000007,00000048,RM27,1,ST,L,0,0110,0
00000007,00000047,SG25,1,ST,L,0,0060,0
00000007,00000049,RM122,1,ST,L,0,0020,0
00000007,00000051,SG124,1,ST,L,0,0070,0
00000007,00000052,RM128,1,ST,L,0,0030,0
00000007,00000053,SG21,1,ST,L,0,0010,0
00000007,00000054,SG23,1,ST,L,0,0050,0
00000007,00000055,RM20,2,ST,L,0,0080,0
00000007,00000056,SG22,1,ST,L,0,0090,0
00000007,00000057,,1,ST,T,0,0100,0
00000007,00000050,RM129,2,ST,L,0,0040,0
00000127,00000012,RM27_1,100,ST,L,0,0100,0
00000129,00000012,RM27_1,100,ST,L,0,0100,0
00000130,00000012,RM27_1,100,ST,L,0,0100,0
00000156,00000001,SF-FL-COMB,1,ST,L,0,0010,0
00000156,00000002,SF-FL-TIRE-CUSH,4,ST,L,0,0020,0
00000156,00000003,SF-FL-ELECTRIC,1,ST,L,0,0030,0
00000156,00000004,SF-FL-TIRE-PNEU,4,ST,L,0,0040,0
00000156,00000005,SF-FL-CWEIGHT,1,ST,L,0,0050,0
00000084,00000013,RMPI001,86.015,KG,L,0,0010,0
00000084,00000014,RMPI002,2,KG,L,0,0020,0
00000084,00000015,RMPI003,3,KG,L,0,0030,0
00000084,00000016,RMPI004,4,KG,L,0,0040,0
00000171,00000001,SG21,1,ST,L,0,0010,0
00000171,00000002,SG22,1,ST,L,0,0020,0
00000171,00000003,RM122,1,ST,L,0,0030,0
00000171,00000004,RM128,1,ST,L,0,0040,0
00000171,00000005,RM120,1,ST,L,0,0050,0
00000171,00000006,SG23,1,ST,L,0,0060,0
00000171,00000007,SG25,1,ST,L,0,0070,0
00000171,00000008,SG124,1,ST,L,0,0080,0
00000171,00000009,RM20,1,ST,L,0,0090,0
00000171,00000010,,1,ST,T,0,0100,0
00000171,00000011,RM27,1,ST,L,0,0110,0
00000171,00000012,RM129,1,ST,L,0,0120,0
00000172,00000001,SG21,1,ST,L,0,0010,0
00000172,00000002,SG22,1,ST,L,0,0020,0
00000172,00000003,SG23,1,ST,L,0,0060,0
00000172,00000004,SG25,1,ST,L,0,0070,0
00000172,00000005,,1,ST,T,0,0100,0
00000172,00000007,SG124,1,ST,L,0,0080,0
00000172,00000008,RM120,1,ST,L,0,0050,0
00000172,00000009,RM128,1,ST,L,0,0040,0
00000172,00000010,RM122,1,ST,L,0,0030,0
00000174,00000001,SG21,1,ST,L,0,0010,0
00000174,00000002,SG22,1,ST,L,0,0020,0
00000174,00000003,RM122,1,ST,L,0,0030,0
00000174,00000004,RM128,1,ST,L,0,0040,0
00000174,00000005,RM120,1,ST,L,0,0050,0
00000174,00000006,SG23,1,ST,L,0,0060,0
00000174,00000007,SG25,1,ST,L,0,0070,0
00000174,00000008,SG124,1,ST,L,0,0080,0
00000174,00000009,RM20,1,ST,L,0,0090,0
00000174,00000010,RM27,1,ST,L,0,0100,0
00000174,00000011,,1,ST,T,0,0110,0
00000174,00000012,SG21,2,ST,L,0,0010,0
00000174,00000013,SG22,1,ST,L,0,0020,0
00000174,00000014,SG23,1,ST,L,0,0060,0
00000174,00000015,SG25,1,ST,L,0,0070,0
00000174,00000016,,1,ST,T,0,0110,0
00000174,00000017,RM27,1,ST,L,0,0100,0
00000174,00000018,RM20,1,ST,L,0,0090,0
00000174,00000019,SG124,1,ST,L,0,0080,0
00000174,00000020,RM120,1,ST,L,0,0050,0
00000174,00000021,RM128,1,ST,L,0,0040,0
00000174,00000022,RM122,1,ST,L,0,0030,0
00000175,00000001,SG21,1,ST,L,0,0010,0
00000175,00000003,SG23,1,ST,L,0,0060,0
00000175,00000004,SG25,1,ST,L,0,0070,0
00000175,00000005,,1,ST,T,0,0110,0
00000175,00000006,RM27,1,ST,L,0,0100,0
00000175,00000007,RM20,1,ST,L,0,0090,0
00000175,00000008,SG124,1,ST,L,0,0080,0
00000175,00000009,RM120,1,ST,L,0,0050,0
00000175,00000010,RM128,1,ST,L,0,0040,0
00000175,00000011,RM122,1,ST,L,0,0030,0
00000175,00000012,RM27_1,1,ST,L,0,0120,0
00000176,00000001,SG21,1,ST,L,0,0010,0
00000176,00000002,SG22,1,ST,L,0,0020,0
00000176,00000003,SG23,1,ST,L,0,0060,0
00000176,00000004,SG25,1,ST,L,0,0070,0
00000176,00000005,,1,ST,T,0,0100,0
00000176,00000007,RM20,1,ST,L,0,0090,0
00000176,00000008,SG124,1,ST,L,0,0080,0
00000176,00000009,RM120,1,ST,L,0,0050,0
00000176,00000010,RM128,1,ST,L,0,0040,0
00000176,00000011,RM122,1,ST,L,0,0030,0
00000174,00000023,SG21,2,ST,L,0,0010,0
00000174,00000025,SG23,1,ST,L,0,0060,0
00000174,00000026,SG25,1,ST,L,0,0070,0
00000174,00000027,,1,ST,T,0,0110,0
00000174,00000028,RM27,1,ST,L,0,0100,0
00000174,00000029,RM20,1,ST,L,0,0090,0
00000174,00000030,SG124,1,ST,L,0,0080,0
00000174,00000031,RM120,1,ST,L,0,0050,0
00000174,00000032,RM128,1,ST,L,0,0040,0
00000174,00000033,RM122,1,ST,L,0,0030,0
00000172,00000011,RM129,100,ST,L,0,0090,0
00000172,00000006,RM20,5,ST,L,0,0090,0
00000176,00000013,RM120,1,ST,L,0,0110,0
00000176,00000014,RM129,2,ST,L,0,0120,0
00000175,00000015,SG23,1,ST,L,0,0060,0
00000175,00000017,,1,ST,T,0,0110,0
00000175,00000018,RM27,1,ST,L,0,0100,0
00000175,00000019,RM20,1,ST,L,0,0090,0
00000175,00000020,SG124,1,ST,L,0,0080,0
00000175,00000021,RM120,1,ST,L,0,0050,0
00000175,00000022,RM128,1,ST,L,0,0040,0
00000175,00000023,RM122,1,ST,L,0,0030,0
00000175,00000024,RM27_1,1,ST,L,0,0120,0
00000175,00000013,RM128,100,ST,L,0,0010,0
00000175,00000016,SG25,1,ST,L,0,0070,0
00000036,00000002,SG22,1,ST,L,0,0020,0
00000036,00000003,RM122,1,ST,L,0,0030,0
00000036,00000004,RM128,1,ST,L,0,0040,0
00000036,00000005,RM120,1,ST,L,0,0050,0
00000036,00000006,SG23,1,ST,L,0,0060,0
00000036,00000007,SG25,1,ST,L,0,0070,0
00000036,00000008,SG124,1,ST,L,0,0080,0
00000036,00000009,RM20,1,ST,L,0,0090,0
00000036,00000010,,1,ST,T,0,0100,0
00000036,00000011,RM27,1,ST,L,0,0110,0
00000036,00000012,SG21,1,ST,L,0,0010,0
00000036,00000013,SG22,1,ST,L,0,0020,0
00000036,00000014,RM122,1,ST,L,0,0030,0
00000036,00000015,RM128,1,ST,L,0,0040,0
00000036,00000016,RM120,1,ST,L,0,0050,0
00000036,00000017,SG23,1,ST,L,0,0060,0
00000036,00000018,SG25,1,ST,L,0,0070,0
00000036,00000019,SG124,1,ST,L,0,0080,0
00000036,00000020,RM20,1,ST,L,0,0090,0
00000036,00000021,,1,ST,T,0,0100,0
00000036,00000022,RM27,1,ST,L,0,0110,0
00000036,00000023,SG21,1,ST,L,0,0010,0
00000036,00000024,SG22,1,ST,L,0,0020,0
00000036,00000025,RM122,1,ST,L,0,0030,0
00000036,00000026,RM128,1,ST,L,0,0040,0
00000036,00000027,RM120,1,ST,L,0,0050,0
00000036,00000028,SG23,1,ST,L,0,0060,0
00000036,00000029,SG25,1,ST,L,0,0070,0
00000036,00000030,SG124,1,ST,L,0,0080,0
00000036,00000031,RM20,5,ST,L,0,0090,0
00000036,00000032,,1,ST,T,0,0100,0
00000036,00000033,RM20,100,ST,L,0,0110,0
00002326,00000003,RM122,100,ST,L,0,0030,0
00002326,00000004,RM128,100,ST,L,0,0040,0
00002326,00000005,SG25,100,ST,L,0,0070,0
00002326,00000006,SG124,100,ST,L,0,0080,0
00002326,00000007,RM20,100,ST,L,0,0090,0
00002326,00000008,RM27,100,ST,L,0,0100,0
00002327,00000001,SG21,100,ST,L,0,0010,0
00002327,00000002,SG22,100,ST,L,0,0020,0
00002327,00000003,RM122,100,ST,L,0,0030,0
00002327,00000004,RM128,100,ST,L,0,0040,0
00002327,00000005,SG25,100,ST,L,0,0070,0
00002327,00000006,SG124,100,ST,L,0,0080,0
00002327,00000007,RM20,100,ST,L,0,0090,0
00002327,00000008,RM27,100,ST,L,0,0100,0
00002328,00000001,RM1420,500,L,L,0,0010,0
00002328,00000002,RM1430,120,KG,L,0,0020,0
00002328,00000003,SG7100,-10,KG,L,0,0030,0
00002328,00000004,SG9100,-400,L,L,0,0040,0
00002328,00000005,SG8100,-50,L,L,0,0050,0
00002329,00000001,SG1010,1000,L,L,0,0010,0
00002330,00000001,SG1010,100,L,L,0,0010,0
00002330,00000002,SG22,10,ST,L,0,0020,0
00002330,00000003,RM1420,100,L,L,0,0030,0
00002330,00000004,RM15,10,ST,L,0,0040,0
00002330,00000005,SG2200,100,KG,L,0,0050,0
00002330,00000006,PIP01,100,L,N,0,0060,0
00002331,00000001,SG6100,100,KG,L,0,0010,0
00002331,00000002,RM15,10,ST,L,0,0020,0
00002331,00000003,SG23,10,ST,L,0,0030,0
00002331,00000004,RM128,10,ST,L,0,0040,0
00002332,00000001,RM09,100,KG,L,0,0010,0
00002332,00000002,RM1420,500,L,L,0,0020,0
00002332,00000003,RM1430,100,KG,L,0,0030,0
00002333,00000001,FG6500,100,KG,L,0,0010,0
00002333,00000002,SG2200,900,KG,L,0,0020,0
00002334,00000001,AVC_RBT_CNTRL_CAB,1,ST,L,0,0010,0
00002334,00000002,AVC_RBT_CNTRL_BRD,1,ST,L,0,0020,0
00002337,00000002,AVC_RBT_APPL_UNIT,1,ST,N,0,0100,0
00002337,00000001,AVC_RBT_ROBOT,1,ST,N,0,0010,0
00002336,00000002,,1,ST,K,0,0020,0
00002336,00000001,,1,ST,K,0,0010,0
00002336,00000003,AVC_RBT_BASE_FRAME,1,ST,L,0,0030,0
00002335,00000001,,1,ST,K,0,0010,0
00002335,00000002,AVC_RBT_CNTRL_UNIT,1,ST,N,0,0020,0
00000007,00000061,SG21,1,ST,L,0,0110,0
00000009,00000001,TG11,1,ST,L,0,,0
00000010,00000001,SP005,1,ST,L,0,,0
00000010,00000002,SP001,1,ST,L,0,,0
00000010,00000003,SP002,1,ST,L,0,,0
00000010,00000004,SP003,1,ST,L,0,,0
00000011,00000001,SP005,1,ST,L,0,,0
00000011,00000002,SP001,1,ST,L,0,,0
00000011,00000003,SP002,1,ST,L,0,,0
00000011,00000004,SP003,1,ST,L,0,,0
00000012,00000001,SP005,1,ST,L,0,,0
00000012,00000002,SP001,1,ST,L,0,,0
00000012,00000003,SP002,1,ST,L,0,,0
00000012,00000004,SP003,1,ST,L,0,,0
00000013,00000001,SP005,1,ST,L,0,,0
00000013,00000002,SP001,1,ST,L,0,,0
00000013,00000003,SP002,1,ST,L,0,,0
00000013,00000004,SP003,1,ST,L,0,,0
00000014,00000002,SP001,1,ST,L,0,,0
00000014,00000001,SP005,1,ST,L,0,,0
00000014,00000003,SP002,1,ST,L,0,,0
00000014,00000004,SP003,1,ST,L,0,,0
00000128,00000002,RM27_1,100,ST,L,0,0010,0
00000128,00000003,RM27,100,ST,L,0,0010,0
00000128,00000005,RM27_1,100,ST,L,0,0010,0
00000128,00000006,RM27_1,100,ST,L,0,0010,0
00000007,00000058,SG21,100,ST,L,0,0010,0
00000007,00000059,RM27_1,100,ST,L,0,0100,0
00000007,00000002,SG21,100,ST,L,0,0010,0
00000007,00000011,RM27,100,ST,L,0,0100,0
00000188,00000002,SG22,1,ST,L,0,0020,0
00000188,00000001,SG21,1,ST,L,0,0010,0
00000188,00000003,SG23,1,ST,L,0,0030,0
00000188,00000004,SG25,1,ST,L,0,0040,0
00000188,00000005,RM122,1,ST,L,0,0050,0
00000188,00000006,RM120,1,ST,L,0,0060,0
00000188,00000007,RM128,1,ST,L,0,0070,0
00000188,00000008,RM20,1,EA,L,0,0080,0
00000188,00000009,RM27,1,ST,L,0,0090,0
00000188,00000010,SG124,1,ST,L,0,0100,0
00000188,00000011,,1,ST,T,0,0110,0
00000188,00000012,SG21,2,ST,L,0,0010,0
00000188,00000013,SG22,1,ST,L,0,0020,0
00000188,00000014,SG23,1,ST,L,0,0030,0
00000188,00000015,RM20,1,EA,L,0,0080,0
00000188,00000016,RM128,1,ST,L,0,0070,0
00000188,00000017,RM122,1,ST,L,0,0050,0
00000188,00000018,,1,ST,T,0,0110,0
00000188,00000019,RM27,1,ST,L,0,0090,0
00000188,00000020,RM120,1,ST,L,0,0060,0
00000188,00000021,SG25,1,ST,L,0,0040,0
00000188,00000022,SG124,1,ST,L,0,0100,0
00000189,00000001,SG21,1,ST,L,0,0010,0
00000189,00000002,SG22,1,ST,L,0,0020,0
00000189,00000003,SG23,1,ST,L,0,0030,0
00000189,00000004,RM20,1,EA,L,0,0080,0
00000189,00000005,RM128,1,ST,L,0,0070,0
00000189,00000006,RM122,1,ST,L,0,0050,0
00000189,00000007,,1,ST,T,0,0110,0
00000189,00000008,RM27,1,ST,L,0,0090,0
00000189,00000009,RM120,1,ST,L,0,0060,0
00000189,00000010,SG25,1,ST,L,0,0040,0
00000189,00000011,SG124,1,ST,L,0,0100,0
00000189,00000012,RM27_1,1,ST,L,0,0120,0
00000190,00000001,SG21,1,ST,L,0,0010,0
00000190,00000002,SG22,1,ST,L,0,0020,0
00000191,00000013,SG22,3,ST,L,0,0020,0
00000191,00000014,RM120,4,ST,L,0,0050,0
00000190,00000013,RM12,100,ST,L,0,0090,0
00000188,00000025,SG23,1,ST,L,0,0030,0
00000188,00000026,SG25,1,ST,L,0,0040,0
00000188,00000027,RM122,1,ST,L,0,0050,0
00000188,00000028,RM120,1,ST,L,0,0060,0
00000188,00000029,RM128,1,ST,L,0,0070,0
00000188,00000030,RM20,1,EA,L,0,0080,0
00000188,00000031,RM27,1,ST,L,0,0090,0
00000188,00000032,SG124,1,ST,L,0,0100,0
00000188,00000033,,1,ST,T,0,0110,0
00000192,00000012,RM27,1,EA,L,0,0100,0
00000192,00000013,SG21,2,ST,L,0,0010,0
00000015,00000001,TG11,1,ST,L,0,,0
00000020,00000001,AVC_RBT_BASE_FRAME,2,ST,L,0,0030,0
00000021,00000001,SF-FL-COMB,1,ST,L,0,0010,0
00000021,00000002,SF-FL-ELECTRIC,1,ST,L,0,0010,0
00000021,00000003,SF-FL-TIRE-CUSH,4,ST,L,0,0020,0
00000021,00000004,SF-FL-TIRE-PNEU,4,ST,L,0,0020,0
00000021,00000005,SF-FL-CWEIGHT,1,ST,L,0,0030,0
00000021,00000006,,1,ST,K,0,0040,0
00000022,00000001,EWMS4-502,4,ST,L,0,0010,0
00000022,00000002,EWMS4-503,8,ST,L,0,0020,0
00000022,00000003,EWMS4-601,32,ST,L,0,0030,0
00000050,00000006,,1,ST,K,0,0040,0
00000050,00000001,SF-FL-COMB,1,ST,L,0,0010,0
00000050,00000002,SF-FL-ELECTRIC,1,ST,L,0,0010,0
00000050,00000003,SF-FL-TIRE-CUSH,4,ST,L,0,0020,0
00000050,00000004,SF-FL-TIRE-PNEU,4,ST,L,0,0020,0
00000050,00000005,SF-FL-CWEIGHT,1,ST,L,0,0030,0
00000051,00000003,EWMS4-601,32,ST,L,0,0030,0
00000051,00000001,EWMS4-502,4,ST,L,0,0010,0
00000051,00000002,EWMS4-503,8,ST,L,0,0020,0
00000056,00000001,SF-FL-COMB,1,ST,L,0,0010,0
00000056,00000002,SF-FL-ELECTRIC,1,ST,L,0,0010,0
00000056,00000003,SF-FL-CWEIGHT,1,ST,L,0,0020,0
00000056,00000004,SF-FL-TIRE-CUSH,4,ST,L,0,0030,0
00000056,00000005,,1,ST,K,0,0040,0
00000056,00000006,SF-FL-TIRE-PNEU,4,ST,L,0,0030,0
00000091,00000001,SF-FL-COMB,1,ST,L,0,0010,0
00000091,00000002,SF-FL-ELECTRIC,1,ST,L,0,0010,0
00000091,00000003,SF-FL-TIRE-CUSH,4,ST,L,0,0020,0
00000091,00000004,SF-FL-TIRE-PNEU,4,ST,L,0,0020,0
00000091,00000005,SF-FL-CWEIGHT,1,ST,L,0,0030,0
00000091,00000007,,1,ST,K,0,0040,0
00000088,00000001,SG-CFP-COUPLER,1,EA,L,0,0010,0
00000088,00000002,SG-CFP-HOUSING,1,EA,L,0,0020,0
00000088,00000003,SG-CFP-SEAL,1,EA,L,0,0030,0
00000088,00000004,SG-CFP-IMPELLER,1,EA,L,0,0040,0
00000122,00000001,FG6500,100,KG,L,0,0010,0
00000068,00000006,SG-CFP-B-BRNG,1,EA,L,0,0060,0
00000068,00000007,SG-CFP-INBRD_CVR,1,EA,L,0,0070,0
00000068,00000008,SG-CFP-SHAFT,1,EA,L,0,0080,0
00000068,00000009,SG-CFP-BRNG-BRKT,1,EA,L,0,0090,0
00000068,00000010,SG-CFP-CON_BK,1,EA,L,0,0100,0
