MATNR,BWKEY,BKLAS,STPRS,VERPR,VPRSV
RMJIT01,2010,3000,25,0,S
RMJIT02,2010,3000,25,0,S
SGJIT01,2010,7900,375,0,S
SGJIT02,2010,7900,375,0,S
RM1420,2010,3000,1.96,0,S
RM1430,2010,3000,24.47,0,S
SG2200,2010,7900,456.27,0,S
SG7100,2010,7900,0.49,0,S
SG8100,2010,7900,36.7,0,S
SG9100,2010,7900,36.7,0,S
SG1010,2010,7900,37.5,0,S
PIP01,2010,3000,0,3,V
FG29-1,2010,7920,83.54,0,S
FG6200,2010,7920,154.52,0,S
SG6100,2010,7900,58.31,0,S
FG6500,2010,7920,78.69,0,S
AVC_RBT_BASE_FRAME,2010,7900,100,0,S
AVC_RBT_CNTRL_CAB,2010,3100,13.5,13.5,V
AVC_RBT_D_ARM_50,2010,7900,3100,0,S
AVC_RBT_L_ARM_45,2010,7900,60,0,S
AVC_RBT_SEALING,2010,3100,13.5,13.5,V
AVC_RBT_APPL_UNIT,2010,7920,100000,0,S
AVC_RBT_BUNDLE,2010,7920,100000,0,S
AVC_RBT_CNTRL_BRD,2010,3100,325,325,V
AVC_RBT_CNTRL_UNIT,2010,7920,100000,0,S
AVC_RBT_ROBOT,2010,7920,100000,0,S
TG11,1310,3100,94.5,94.5,V
FG126,1310,7920,130.55,0,S
RM12,1310,3000,7,0,S
RM120,1310,3000,8.75,0,S
RM122,1310,3000,5.25,0,S
RM124,1310,3000,2.45,0,S
RM128,1310,3000,11.55,0,S
RM13,1310,3000,3.5,0,S
RM14,1310,3000,5.25,0,S
RM16,1310,3000,1.75,0,S
RM20,1310,3000,9.1,0,S
RM27,1310,3000,5.25,0,S
SG124,1310,7900,3.64,0,S
SG21,1310,7900,10.5,0,S
SG22,1310,7900,18.9,0,S
SG224,1310,7900,3.64,0,S
SG25,1310,7900,40.25,0,S
FG29,1310,7920,6.16,0,S
RM09,1310,3000,0.56,0,S
RM15,1310,3000,1.4,0,S
RM19,1310,3000,0.84,0,S
RM30,1310,3000,0.07,0,S
SG24,1310,7900,1.19,0,S
SG23,1310,7900,13.16,0,S
RM129,1310,3000,11.55,0,S
FG130,1310,7920,243.2,0,S
SG30,1310,7900,114,0,S
FG228,1310,7920,205,0,S
SP001,1310,3040,780,0,S
SP002,1310,3040,800,0,S
SP003,1310,3040,800,0,S
SP004,1310,3040,780,0,S
SP005,1310,3040,800,0,S
SP006,1310,3040,800,0,S
RM33,1310,3000,3.8,0,S
RM34,1310,3000,5.7,0,S
SG27,1310,7900,14.29,0,S
FG233,1310,7920,136.5,0,S
RM233-1,1310,3000,19.5,0,S
RM233-2,1310,3000,19.5,0,S
RM233-4,1310,3000,19.5,0,S
RM234,1310,3000,22.75,0,S
SG233,1310,7900,27.3,0,S
RM235,1310,3000,26.6,0,S
SG234,1310,7900,31.92,0,S
FG129,1310,7920,256,0,S
SG29,1310,7900,120,0,S
RMPI001,1310,3000,0.61,0,S
RMPI002,1310,3000,7.6,0,S
RMPI003,1310,3000,9.5,0,S
RMPI004,1310,3000,5.7,0,S
RMPI005,1310,3000,2.66,0,S
SGPI001,1310,7900,3.95,0,S
SGPI001-V00,1310,7900,3.95,0,S
QM006,1310,7900,6.69,0,S
SDBOMERLAHD,1310,3100,50,50,V
SDBOMERLAIT01,1310,3100,13.5,13.5,V
SDBOMERLAIT02,1310,3100,13.5,13.5,V
SDBOMLUMFHD,1310,3100,50,50,V
SDBOMLUMFIT01,1310,3100,13.5,13.5,V
SDBOMLUMFIT02,1310,3100,13.5,13.5,V
CM-FL-V01,1310,7920,4000,0,S
SF-FL-COMB,1310,7900,3100,0,S
SF-FL-CWEIGHT,1310,7900,110,0,S
SF-FL-ELECTRIC,1310,7900,2900,0,S
SF-FL-TIRE-CUSH,1310,7900,90,0,S
SF-FL-TIRE-PNEU,1310,7900,100,0,S
CM-MLFL-KM-VXX,1310,7920,31509.6,0,S
SF-FL-FORKSEAT-VXX,1310,7900,24419.94,0,S
CM-FL-V00,1310,7920,4000,0,S
FG-FL-MV-V00,1310,7920,4000,0,S
FG-FL-MV-V01,1310,7920,4000,0,S
FG-FL-MV-V02,1310,7920,4000,0,S
EWMS4-50,1310,7920,200,0,S
EWMS4-502,1310,3000,20,0,S
EWMS4-503,1310,3000,5,0,S
EWMS4-601,1310,3000,1,0,S
F-10A,1310,7920,330.85,0,S
F-10B,1310,7920,393.87,0,S
R-302,1310,3000,11.82,0,S
R-401,1310,3000,7.88,0,S
S-201,1310,7900,196.93,0,S
S-202,1310,7900,118.16,0,S
S-301,1310,7900,39.39,0,S
S-203,1310,7900,12.5,0,S
F-20A,1310,7920,755,0,S
R-311,1310,3000,37,0,S
R-410,1310,3000,7,0,S
R-411,1310,3000,22,0,S
R-412,1310,3000,15,0,S
S-208,1310,7900,226,0,S
S-210,1310,7900,151,0,S
S-310,1310,7900,75,0,S
S-315,1310,7900,37,0,S
SG26,1310,7900,1.88,0,S
FG1_CP,1310,7920,18.65,0,S
RM1_CP,1310,3000,0.08,0,S
RM2_CP,1310,3000,1,0,S
SG1_CP,1310,7900,0.52,0,S
FG2_CP,1310,7920,6.69,0,S
RM5_CP,1310,3000,0.61,0,S
RM7_CP,1310,3000,1.52,0,S
SG2_CP,1310,7900,1.29,0,S
RMJIT01,1310,3000,7.6,0,S
RMJIT02,1310,3000,7.6,0,S
SGJIT01,1310,7900,11.4,0,S
SGJIT02,1310,7900,11.4,0,S
FG111,1310,7920,141.74,0,S
FG111_A,1310,7920,141.74,0,S
FG111_B,1310,7920,141.74,0,S
FG111_C,1310,7920,141.74,0,S
RM27_1,1310,3000,5.7,0,S
RM1420,1310,3000,60.8,0,S
RM1430,1310,3000,7.6,0,S
SG2200,1310,7900,14174,0,S
SG7100,1310,7900,15.2,0,S
SG8100,1310,7900,1.5,0,S
SG9100,1310,7900,11.4,0,S
SG1010,1310,7900,11.4,0,S
PIP01,1310,3000,0,0.91,V
FG29-1,1310,7920,25.84,0,S
FG6200,1310,7920,4772.8,0,S
SG6100,1310,7900,1801.2,0,S
FG6500,1310,7920,2439.6,0,S
AVC_RBT_BASE_FRAME,1310,7900,649.57,0,S
AVC_RBT_CNTRL_CAB,1310,3100,87.69,87.69,V
AVC_RBT_D_ARM_50,1310,7900,20136.75,0,S
AVC_RBT_L_ARM_45,1310,7900,389.74,0,S
AVC_RBT_SEALING,1310,3100,87.69,87.69,V
AVC_RBT_APPL_UNIT,1310,7920,30400,0,S
AVC_RBT_BUNDLE,1310,7920,30400,0,S
AVC_RBT_CNTRL_BRD,1310,3100,98.8,98.8,V
AVC_RBT_CNTRL_UNIT,1310,7920,30400,0,S
AVC_RBT_ROBOT,1310,7920,30400,0,S
TG11,2210,3100,13.5,13.5,V
FG126,2210,7920,18.65,0,S
RM12,2210,3000,1,0,S
RM120,2210,3000,1.25,0,S
RM122,2210,3000,0.75,0,S
RM124,2210,3000,0.35,0,S
RM128,2210,3000,1.65,0,S
RM13,2210,3000,0.5,0,S
RM14,2210,3000,0.75,0,S
RM16,2210,3000,0.25,0,S
RM20,2210,3000,1.3,0,S
RM27,2210,3000,0.75,0,S
SG124,2210,7900,0.52,0,S
SG21,2210,7900,1.5,0,S
SG22,2210,7900,2.7,0,S
SG224,2210,7900,0.52,0,S
SG25,2210,7900,5.75,0,S
FG29,2210,7920,0.88,0,S
RM09,2210,3000,0.08,0,S
RM15,2210,3000,0.2,0,S
RM19,2210,3000,0.12,0,S
RM30,2210,3000,0.01,0,S
SG24,2210,7900,0.17,0,S
SG23,2210,7900,1.88,0,S
RM129,2210,3000,1.65,0,S
FG130,2210,7920,32,0,S
SG30,2210,7900,15,0,S
FG228,2210,7920,27.19,0,S
SP001,2210,3040,130,0,S
SP002,2210,3040,130,0,S
SP003,2210,3040,130,0,S
SP004,2210,3040,130,0,S
SP005,2210,3040,130,0,S
SP006,2210,3040,130,0,S
RM33,2210,3000,0.5,0,S
RM34,2210,3000,0.75,0,S
SG27,2210,7900,1.88,0,S
FG233,2210,7920,20.58,0,S
RM233-1,2210,3000,2.94,0,S
RM233-2,2210,3000,2.94,0,S
RM233-4,2210,3000,2.94,0,S
RM234,2210,3000,3.43,0,S
SG233,2210,7900,4.12,0,S
RM235,2210,3000,3.5,0,S
SG234,2210,7900,4.2,0,S
FG129,2210,7920,32,0,S
SG29,2210,7900,15,0,S
RMPI001,2210,3000,0.08,0,S
RMPI002,2210,3000,1,0,S
RMPI003,2210,3000,1.25,0,S
RMPI004,2210,3000,0.75,0,S
RMPI005,2210,3000,0.35,0,S
SGPI001,2210,7900,0.52,0,S
SGPI001-V00,2210,7900,0.52,0,S
QM006,2210,7900,0.91,0,S
SDBOMERLAHD,2210,3100,50,50,V
SDBOMERLAIT01,2210,3100,13.5,13.5,V
SDBOMERLAIT02,2210,3100,13.5,13.5,V
SDBOMLUMFHD,2210,3100,50,50,V
SDBOMLUMFIT01,2210,3100,13.5,13.5,V
SDBOMLUMFIT02,2210,3100,13.5,13.5,V
CM-FL-V01,2210,7920,4000,0,S
SF-FL-COMB,2210,7900,3100,0,S
SF-FL-CWEIGHT,2210,7900,110,0,S
SF-FL-ELECTRIC,2210,7900,2900,0,S
SF-FL-TIRE-CUSH,2210,7900,90,0,S
SF-FL-TIRE-PNEU,2210,7900,100,0,S
CM-MLFL-KM-VXX,2210,7920,4000,0,S
SF-FL-FORKSEAT-VXX,2210,7900,3100,0,S
CM-FL-V00,2210,7920,4000,0,S
FG-FL-MV-V00,2210,7920,4000,0,S
FG-FL-MV-V01,2210,7920,4000,0,S
FG-FL-MV-V02,2210,7920,4000,0,S
EWMS4-50,2210,7920,200,0,S
EWMS4-502,2210,3000,20,0,S
EWMS4-503,2210,3000,5,0,S
EWMS4-601,2210,3000,1,0,S
F-10A,2210,7920,42,0,S
F-10B,2210,7920,50,0,S
R-302,2210,3000,1.5,0,S
R-401,2210,3000,1,0,S
S-201,2210,7900,25,0,S
S-202,2210,7900,15,0,S
S-301,2210,7900,5,0,S
S-203,2210,7900,12.5,0,S
F-20A,2210,7920,97.39,0,S
R-311,2210,3000,4.87,0,S
R-410,2210,3000,0.97,0,S
R-411,2210,3000,2.92,0,S
R-412,2210,3000,1.95,0,S
S-208,2210,7900,29.22,0,S
S-210,2210,7900,19.48,0,S
S-310,2210,7900,9.74,0,S
S-315,2210,7900,4.87,0,S
SG26,2210,7900,18.8,0,S
FG1_CP,2210,7920,18.65,0,S
RM1_CP,2210,3000,0.08,0,S
RM2_CP,2210,3000,1,0,S
SG1_CP,2210,7900,0.52,0,S
FG2_CP,2210,7920,0.87,0,S
RM5_CP,2210,3000,0.08,0,S
RM7_CP,2210,3000,0.2,0,S
SG2_CP,2210,7900,0.17,0,S
RMJIT01,2210,3000,1,0,S
RMJIT02,2210,3000,1,0,S
SGJIT01,2210,7900,1.5,0,S
SGJIT02,2210,7900,1.5,0,S
FG111,2210,7920,18.65,0,S
FG111_A,2210,7920,18.65,0,S
FG111_B,2210,7920,18.65,0,S
FG111_C,2210,7920,18.65,0,S
RM27_1,2210,3000,0.75,0,S
RM1420,2210,3000,0.08,0,S
RM1430,2210,3000,0.99,0,S
SG2200,2210,7900,18.53,0,S
SG7100,2210,7900,0.02,0,S
SG8100,2210,7900,1.49,0,S
SG9100,2210,7900,1.49,0,S
SG1010,2210,7900,1.5,0,S
PIP01,2210,3000,0,0.12,V
FG29-1,2210,7920,3.33,0,S
FG6200,2210,7920,6.15,0,S
SG6100,2210,7900,2.32,0,S
FG6500,2210,7920,3.11,0,S
AVC_RBT_BASE_FRAME,2210,7900,100,0,S
AVC_RBT_CNTRL_CAB,2210,3100,13.5,13.5,V
AVC_RBT_D_ARM_50,2210,7900,3100,0,S
AVC_RBT_L_ARM_45,2210,7900,60,0,S
AVC_RBT_SEALING,2210,3100,13.5,13.5,V
AVC_RBT_APPL_UNIT,2210,7920,4000,0,S
AVC_RBT_BUNDLE,2210,7920,4000,0,S
AVC_RBT_CNTRL_BRD,2210,3100,13,13,V
AVC_RBT_CNTRL_UNIT,2210,7920,4000,0,S
AVC_RBT_ROBOT,2210,7920,4000,0,S
TG11,1010,3100,13.5,13.5,V
TG11,2910,3100,13.5,13.5,V
FG126,2910,7920,18.65,0,S
RM12,2910,3000,1,0,S
RM120,2910,3000,1.25,0,S
RM122,2910,3000,0.75,0,S
RM124,2910,3000,0.35,0,S
RM128,2910,3000,1.65,0,S
RM13,2910,3000,0.5,0,S
RM14,2910,3000,0.75,0,S
RM16,2910,3000,0.25,0,S
RM20,2910,3000,1.3,0,S
RM27,2910,3000,0.75,0,S
SG124,2910,7900,0.52,0,S
SG21,2910,7900,1.5,0,S
SG22,2910,7900,2.7,0,S
SG224,2910,7900,0.52,0,S
SG25,2910,7900,5.75,0,S
FG29,2910,7920,0.88,0,S
RM09,2910,3000,0.08,0,S
RM15,2910,3000,0.2,0,S
RM19,2910,3000,0.12,0,S
RM30,2910,3000,0.01,0,S
SG24,2910,7900,0.17,0,S
SG23,2910,7900,1.88,0,S
RM129,2910,3000,1.8,0,S
FG130,2910,7920,32,0,S
SG30,2910,7900,15,0,S
FG228,2910,7920,27.19,0,S
SP001,2910,3040,130,0,S
SP002,2910,3040,130,0,S
SP003,2910,3040,130,0,S
SP004,2910,3040,130,0,S
SP005,2910,3040,130,0,S
SP006,2910,3040,130,0,S
RM33,2910,3000,0.5,0,S
RM34,2910,3000,0.75,0,S
SG27,2910,7900,1.88,0,S
FG233,2910,7920,21,0,S
RM233-1,2910,3000,3,0,S
RM233-2,2910,3000,3,0,S
RM233-4,2910,3000,3,0,S
RM234,2910,3000,3.5,0,S
SG233,2910,7900,4.2,0,S
RM235,2910,3000,3.5,0,S
SG234,2910,7900,4.2,0,S
FG129,2910,7920,32,0,S
SG29,2910,7900,15,0,S
RMPI001,2910,3000,0.08,0,S
RMPI002,2910,3000,1,0,S
RMPI003,2910,3000,1.25,0,S
RMPI004,2910,3000,0.75,0,S
RMPI005,2910,3000,0.35,0,S
SGPI001,2910,7900,0.52,0,S
SGPI001-V00,2910,7900,0.52,0,S
QM006,2910,7900,0.88,0,S
SDBOMERLAHD,2910,3100,50,50,V
SDBOMERLAIT01,2910,3100,13.5,13.5,V
SDBOMERLAIT02,2910,3100,13.5,13.5,V
SDBOMLUMFHD,2910,3100,50,50,V
SDBOMLUMFIT01,2910,3100,13.5,13.5,V
SDBOMLUMFIT02,2910,3100,13.5,13.5,V
CM-FL-V01,2910,7920,4000,0,S
SF-FL-COMB,2910,7900,3100,0,S
SF-FL-CWEIGHT,2910,7900,110,0,S
SF-FL-ELECTRIC,2910,7900,2900,0,S
SF-FL-TIRE-CUSH,2910,7900,90,0,S
SF-FL-TIRE-PNEU,2910,7900,100,0,S
CM-MLFL-KM-VXX,2910,7920,4000,0,S
SF-FL-FORKSEAT-VXX,2910,7900,3100,0,S
CM-FL-V00,2910,7920,4000,0,S
FG-FL-MV-V00,2910,7920,4000,0,S
FG-FL-MV-V01,2910,7920,4000,0,S
FG-FL-MV-V02,2910,7920,4000,0,S
EWMS4-50,2910,7920,200,0,S
EWMS4-502,2910,3000,20,0,S
EWMS4-503,2910,3000,5,0,S
EWMS4-601,2910,3000,1,0,S
F-10A,2910,7920,42,0,S
F-10B,2910,7920,50,0,S
R-302,2910,3000,1.5,0,S
R-401,2910,3000,1,0,S
S-201,2910,7900,25,0,S
S-202,2910,7900,15,0,S
S-301,2910,7900,5,0,S
S-203,2910,7900,12.5,0,S
F-20A,2910,7920,100,0,S
R-311,2910,3000,5,0,S
R-410,2910,3000,1,0,S
R-411,2910,3000,3,0,S
R-412,2910,3000,2,0,S
S-208,2910,7900,30,0,S
S-210,2910,7900,20,0,S
S-310,2910,7900,10,0,S
S-315,2910,7900,5,0,S
SG26,2910,7900,1.88,0,S
FG1_CP,2910,7920,18.65,0,S
RM1_CP,2910,3000,0.08,0,S
RM2_CP,2910,3000,1,0,S
SG1_CP,2910,7900,0.52,0,S
FG2_CP,2910,7920,0.88,0,S
RM5_CP,2910,3000,0.08,0,S
RM7_CP,2910,3000,0.2,0,S
SG2_CP,2910,7900,0.17,0,S
RMJIT01,2910,3000,1,0,S
RMJIT02,2910,3000,1,0,S
SGJIT01,2910,7900,1.5,0,S
SGJIT02,2910,7900,1.5,0,S
FG111,2910,7920,18.65,0,S
FG111_A,2910,7920,18.65,0,S
FG111_B,2910,7920,18.65,0,S
FG111_C,2910,7920,18.65,0,S
RM27_1,2910,3000,0.75,0,S
RM1420,2910,3000,0.08,0,S
RM1430,2910,3000,1,0,S
SG2200,2910,7900,18.65,0,S
SG7100,2910,7900,0.02,0,S
SG8100,2910,7900,1.5,0,S
SG9100,2910,7900,1.5,0,S
SG1010,2910,7900,1.5,0,S
PIP01,2910,3000,0,0.12,V
FG29-1,2910,7920,3.4,0,S
FG6200,2910,7920,6.28,0,S
SG6100,2910,7900,2.37,0,S
FG6500,2910,7920,3.21,0,S
AVC_RBT_BASE_FRAME,2910,7900,100,0,S
AVC_RBT_CNTRL_CAB,2910,3100,13.5,13.5,V
AVC_RBT_D_ARM_50,2910,7900,3100,0,S
AVC_RBT_L_ARM_45,2910,7900,60,0,S
AVC_RBT_SEALING,2910,3100,13.5,13.5,V
AVC_RBT_APPL_UNIT,2910,7920,4000,0,S
AVC_RBT_BUNDLE,2910,7920,4000,0,S
AVC_RBT_CNTRL_BRD,2910,3100,13,13,V
AVC_RBT_CNTRL_UNIT,2910,7920,4000,0,S
AVC_RBT_ROBOT,2910,7920,4000,0,S
TG11,1410,3100,13.5,13.5,V
FG126,1410,7920,18.65,0,S
FG29,1410,7920,0.88,0,S
RM09,1410,3000,0.08,0,S
RM12,1410,3000,1,0,S
RM120,1410,3000,1.25,0,S
RM122,1410,3000,0.75,0,S
RM124,1410,3000,0.35,0,S
RM128,1410,3000,1.65,0,S
RM13,1410,3000,0.5,0,S
RM14,1410,3000,0.75,0,S
RM15,1410,3000,0.2,0,S
RM16,1410,3000,0.25,0,S
RM19,1410,3000,0.12,0,S
RM20,1410,3000,1.3,0,S
RM27,1410,3000,0.75,0,S
RM30,1410,3000,0.01,0,S
SG124,1410,7900,0.52,0,S
SG21,1410,7900,1.5,0,S
SG22,1410,7900,2.7,0,S
SG224,1410,7900,0.52,0,S
SG23,1410,7900,1.88,0,S
SG24,1410,7900,0.17,0,S
SG25,1410,7900,5.75,0,S
RM129,1410,3000,1.65,0,S
FG130,1410,7920,32,0,S
SG30,1410,7900,15,0,S
FG228,1410,7920,27.19,0,S
SP001,1410,3040,130,0,S
SP002,1410,3040,130,0,S
SP003,1410,3040,130,0,S
SP004,1410,3040,130,0,S
SP005,1410,3040,130,0,S
SP006,1410,3040,130,0,S
FG233,1410,7920,21,0,S
RM233-1,1410,3000,3,0,S
RM233-2,1410,3000,3,0,S
RM233-4,1410,3000,3,0,S
RM234,1410,3000,3.5,0,S
RM235,1410,3000,3.5,0,S
SG233,1410,7900,4.2,0,S
SG234,1410,7900,4.2,0,S
FG129,1410,7920,32,0,S
SG29,1410,7900,15,0,S
SGPI001,1410,7900,0.52,0,S
RMPI001,1410,3000,0.08,0,S
RMPI002,1410,3000,1,0,S
RMPI003,1410,3000,1.25,0,S
RMPI004,1410,3000,0.75,0,S
RMPI005,1410,3000,0.35,0,S
SGPI001-V00,1410,7900,0.52,0,S
QM006,1410,7900,0.88,0,S
SDBOMERLAHD,1410,3100,50,50,V
SDBOMERLAIT01,1410,3100,13.5,13.5,V
SDBOMERLAIT02,1410,3100,13.5,13.5,V
SDBOMLUMFHD,1410,3100,50,50,V
SDBOMLUMFIT01,1410,3100,13.5,13.5,V
SDBOMLUMFIT02,1410,3100,13.5,13.5,V
CM-FL-V01,1410,7920,4000,0,S
SF-FL-COMB,1410,7900,3100,0,S
SF-FL-CWEIGHT,1410,7900,110,0,S
SF-FL-ELECTRIC,1410,7900,2900,0,S
SF-FL-TIRE-CUSH,1410,7900,90,0,S
SF-FL-TIRE-PNEU,1410,7900,100,0,S
CM-MLFL-KM-VXX,1410,7920,4000,0,S
SF-FL-FORKSEAT-VXX,1410,7900,3100,0,S
CM-FL-V00,1410,7920,4000,0,S
FG-FL-MV-V00,1410,7920,4000,0,S
FG-FL-MV-V01,1410,7920,4000,0,S
FG-FL-MV-V02,1410,7920,4000,0,S
RM33,1410,3000,0.5,0,S
RM34,1410,3000,0.75,0,S
SG27,1410,7900,1.88,0,S
SG26,1410,7900,1.88,0,S
F-10A,1410,7920,42,0,S
F-10B,1410,7920,50,0,S
R-302,1410,3000,1.5,0,S
R-401,1410,3000,1,0,S
S-201,1410,7900,25,0,S
S-202,1410,7900,15,0,S
S-203,1410,7900,12.5,0,S
S-301,1410,7900,5,0,S
TG11,1710,3100,13.5,13.78,V
TG11,2510,3100,13.5,13.5,V
FG126,2510,7920,18.65,0,S
RM12,2510,3000,1,0,S
RM120,2510,3000,1.25,0,S
RM122,2510,3000,0.75,0,S
RM124,2510,3000,0.35,0,S
RM128,2510,3000,1.65,0,S
RM13,2510,3000,0.5,0,S
RM14,2510,3000,0.75,0,S
RM16,2510,3000,0.25,0,S
RM20,2510,3000,1.3,0,S
RM27,2510,3000,0.75,0,S
SG124,2510,7900,0.52,0,S
SG21,2510,7900,1.5,0,S
SG22,2510,7900,2.7,0,S
SG224,2510,7900,0.52,0,S
SG25,2510,7900,5.75,0,S
FG29,2510,7920,0.88,0,S
RM09,2510,3000,0.08,0,S
RM15,2510,3000,0.2,0,S
RM19,2510,3000,0.12,0,S
RM30,2510,3000,0.01,0,S
SG24,2510,7900,0.17,0,S
SG23,2510,7900,1.88,0,S
RM129,2510,3000,1.65,0,S
FG130,2510,7920,32,0,S
SG30,2510,7900,15,0,S
FG228,2510,7920,27.19,0,S
SP001,2510,3040,130,0,S
SP002,2510,3040,130,0,S
SP003,2510,3040,130,0,S
SP004,2510,3040,130,0,S
SP005,2510,3040,130,0,S
SP006,2510,3040,130,0,S
RM33,2510,3000,0.5,0,S
RM34,2510,3000,0.75,0,S
SG27,2510,7900,1.88,0,S
FG233,2510,7920,21,0,S
RM233-1,2510,3000,3,0,S
RM233-2,2510,3000,3,0,S
RM233-4,2510,3000,3,0,S
RM234,2510,3000,3.5,0,S
SG233,2510,7900,4.2,0,S
RM235,2510,3000,3.5,0,S
SG234,2510,7900,4.2,0,S
FG129,2510,7920,32,0,S
SG29,2510,7900,15,0,S
RMPI001,2510,3000,0.08,0,S
RMPI002,2510,3000,1,0,S
RMPI003,2510,3000,1.25,0,S
RMPI004,2510,3000,0.75,0,S
RMPI005,2510,3000,0.35,0,S
SGPI001,2510,7900,0.52,0,S
SGPI001-V00,2510,7900,0.52,0,S
QM006,2510,7900,0.88,0,S
SDBOMERLAHD,2510,3100,50,50,V
SDBOMERLAIT01,2510,3100,13.5,13.5,V
SDBOMERLAIT02,2510,3100,13.5,13.5,V
SDBOMLUMFHD,2510,3100,50,50,V
SDBOMLUMFIT01,2510,3100,13.5,13.5,V
SDBOMLUMFIT02,2510,3100,13.5,13.5,V
CM-FL-V01,2510,7920,4000,0,S
SF-FL-COMB,2510,7900,3100,0,S
SF-FL-CWEIGHT,2510,7900,110,0,S
SF-FL-ELECTRIC,2510,7900,2900,0,S
SF-FL-TIRE-CUSH,2510,7900,90,0,S
SF-FL-TIRE-PNEU,2510,7900,100,0,S
CM-MLFL-KM-VXX,2510,7920,4000,0,S
SF-FL-FORKSEAT-VXX,2510,7900,3100,0,S
CM-FL-V00,2510,7920,4000,0,S
FG-FL-MV-V00,2510,7920,4000,0,S
FG-FL-MV-V01,2510,7920,4000,0,S
FG-FL-MV-V02,2510,7920,4000,0,S
EWMS4-50,2510,7920,200,0,S
EWMS4-502,2510,3000,20,0,S
EWMS4-503,2510,3000,5,0,S
EWMS4-601,2510,3000,1,0,S
F-10A,2510,7920,42,0,S
F-10B,2510,7920,50,0,S
R-302,2510,3000,1.5,0,S
R-401,2510,3000,1,0,S
S-201,2510,7900,25,0,S
S-202,2510,7900,15,0,S
S-301,2510,7900,5,0,S
S-203,2510,7900,12.5,0,S
F-20A,2510,7920,100,0,S
R-311,2510,3000,5,0,S
R-410,2510,3000,1,0,S
R-411,2510,3000,3,0,S
R-412,2510,3000,2,0,S
S-208,2510,7900,30,0,S
S-210,2510,7900,20,0,S
S-310,2510,7900,10,0,S
S-315,2510,7900,5,0,S
SG26,2510,7900,1.88,0,S
FG1_CP,2510,7920,18.65,0,S
RM1_CP,2510,3000,0.08,0,S
RM2_CP,2510,3000,1,0,S
SG1_CP,2510,7900,0.52,0,S
FG2_CP,2510,7920,0.88,0,S
RM5_CP,2510,3000,0.08,0,S
RM7_CP,2510,3000,0.2,0,S
SG2_CP,2510,7900,0.17,0,S
RMJIT01,2510,3000,1,0,S
RMJIT02,2510,3000,1,0,S
SGJIT01,2510,7900,1.5,0,S
SGJIT02,2510,7900,1.5,0,S
FG111,2510,7920,18.65,0,S
FG111_A,2510,7920,18.65,0,S
FG111_B,2510,7920,18.65,0,S
FG111_C,2510,7920,18.65,0,S
RM27_1,2510,3000,0.75,0,S
RM1420,2510,3000,0.08,0,S
RM1430,2510,3000,1,0,S
SG2200,2510,7900,18.65,0,S
SG7100,2510,7900,0.02,0,S
SG8100,2510,7900,1.5,0,S
SG9100,2510,7900,1.5,0,S
SG1010,2510,7900,1.5,0,S
PIP01,2510,3000,0,0.12,V
FG29-1,2510,7920,3.4,0,S
FG6200,2510,7920,6.28,0,S
SG6100,2510,7900,2.37,0,S
FG6500,2510,7920,3.21,0,S
AVC_RBT_BASE_FRAME,2510,7900,100,0,S
AVC_RBT_CNTRL_CAB,2510,3100,13.5,13.5,V
AVC_RBT_D_ARM_50,2510,7900,3100,0,S
AVC_RBT_L_ARM_45,2510,7900,60,0,S
AVC_RBT_SEALING,2510,3100,13.5,13.5,V
AVC_RBT_APPL_UNIT,2510,7920,4000,0,S
AVC_RBT_BUNDLE,2510,7920,4000,0,S
AVC_RBT_CNTRL_BRD,2510,3100,13,13,V
AVC_RBT_CNTRL_UNIT,2510,7920,4000,0,S
AVC_RBT_ROBOT,2510,7920,4000,0,S
TG11,3010,3100,20.25,20.25,V
FG126,3010,7920,27.98,0,S
RM12,3010,3000,1.5,0,S
RM120,3010,3000,1.88,0,S
RM122,3010,3000,1.13,0,S
RM124,3010,3000,0.53,0,S
RM128,3010,3000,2.48,0,S
RM13,3010,3000,0.75,0,S
RM14,3010,3000,1.13,0,S
RM16,3010,3000,0.38,0,S
RM20,3010,3000,1.95,0,S
RM27,3010,3000,1.13,0,S
SG124,3010,7900,0.78,0,S
SG21,3010,7900,2.25,0,S
SG22,3010,7900,4.05,0,S
SG224,3010,7900,0.78,0,S
SG25,3010,7900,8.62,0,S
FG29,3010,7920,1.32,0,S
RM09,3010,3000,0.12,0,S
RM15,3010,3000,0.3,0,S
RM19,3010,3000,0.18,0,S
RM30,3010,3000,0.02,0,S
SG24,3010,7900,0.26,0,S
SG23,3010,7900,2.82,0,S
RM129,3010,3000,2.47,0,S
FG130,3010,7920,51.2,0,S
SG30,3010,7900,24,0,S
FG228,3010,7920,42,0,S
SP001,3010,3040,130,0,S
SP002,3010,3040,130.5,0,S
SP003,3010,3040,130.5,0,S
SP004,3010,3040,130,0,S
SP005,3010,3040,130.5,0,S
SP006,3010,3040,130.5,0,S
RM33,3010,3000,0.8,0,S
RM34,3010,3000,1.2,0,S
SG27,3010,7900,3.01,0,S
FG233,3010,7920,31.5,0,S
RM233-1,3010,3000,4.5,0,S
RM233-2,3010,3000,4.5,0,S
RM233-4,3010,3000,4.5,0,S
RM234,3010,3000,5.25,0,S
SG233,3010,7900,6.3,0,S
RM235,3010,3000,5.6,0,S
SG234,3010,7900,6.72,0,S
FG129,3010,7920,32,0,S
SG29,3010,7900,15,0,S
